,0
1114,https://baseballsavant.mlb.com/savant-player/434643
1115,https://baseballsavant.mlb.com/savant-player/543195
1116,https://baseballsavant.mlb.com/savant-player/571473
1117,https://baseballsavant.mlb.com/savant-player/489189
1118,https://baseballsavant.mlb.com/savant-player/656548
1119,https://baseballsavant.mlb.com/savant-player/501381
1120,https://baseballsavant.mlb.com/savant-player/547007
1121,https://baseballsavant.mlb.com/savant-player/489138
1122,https://baseballsavant.mlb.com/savant-player/642571
1123,https://baseballsavant.mlb.com/savant-player/607087
1124,https://baseballsavant.mlb.com/savant-player/474226
1125,https://baseballsavant.mlb.com/savant-player/500724
1126,https://baseballsavant.mlb.com/savant-player/458678
1127,https://baseballsavant.mlb.com/savant-player/476134
1128,https://baseballsavant.mlb.com/savant-player/502158
1129,https://baseballsavant.mlb.com/savant-player/434958
1130,https://baseballsavant.mlb.com/savant-player/571476
1131,https://baseballsavant.mlb.com/savant-player/476811
1132,https://baseballsavant.mlb.com/savant-player/596816
1133,https://baseballsavant.mlb.com/savant-player/543508
1134,https://baseballsavant.mlb.com/savant-player/518397
1135,https://baseballsavant.mlb.com/savant-player/592866
1136,https://baseballsavant.mlb.com/savant-player/435298
1137,https://baseballsavant.mlb.com/savant-player/671790
1138,https://baseballsavant.mlb.com/savant-player/502130
1139,https://baseballsavant.mlb.com/savant-player/648737
1140,https://baseballsavant.mlb.com/savant-player/476570
1141,https://baseballsavant.mlb.com/savant-player/543424
1142,https://baseballsavant.mlb.com/savant-player/669952
1143,https://baseballsavant.mlb.com/savant-player/532077
1144,https://baseballsavant.mlb.com/savant-player/593372
1145,https://baseballsavant.mlb.com/savant-player/425507
1146,https://baseballsavant.mlb.com/savant-player/672335
1147,https://baseballsavant.mlb.com/savant-player/455090
1148,https://baseballsavant.mlb.com/savant-player/663770
1149,https://baseballsavant.mlb.com/savant-player/502208
1150,https://baseballsavant.mlb.com/savant-player/458006
1151,https://baseballsavant.mlb.com/savant-player/572827
1152,https://baseballsavant.mlb.com/savant-player/434180
1153,https://baseballsavant.mlb.com/savant-player/434663
1154,https://baseballsavant.mlb.com/savant-player/605482
1155,https://baseballsavant.mlb.com/savant-player/643603
1156,https://baseballsavant.mlb.com/savant-player/643338
1157,https://baseballsavant.mlb.com/savant-player/431094
1158,https://baseballsavant.mlb.com/savant-player/571871
1159,https://baseballsavant.mlb.com/savant-player/460086
1160,https://baseballsavant.mlb.com/savant-player/119125
1161,https://baseballsavant.mlb.com/savant-player/455091
1162,https://baseballsavant.mlb.com/savant-player/554431
1163,https://baseballsavant.mlb.com/savant-player/542883
1164,https://baseballsavant.mlb.com/savant-player/592351
1165,https://baseballsavant.mlb.com/savant-player/571697
1166,https://baseballsavant.mlb.com/savant-player/622092
1167,https://baseballsavant.mlb.com/savant-player/670950
1168,https://baseballsavant.mlb.com/savant-player/605446
1169,https://baseballsavant.mlb.com/savant-player/666200
1170,https://baseballsavant.mlb.com/savant-player/501993
1171,https://baseballsavant.mlb.com/savant-player/605152
1172,https://baseballsavant.mlb.com/savant-player/450275
1173,https://baseballsavant.mlb.com/savant-player/453515
1174,https://baseballsavant.mlb.com/savant-player/504083
1175,https://baseballsavant.mlb.com/savant-player/605170
1176,https://baseballsavant.mlb.com/savant-player/502624
1177,https://baseballsavant.mlb.com/savant-player/572283
1178,https://baseballsavant.mlb.com/savant-player/407793
1179,https://baseballsavant.mlb.com/savant-player/641755
1180,https://baseballsavant.mlb.com/savant-player/470462
1181,https://baseballsavant.mlb.com/savant-player/346793
1182,https://baseballsavant.mlb.com/savant-player/605347
1183,https://baseballsavant.mlb.com/savant-player/543174
1184,https://baseballsavant.mlb.com/savant-player/571735
1185,https://baseballsavant.mlb.com/savant-player/477557
1186,https://baseballsavant.mlb.com/savant-player/534428
1187,https://baseballsavant.mlb.com/savant-player/458919
1188,https://baseballsavant.mlb.com/savant-player/641582
1189,https://baseballsavant.mlb.com/savant-player/448241
1190,https://baseballsavant.mlb.com/savant-player/456034
1191,https://baseballsavant.mlb.com/savant-player/430663
1192,https://baseballsavant.mlb.com/savant-player/542884
1193,https://baseballsavant.mlb.com/savant-player/572383
1194,https://baseballsavant.mlb.com/savant-player/519443
1195,https://baseballsavant.mlb.com/savant-player/514669
1196,https://baseballsavant.mlb.com/savant-player/623470
1197,https://baseballsavant.mlb.com/savant-player/502621
1198,https://baseballsavant.mlb.com/savant-player/448753
1199,https://baseballsavant.mlb.com/savant-player/658648
1200,https://baseballsavant.mlb.com/savant-player/543677
1201,https://baseballsavant.mlb.com/savant-player/461848
1202,https://baseballsavant.mlb.com/savant-player/641645
1203,https://baseballsavant.mlb.com/savant-player/502239
1204,https://baseballsavant.mlb.com/savant-player/543521
1205,https://baseballsavant.mlb.com/savant-player/592781
1206,https://baseballsavant.mlb.com/savant-player/501227
1207,https://baseballsavant.mlb.com/savant-player/643466
1208,https://baseballsavant.mlb.com/savant-player/543643
1209,https://baseballsavant.mlb.com/savant-player/676831
1210,https://baseballsavant.mlb.com/savant-player/605525
1211,https://baseballsavant.mlb.com/savant-player/572096
1212,https://baseballsavant.mlb.com/savant-player/501625
1213,https://baseballsavant.mlb.com/savant-player/657141
1214,https://baseballsavant.mlb.com/savant-player/448269
1215,https://baseballsavant.mlb.com/savant-player/407832
1216,https://baseballsavant.mlb.com/savant-player/642547
1217,https://baseballsavant.mlb.com/savant-player/601713
1218,https://baseballsavant.mlb.com/savant-player/452666
1219,https://baseballsavant.mlb.com/savant-player/656849
1220,https://baseballsavant.mlb.com/savant-player/490063
1221,https://baseballsavant.mlb.com/savant-player/592426
1222,https://baseballsavant.mlb.com/savant-player/664196
1223,https://baseballsavant.mlb.com/savant-player/407791
1224,https://baseballsavant.mlb.com/savant-player/595441
1225,https://baseballsavant.mlb.com/savant-player/571561
1226,https://baseballsavant.mlb.com/savant-player/519208
1227,https://baseballsavant.mlb.com/savant-player/607067
1228,https://baseballsavant.mlb.com/savant-player/621056
1229,https://baseballsavant.mlb.com/savant-player/544836
1230,https://baseballsavant.mlb.com/savant-player/493351
1231,https://baseballsavant.mlb.com/savant-player/519043
1232,https://baseballsavant.mlb.com/savant-player/542881
1233,https://baseballsavant.mlb.com/savant-player/656547
1234,https://baseballsavant.mlb.com/savant-player/473265
1235,https://baseballsavant.mlb.com/savant-player/543144
1236,https://baseballsavant.mlb.com/savant-player/573064
1237,https://baseballsavant.mlb.com/savant-player/594985
1238,https://baseballsavant.mlb.com/savant-player/506560
1239,https://baseballsavant.mlb.com/savant-player/659275
1240,https://baseballsavant.mlb.com/savant-player/656240
1241,https://baseballsavant.mlb.com/savant-player/451491
1242,https://baseballsavant.mlb.com/savant-player/656629
1243,https://baseballsavant.mlb.com/savant-player/457711
1244,https://baseballsavant.mlb.com/savant-player/493137
1245,https://baseballsavant.mlb.com/savant-player/466948
1246,https://baseballsavant.mlb.com/savant-player/407842
1247,https://baseballsavant.mlb.com/savant-player/605304
1248,https://baseballsavant.mlb.com/savant-player/543507
1249,https://baseballsavant.mlb.com/savant-player/502211
1250,https://baseballsavant.mlb.com/savant-player/593140
1251,https://baseballsavant.mlb.com/savant-player/595014
1252,https://baseballsavant.mlb.com/savant-player/595307
1253,https://baseballsavant.mlb.com/savant-player/460349
1254,https://baseballsavant.mlb.com/savant-player/641726
1255,https://baseballsavant.mlb.com/savant-player/476595
1256,https://baseballsavant.mlb.com/savant-player/607732
1257,https://baseballsavant.mlb.com/savant-player/605795
1258,https://baseballsavant.mlb.com/savant-player/622168
1259,https://baseballsavant.mlb.com/savant-player/592717
1260,https://baseballsavant.mlb.com/savant-player/608167
1261,https://baseballsavant.mlb.com/savant-player/642008
1262,https://baseballsavant.mlb.com/savant-player/606478
1263,https://baseballsavant.mlb.com/savant-player/444126
1264,https://baseballsavant.mlb.com/savant-player/435043
1265,https://baseballsavant.mlb.com/savant-player/592130
1266,https://baseballsavant.mlb.com/savant-player/641672
1267,https://baseballsavant.mlb.com/savant-player/607481
1268,https://baseballsavant.mlb.com/savant-player/656756
1269,https://baseballsavant.mlb.com/savant-player/664350
1270,https://baseballsavant.mlb.com/savant-player/608331
1271,https://baseballsavant.mlb.com/savant-player/430911
1272,https://baseballsavant.mlb.com/savant-player/453646
1273,https://baseballsavant.mlb.com/savant-player/518927
1274,https://baseballsavant.mlb.com/savant-player/121125
1275,https://baseballsavant.mlb.com/savant-player/656427
1276,https://baseballsavant.mlb.com/savant-player/451600
1277,https://baseballsavant.mlb.com/savant-player/218894
1278,https://baseballsavant.mlb.com/savant-player/543853
1279,https://baseballsavant.mlb.com/savant-player/621244
1280,https://baseballsavant.mlb.com/savant-player/607054
1281,https://baseballsavant.mlb.com/savant-player/608716
1282,https://baseballsavant.mlb.com/savant-player/544365
1283,https://baseballsavant.mlb.com/savant-player/543475
1284,https://baseballsavant.mlb.com/savant-player/476451
1285,https://baseballsavant.mlb.com/savant-player/543001
1286,https://baseballsavant.mlb.com/savant-player/489413
1287,https://baseballsavant.mlb.com/savant-player/457456
1288,https://baseballsavant.mlb.com/savant-player/630263
1289,https://baseballsavant.mlb.com/savant-player/502010
1290,https://baseballsavant.mlb.com/savant-player/640470
1291,https://baseballsavant.mlb.com/savant-player/430674
1292,https://baseballsavant.mlb.com/savant-player/596271
1293,https://baseballsavant.mlb.com/savant-player/642130
1294,https://baseballsavant.mlb.com/savant-player/446398
1295,https://baseballsavant.mlb.com/savant-player/446641
1296,https://baseballsavant.mlb.com/savant-player/605309
1297,https://baseballsavant.mlb.com/savant-player/471803
1298,https://baseballsavant.mlb.com/savant-player/500902
1299,https://baseballsavant.mlb.com/savant-player/591741
1300,https://baseballsavant.mlb.com/savant-player/663465
1301,https://baseballsavant.mlb.com/savant-player/455605
1302,https://baseballsavant.mlb.com/savant-player/570560
1303,https://baseballsavant.mlb.com/savant-player/670167
1304,https://baseballsavant.mlb.com/savant-player/500891
1305,https://baseballsavant.mlb.com/savant-player/434668
1306,https://baseballsavant.mlb.com/savant-player/641447
1307,https://baseballsavant.mlb.com/savant-player/534606
1308,https://baseballsavant.mlb.com/savant-player/460077
1309,https://baseballsavant.mlb.com/savant-player/605521
1310,https://baseballsavant.mlb.com/savant-player/571602
1311,https://baseballsavant.mlb.com/savant-player/407878
1312,https://baseballsavant.mlb.com/savant-player/429714
1313,https://baseballsavant.mlb.com/savant-player/666120
1314,https://baseballsavant.mlb.com/savant-player/489020
1315,https://baseballsavant.mlb.com/savant-player/519203
1316,https://baseballsavant.mlb.com/savant-player/666129
1317,https://baseballsavant.mlb.com/savant-player/519166
1318,https://baseballsavant.mlb.com/savant-player/518716
1319,https://baseballsavant.mlb.com/savant-player/425543
1320,https://baseballsavant.mlb.com/savant-player/640455
1321,https://baseballsavant.mlb.com/savant-player/534812
1322,https://baseballsavant.mlb.com/savant-player/667463
1323,https://baseballsavant.mlb.com/savant-player/121250
1324,https://baseballsavant.mlb.com/savant-player/425784
1325,https://baseballsavant.mlb.com/savant-player/453329
1326,https://baseballsavant.mlb.com/savant-player/519445
1327,https://baseballsavant.mlb.com/savant-player/543408
1328,https://baseballsavant.mlb.com/savant-player/458730
1329,https://baseballsavant.mlb.com/savant-player/645801
1330,https://baseballsavant.mlb.com/savant-player/592244
1331,https://baseballsavant.mlb.com/savant-player/123790
1332,https://baseballsavant.mlb.com/savant-player/607192
1333,https://baseballsavant.mlb.com/savant-player/276351
1334,https://baseballsavant.mlb.com/savant-player/433579
1335,https://baseballsavant.mlb.com/savant-player/456045
1336,https://baseballsavant.mlb.com/savant-player/346797
1337,https://baseballsavant.mlb.com/savant-player/543219
1338,https://baseballsavant.mlb.com/savant-player/676051
1339,https://baseballsavant.mlb.com/savant-player/433585
1340,https://baseballsavant.mlb.com/savant-player/593423
1341,https://baseballsavant.mlb.com/savant-player/621389
1342,https://baseballsavant.mlb.com/savant-player/552640
1343,https://baseballsavant.mlb.com/savant-player/656725
1344,https://baseballsavant.mlb.com/savant-player/453353
1345,https://baseballsavant.mlb.com/savant-player/456496
1346,https://baseballsavant.mlb.com/savant-player/425226
1347,https://baseballsavant.mlb.com/savant-player/543331
1348,https://baseballsavant.mlb.com/savant-player/502381
1349,https://baseballsavant.mlb.com/savant-player/456379
1350,https://baseballsavant.mlb.com/savant-player/456071
1351,https://baseballsavant.mlb.com/savant-player/449079
1352,https://baseballsavant.mlb.com/savant-player/450212
1353,https://baseballsavant.mlb.com/savant-player/595371
1354,https://baseballsavant.mlb.com/savant-player/595234
1355,https://baseballsavant.mlb.com/savant-player/656803
1356,https://baseballsavant.mlb.com/savant-player/544150
1357,https://baseballsavant.mlb.com/savant-player/518833
1358,https://baseballsavant.mlb.com/savant-player/607572
1359,https://baseballsavant.mlb.com/savant-player/461856
1360,https://baseballsavant.mlb.com/savant-player/518495
1361,https://baseballsavant.mlb.com/savant-player/444849
1362,https://baseballsavant.mlb.com/savant-player/430950
1363,https://baseballsavant.mlb.com/savant-player/600986
1364,https://baseballsavant.mlb.com/savant-player/458950
1365,https://baseballsavant.mlb.com/savant-player/600858
1366,https://baseballsavant.mlb.com/savant-player/460092
1367,https://baseballsavant.mlb.com/savant-player/595001
1368,https://baseballsavant.mlb.com/savant-player/451596
1369,https://baseballsavant.mlb.com/savant-player/150277
1370,https://baseballsavant.mlb.com/savant-player/474284
1371,https://baseballsavant.mlb.com/savant-player/592091
1372,https://baseballsavant.mlb.com/savant-player/621076
1373,https://baseballsavant.mlb.com/savant-player/501873
1374,https://baseballsavant.mlb.com/savant-player/469686
1375,https://baseballsavant.mlb.com/savant-player/572008
1376,https://baseballsavant.mlb.com/savant-player/608337
1377,https://baseballsavant.mlb.com/savant-player/460128
1378,https://baseballsavant.mlb.com/savant-player/605441
1379,https://baseballsavant.mlb.com/savant-player/622161
1380,https://baseballsavant.mlb.com/savant-player/592858
1381,https://baseballsavant.mlb.com/savant-player/571710
1382,https://baseballsavant.mlb.com/savant-player/457707
1383,https://baseballsavant.mlb.com/savant-player/457768
1384,https://baseballsavant.mlb.com/savant-player/519294
1385,https://baseballsavant.mlb.com/savant-player/150021
1386,https://baseballsavant.mlb.com/savant-player/517448
1387,https://baseballsavant.mlb.com/savant-player/473879
1388,https://baseballsavant.mlb.com/savant-player/573009
1389,https://baseballsavant.mlb.com/savant-player/608652
1390,https://baseballsavant.mlb.com/savant-player/570257
1391,https://baseballsavant.mlb.com/savant-player/116414
1392,https://baseballsavant.mlb.com/savant-player/657117
1393,https://baseballsavant.mlb.com/savant-player/472610
1394,https://baseballsavant.mlb.com/savant-player/621098
1395,https://baseballsavant.mlb.com/savant-player/670970
1396,https://baseballsavant.mlb.com/savant-player/123387
1397,https://baseballsavant.mlb.com/savant-player/501955
1398,https://baseballsavant.mlb.com/savant-player/502042
1399,https://baseballsavant.mlb.com/savant-player/124604
1400,https://baseballsavant.mlb.com/savant-player/542585
1401,https://baseballsavant.mlb.com/savant-player/543668
1402,https://baseballsavant.mlb.com/savant-player/641302
1403,https://baseballsavant.mlb.com/savant-player/676886
1404,https://baseballsavant.mlb.com/savant-player/656794
1405,https://baseballsavant.mlb.com/savant-player/518883
1406,https://baseballsavant.mlb.com/savant-player/571863
1407,https://baseballsavant.mlb.com/savant-player/605240
1408,https://baseballsavant.mlb.com/savant-player/624636
1409,https://baseballsavant.mlb.com/savant-player/408057
1410,https://baseballsavant.mlb.com/savant-player/446248
1411,https://baseballsavant.mlb.com/savant-player/519096
1412,https://baseballsavant.mlb.com/savant-player/448337
1413,https://baseballsavant.mlb.com/savant-player/425657
1414,https://baseballsavant.mlb.com/savant-player/545404
1415,https://baseballsavant.mlb.com/savant-player/605222
1416,https://baseballsavant.mlb.com/savant-player/523260
1417,https://baseballsavant.mlb.com/savant-player/650828
1418,https://baseballsavant.mlb.com/savant-player/434641
1419,https://baseballsavant.mlb.com/savant-player/425466
1420,https://baseballsavant.mlb.com/savant-player/425386
1421,https://baseballsavant.mlb.com/savant-player/543483
1422,https://baseballsavant.mlb.com/savant-player/430947
1423,https://baseballsavant.mlb.com/savant-player/493117
1424,https://baseballsavant.mlb.com/savant-player/607560
1425,https://baseballsavant.mlb.com/savant-player/664092
1426,https://baseballsavant.mlb.com/savant-player/608379
1427,https://baseballsavant.mlb.com/savant-player/663399
1428,https://baseballsavant.mlb.com/savant-player/664682
1429,https://baseballsavant.mlb.com/savant-player/594840
1430,https://baseballsavant.mlb.com/savant-player/456051
1431,https://baseballsavant.mlb.com/savant-player/421685
1432,https://baseballsavant.mlb.com/savant-player/543725
1433,https://baseballsavant.mlb.com/savant-player/501870
1434,https://baseballsavant.mlb.com/savant-player/518715
1435,https://baseballsavant.mlb.com/savant-player/488786
1436,https://baseballsavant.mlb.com/savant-player/444436
1437,https://baseballsavant.mlb.com/savant-player/519003
1438,https://baseballsavant.mlb.com/savant-player/592165
1439,https://baseballsavant.mlb.com/savant-player/543493
1440,https://baseballsavant.mlb.com/savant-player/115399
1441,https://baseballsavant.mlb.com/savant-player/489232
1442,https://baseballsavant.mlb.com/savant-player/517059
1443,https://baseballsavant.mlb.com/savant-player/650671
1444,https://baseballsavant.mlb.com/savant-player/150116
1445,https://baseballsavant.mlb.com/savant-player/571441
1446,https://baseballsavant.mlb.com/savant-player/594943
1447,https://baseballsavant.mlb.com/savant-player/593417
1448,https://baseballsavant.mlb.com/savant-player/446290
1449,https://baseballsavant.mlb.com/savant-player/543803
1450,https://baseballsavant.mlb.com/savant-player/458628
1451,https://baseballsavant.mlb.com/savant-player/640447
1452,https://baseballsavant.mlb.com/savant-player/503285
1453,https://baseballsavant.mlb.com/savant-player/133982
1454,https://baseballsavant.mlb.com/savant-player/400141
1455,https://baseballsavant.mlb.com/savant-player/545358
1456,https://baseballsavant.mlb.com/savant-player/607374
1457,https://baseballsavant.mlb.com/savant-player/641962
1458,https://baseballsavant.mlb.com/savant-player/502166
1459,https://baseballsavant.mlb.com/savant-player/571577
1460,https://baseballsavant.mlb.com/savant-player/621086
1461,https://baseballsavant.mlb.com/savant-player/605301
1462,https://baseballsavant.mlb.com/savant-player/477569
1463,https://baseballsavant.mlb.com/savant-player/621142
1464,https://baseballsavant.mlb.com/savant-player/664856
1465,https://baseballsavant.mlb.com/savant-player/519186
1466,https://baseballsavant.mlb.com/savant-player/656382
1467,https://baseballsavant.mlb.com/savant-player/502043
1468,https://baseballsavant.mlb.com/savant-player/434181
1469,https://baseballsavant.mlb.com/savant-player/424805
1470,https://baseballsavant.mlb.com/savant-player/400089
1471,https://baseballsavant.mlb.com/savant-player/492821
1472,https://baseballsavant.mlb.com/savant-player/605276
1473,https://baseballsavant.mlb.com/savant-player/571901
1474,https://baseballsavant.mlb.com/savant-player/668687
1475,https://baseballsavant.mlb.com/savant-player/442707
1476,https://baseballsavant.mlb.com/savant-player/570702
1477,https://baseballsavant.mlb.com/savant-player/669145
1478,https://baseballsavant.mlb.com/savant-player/425789
1479,https://baseballsavant.mlb.com/savant-player/656546
1480,https://baseballsavant.mlb.com/savant-player/660422
1481,https://baseballsavant.mlb.com/savant-player/460105
1482,https://baseballsavant.mlb.com/savant-player/571670
1483,https://baseballsavant.mlb.com/savant-player/572744
1484,https://baseballsavant.mlb.com/savant-player/622072
1485,https://baseballsavant.mlb.com/savant-player/488748
1486,https://baseballsavant.mlb.com/savant-player/594027
1487,https://baseballsavant.mlb.com/savant-player/459999
1488,https://baseballsavant.mlb.com/savant-player/453268
1489,https://baseballsavant.mlb.com/savant-player/663734
1490,https://baseballsavant.mlb.com/savant-player/543357
1491,https://baseballsavant.mlb.com/savant-player/453286
1492,https://baseballsavant.mlb.com/savant-player/400125
1493,https://baseballsavant.mlb.com/savant-player/543881
1494,https://baseballsavant.mlb.com/savant-player/458681
1495,https://baseballsavant.mlb.com/savant-player/628711
1496,https://baseballsavant.mlb.com/savant-player/624586
1497,https://baseballsavant.mlb.com/savant-player/592753
1498,https://baseballsavant.mlb.com/savant-player/407825
1499,https://baseballsavant.mlb.com/savant-player/430884
1500,https://baseballsavant.mlb.com/savant-player/657766
1501,https://baseballsavant.mlb.com/savant-player/598264
1502,https://baseballsavant.mlb.com/savant-player/458709
1503,https://baseballsavant.mlb.com/savant-player/468504
1504,https://baseballsavant.mlb.com/savant-player/621199
1505,https://baseballsavant.mlb.com/savant-player/452061
1506,https://baseballsavant.mlb.com/savant-player/572033
1507,https://baseballsavant.mlb.com/savant-player/623474
1508,https://baseballsavant.mlb.com/savant-player/346799
1509,https://baseballsavant.mlb.com/savant-player/452241
1510,https://baseballsavant.mlb.com/savant-player/451584
1511,https://baseballsavant.mlb.com/savant-player/458924
1512,https://baseballsavant.mlb.com/savant-player/596001
1513,https://baseballsavant.mlb.com/savant-player/543334
1514,https://baseballsavant.mlb.com/savant-player/663531
1515,https://baseballsavant.mlb.com/savant-player/593974
1516,https://baseballsavant.mlb.com/savant-player/493603
1517,https://baseballsavant.mlb.com/savant-player/450665
1518,https://baseballsavant.mlb.com/savant-player/543351
1519,https://baseballsavant.mlb.com/savant-player/150153
1520,https://baseballsavant.mlb.com/savant-player/462995
1521,https://baseballsavant.mlb.com/savant-player/448147
1522,https://baseballsavant.mlb.com/savant-player/673258
1523,https://baseballsavant.mlb.com/savant-player/656464
1524,https://baseballsavant.mlb.com/savant-player/600303
1525,https://baseballsavant.mlb.com/savant-player/467055
1526,https://baseballsavant.mlb.com/savant-player/468517
1527,https://baseballsavant.mlb.com/savant-player/516714
1528,https://baseballsavant.mlb.com/savant-player/579328
1529,https://baseballsavant.mlb.com/savant-player/502051
1530,https://baseballsavant.mlb.com/savant-player/518774
1531,https://baseballsavant.mlb.com/savant-player/554430
1532,https://baseballsavant.mlb.com/savant-player/235095
1533,https://baseballsavant.mlb.com/savant-player/450864
1534,https://baseballsavant.mlb.com/savant-player/571479
1535,https://baseballsavant.mlb.com/savant-player/518586
1536,https://baseballsavant.mlb.com/savant-player/605226
1537,https://baseballsavant.mlb.com/savant-player/500903
1538,https://baseballsavant.mlb.com/savant-player/664199
1539,https://baseballsavant.mlb.com/savant-player/451595
1540,https://baseballsavant.mlb.com/savant-player/572998
1541,https://baseballsavant.mlb.com/savant-player/607405
1542,https://baseballsavant.mlb.com/savant-player/431148
1543,https://baseballsavant.mlb.com/savant-player/643316
1544,https://baseballsavant.mlb.com/savant-player/594795
1545,https://baseballsavant.mlb.com/savant-player/663642
1546,https://baseballsavant.mlb.com/savant-player/489197
1547,https://baseballsavant.mlb.com/savant-player/445055
1548,https://baseballsavant.mlb.com/savant-player/407853
1549,https://baseballsavant.mlb.com/savant-player/502046
1550,https://baseballsavant.mlb.com/savant-player/656257
1551,https://baseballsavant.mlb.com/savant-player/621962
1552,https://baseballsavant.mlb.com/savant-player/424325
1553,https://baseballsavant.mlb.com/savant-player/517008
1554,https://baseballsavant.mlb.com/savant-player/519403
1555,https://baseballsavant.mlb.com/savant-player/453284
1556,https://baseballsavant.mlb.com/savant-player/435179
1557,https://baseballsavant.mlb.com/savant-player/607755
1558,https://baseballsavant.mlb.com/savant-player/430594
1559,https://baseballsavant.mlb.com/savant-player/451075
1560,https://baseballsavant.mlb.com/savant-player/664157
1561,https://baseballsavant.mlb.com/savant-player/608665
1562,https://baseballsavant.mlb.com/savant-player/663423
1563,https://baseballsavant.mlb.com/savant-player/448306
1564,https://baseballsavant.mlb.com/savant-player/445001
1565,https://baseballsavant.mlb.com/savant-player/592229
1566,https://baseballsavant.mlb.com/savant-player/594742
1567,https://baseballsavant.mlb.com/savant-player/663992
1568,https://baseballsavant.mlb.com/savant-player/407890
1569,https://baseballsavant.mlb.com/savant-player/476127
1570,https://baseballsavant.mlb.com/savant-player/474029
1571,https://baseballsavant.mlb.com/savant-player/461829
1572,https://baseballsavant.mlb.com/savant-player/475138
1573,https://baseballsavant.mlb.com/savant-player/572143
1574,https://baseballsavant.mlb.com/savant-player/643230
1575,https://baseballsavant.mlb.com/savant-player/476205
1576,https://baseballsavant.mlb.com/savant-player/605288
1577,https://baseballsavant.mlb.com/savant-player/457761
1578,https://baseballsavant.mlb.com/savant-player/519322
1579,https://baseballsavant.mlb.com/savant-player/435261
1580,https://baseballsavant.mlb.com/savant-player/491688
1581,https://baseballsavant.mlb.com/savant-player/571969
1582,https://baseballsavant.mlb.com/savant-player/572810
1583,https://baseballsavant.mlb.com/savant-player/592280
1584,https://baseballsavant.mlb.com/savant-player/451085
1585,https://baseballsavant.mlb.com/savant-player/446899
1586,https://baseballsavant.mlb.com/savant-player/435522
1587,https://baseballsavant.mlb.com/savant-player/455009
1588,https://baseballsavant.mlb.com/savant-player/457428
1589,https://baseballsavant.mlb.com/savant-player/592811
1590,https://baseballsavant.mlb.com/savant-player/622492
1591,https://baseballsavant.mlb.com/savant-player/424144
1592,https://baseballsavant.mlb.com/savant-player/502083
1593,https://baseballsavant.mlb.com/savant-player/641851
1594,https://baseballsavant.mlb.com/savant-player/448842
1595,https://baseballsavant.mlb.com/savant-player/668941
1596,https://baseballsavant.mlb.com/savant-player/518961
1597,https://baseballsavant.mlb.com/savant-player/571882
1598,https://baseballsavant.mlb.com/savant-player/519393
1599,https://baseballsavant.mlb.com/savant-player/543607
1600,https://baseballsavant.mlb.com/savant-player/642207
1601,https://baseballsavant.mlb.com/savant-player/434718
1602,https://baseballsavant.mlb.com/savant-player/675916
1603,https://baseballsavant.mlb.com/savant-player/657571
1604,https://baseballsavant.mlb.com/savant-player/605138
1605,https://baseballsavant.mlb.com/savant-player/657585
1606,https://baseballsavant.mlb.com/savant-player/657770
1607,https://baseballsavant.mlb.com/savant-player/605169
1608,https://baseballsavant.mlb.com/savant-player/518703
1609,https://baseballsavant.mlb.com/savant-player/592329
1610,https://baseballsavant.mlb.com/savant-player/607074
1611,https://baseballsavant.mlb.com/savant-player/452718
1612,https://baseballsavant.mlb.com/savant-player/640448
1613,https://baseballsavant.mlb.com/savant-player/643297
1614,https://baseballsavant.mlb.com/savant-player/643320
1615,https://baseballsavant.mlb.com/savant-player/664977
1616,https://baseballsavant.mlb.com/savant-player/607727
1617,https://baseballsavant.mlb.com/savant-player/519015
1618,https://baseballsavant.mlb.com/savant-player/657670
1619,https://baseballsavant.mlb.com/savant-player/608335
1620,https://baseballsavant.mlb.com/savant-player/592872
1621,https://baseballsavant.mlb.com/savant-player/554340
1622,https://baseballsavant.mlb.com/savant-player/641907
1623,https://baseballsavant.mlb.com/savant-player/606149
1624,https://baseballsavant.mlb.com/savant-player/625643
1625,https://baseballsavant.mlb.com/savant-player/623402
1626,https://baseballsavant.mlb.com/savant-player/607457
1627,https://baseballsavant.mlb.com/savant-player/592433
1628,https://baseballsavant.mlb.com/savant-player/460677
1629,https://baseballsavant.mlb.com/savant-player/627894
1630,https://baseballsavant.mlb.com/savant-player/452676
1631,https://baseballsavant.mlb.com/savant-player/420864
1632,https://baseballsavant.mlb.com/savant-player/570663
1633,https://baseballsavant.mlb.com/savant-player/607455
1634,https://baseballsavant.mlb.com/savant-player/433217
1635,https://baseballsavant.mlb.com/savant-player/516970
1636,https://baseballsavant.mlb.com/savant-player/572308
1637,https://baseballsavant.mlb.com/savant-player/425647
1638,https://baseballsavant.mlb.com/savant-player/425560
1639,https://baseballsavant.mlb.com/savant-player/599819
1640,https://baseballsavant.mlb.com/savant-player/628318
1641,https://baseballsavant.mlb.com/savant-player/606291
1642,https://baseballsavant.mlb.com/savant-player/502264
1643,https://baseballsavant.mlb.com/savant-player/433587
1644,https://baseballsavant.mlb.com/savant-player/456387
1645,https://baseballsavant.mlb.com/savant-player/546276
1646,https://baseballsavant.mlb.com/savant-player/669203
1647,https://baseballsavant.mlb.com/savant-player/621219
1648,https://baseballsavant.mlb.com/savant-player/605498
1649,https://baseballsavant.mlb.com/savant-player/641941
1650,https://baseballsavant.mlb.com/savant-player/663554
1651,https://baseballsavant.mlb.com/savant-player/444354
