player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Mauro Gomez,1B,BOS,--,3,2,2,0,0,0,3,0,0,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/450855
Elian Herrera,LF,LAD,--,3,6,2,0,0,0,4,0,0,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/467070
Darnell McDonald,LF,NYY,--,2,3,1,1,0,0,5,0,0,0,0,.500,.333,1.000,1.333,https://www.mlb.com/player/150021
Alberto Gonzalez,2B,TEX,--,3,1,2,0,0,0,2,0,0,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/471868
Will Venable,CF,SD,--,8,9,4,1,1,0,10,0,1,0,0,.500,.444,.875,1.319,https://www.mlb.com/player/461416
Brian McCann,C,ATL,--,8,10,2,0,0,2,10,1,1,0,0,.250,.300,1.000,1.300,https://www.mlb.com/player/435263
Darwin Barney,2B,CHC,--,5,13,2,0,1,0,5,1,2,0,0,.400,.500,.800,1.300,https://www.mlb.com/player/446381
Yasmani Grandal,C,SD,--,5,7,2,0,1,0,5,1,2,0,0,.400,.500,.800,1.300,https://www.mlb.com/player/518735
Nelson Cruz,RF,TEX,--,13,12,5,1,0,2,20,1,4,0,0,.385,.375,.923,1.298,https://www.mlb.com/player/443558
Jon Jay,CF,STL,--,6,11,3,1,0,0,8,1,0,0,0,.500,.625,.667,1.292,https://www.mlb.com/player/445055
Mike Moustakas,3B,KC,--,8,12,3,1,0,1,13,1,0,0,0,.375,.400,.875,1.275,https://www.mlb.com/player/519058
Hector Sanchez,C,SF,--,7,6,4,1,0,0,9,0,1,0,0,.571,.556,.714,1.270,https://www.mlb.com/player/516949
Chase Headley,3B,SD,--,14,18,5,1,0,2,17,2,4,0,0,.357,.412,.857,1.269,https://www.mlb.com/player/452104
Luke Scott,DH,TB,--,12,5,6,1,0,1,14,0,1,0,0,.500,.429,.833,1.262,https://www.mlb.com/player/432928
Miguel Montero,C,ARI,--,12,10,5,1,0,1,16,2,1,0,0,.417,.500,.750,1.250,https://www.mlb.com/player/471083
Eric Hinske,LF,ATL,--,4,2,2,1,0,0,4,0,1,0,0,.500,.500,.750,1.250,https://www.mlb.com/player/400134
Jeff Baker,1B,ATL,--,2,3,1,1,0,0,4,0,0,0,0,.500,.250,1.000,1.250,https://www.mlb.com/player/425557
Ryan Flaherty,2B,BAL,--,4,1,1,0,0,1,4,0,1,0,0,.250,.250,1.000,1.250,https://www.mlb.com/player/475247
Josh Rutledge,2B,COL,--,4,3,1,0,0,1,6,0,0,0,0,.250,.250,1.000,1.250,https://www.mlb.com/player/592710
Logan Forsythe,2B,SD,--,4,10,2,1,0,0,4,0,0,0,0,.500,.500,.750,1.250,https://www.mlb.com/player/523253
Mark DeRosa,LF,WSH,--,2,5,1,0,0,0,4,2,0,0,0,.500,.750,.500,1.250,https://www.mlb.com/player/136660
David DeJesus,CF,CHC,--,8,9,3,1,0,1,11,1,0,0,0,.375,.364,.875,1.239,https://www.mlb.com/player/430203
Nick Swisher,RF,NYY,--,16,11,5,1,0,3,19,0,5,0,0,.313,.294,.938,1.232,https://www.mlb.com/player/430897
Jeff Mathis,C,TOR,--,5,2,2,2,0,0,6,0,1,0,0,.400,.400,.800,1.200,https://www.mlb.com/player/425772
Edwin Encarnacion,1B,TOR,--,5,7,1,0,0,1,9,1,1,0,0,.200,.400,.800,1.200,https://www.mlb.com/player/429665
Aramis Ramirez,3B,MIL,--,15,18,5,2,1,1,16,1,1,0,0,.333,.375,.800,1.175,https://www.mlb.com/player/133380
Dexter Fowler,CF,COL,--,7,9,2,0,0,1,9,3,1,0,0,.286,.455,.714,1.169,https://www.mlb.com/player/451594
David Ross,C,ATL,--,3,1,1,1,0,0,3,1,2,0,0,.333,.500,.667,1.167,https://www.mlb.com/player/424325
Dewayne Wise,OF,CWS,--,3,8,2,0,0,0,7,0,0,0,0,.667,.500,.667,1.167,https://www.mlb.com/player/276547
Cord Phelps,2B,CLE,--,2,0,1,0,0,0,2,1,0,0,0,.500,.667,.500,1.167,https://www.mlb.com/player/543647
Eduardo Escobar,SS,MIN,--,3,5,2,0,0,0,4,0,1,0,0,.667,.500,.667,1.167,https://www.mlb.com/player/500871
Curtis Granderson,CF,NYY,--,20,17,8,1,0,2,25,2,3,0,0,.400,.417,.750,1.167,https://www.mlb.com/player/434158
Kevin Frandsen,1B,PHI,--,3,7,1,1,0,0,4,1,0,0,0,.333,.500,.667,1.167,https://www.mlb.com/player/435623
Rajai Davis,RF,TOR,--,6,6,3,1,0,0,7,0,0,0,0,.500,.500,.667,1.167,https://www.mlb.com/player/434658
Dustin Ackley,2B,SEA,--,13,15,7,1,0,0,12,0,1,0,0,.538,.538,.615,1.154,https://www.mlb.com/player/554429
Dan Uggla,2B,ATL,--,17,10,8,3,0,0,22,3,4,0,0,.471,.500,.647,1.147,https://www.mlb.com/player/462564
Marco Scutaro,2B,SF,--,15,12,6,2,0,1,16,1,2,0,0,.400,.412,.733,1.145,https://www.mlb.com/player/340192
Ryan Ludwick,LF,CIN,--,11,5,4,1,0,1,12,1,1,0,0,.364,.417,.727,1.144,https://www.mlb.com/player/407886
Scott Hairston,RF,NYM,--,7,3,2,1,0,1,6,0,2,0,0,.286,.286,.857,1.143,https://www.mlb.com/player/430668
Coco Crisp,CF,OAK,--,7,11,3,0,1,0,8,0,2,0,0,.429,.429,.714,1.143,https://www.mlb.com/player/424825
Adrian Gonzalez,1B,LAD,--,12,13,5,4,0,0,12,0,2,0,0,.417,.385,.750,1.135,https://www.mlb.com/player/408236
Travis Ishikawa,1B,MIL,--,5,4,2,2,0,0,7,0,0,0,0,.400,.333,.800,1.133,https://www.mlb.com/player/448170
Craig Gentry,CF,TEX,--,8,11,3,0,1,0,11,0,0,0,0,.375,.500,.625,1.125,https://www.mlb.com/player/502226
Colby Rasmus,CF,TOR,--,8,9,3,0,0,1,8,0,3,0,0,.375,.375,.750,1.125,https://www.mlb.com/player/458675
Carlos Gonzalez,LF,COL,--,6,7,2,0,0,1,7,0,0,0,0,.333,.286,.833,1.119,https://www.mlb.com/player/471865
Brandon Inge,3B,OAK,--,14,7,4,1,0,2,12,1,3,0,0,.286,.333,.786,1.119,https://www.mlb.com/player/276346
Adam Dunn,1B,CWS,--,9,7,3,1,0,1,9,0,3,0,0,.333,.333,.778,1.111,https://www.mlb.com/player/276055
Chris Johnson,3B,ARI,--,12,6,4,0,0,2,15,0,3,0,0,.333,.267,.833,1.100,https://www.mlb.com/player/453400
Lou Marson,C,CLE,--,4,6,2,0,0,0,3,1,0,0,0,.500,.600,.500,1.100,https://www.mlb.com/player/453974
Norichika Aoki,RF,MIL,--,6,7,3,1,0,0,6,0,1,0,0,.500,.429,.667,1.095,https://www.mlb.com/player/493114
Michael Cuddyer,RF,COL,--,11,8,3,0,0,2,9,0,1,0,0,.273,.273,.818,1.091,https://www.mlb.com/player/150212
Shelley Duncan,LF,CLE,--,5,3,1,0,0,1,6,0,3,0,0,.200,.286,.800,1.086,https://www.mlb.com/player/455167
Michael Brantley,LF,CLE,--,9,9,4,2,0,0,12,1,1,0,0,.444,.417,.667,1.083,https://www.mlb.com/player/488726
Austin Jackson,CF,DET,--,12,6,5,2,0,0,11,2,2,0,0,.417,.500,.583,1.083,https://www.mlb.com/player/457706
Matt Holliday,LF,STL,--,12,14,6,1,0,0,10,0,1,0,0,.500,.500,.583,1.083,https://www.mlb.com/player/407812
Ian Kinsler,2B,TEX,--,17,8,6,2,2,0,14,1,2,0,0,.353,.368,.706,1.074,https://www.mlb.com/player/435079
Ryan Hanigan,C,CIN,--,7,2,3,1,0,0,6,1,2,0,0,.429,.500,.571,1.071,https://www.mlb.com/player/452672
Evan Longoria,3B,TB,--,4,9,2,0,0,0,7,2,0,0,0,.500,.571,.500,1.071,https://www.mlb.com/player/446334
Clint Barmes,SS,PIT,--,16,4,7,0,0,1,17,1,3,0,0,.438,.444,.625,1.069,https://www.mlb.com/player/425549
Elvis Andrus,SS,TEX,--,13,7,6,1,1,0,13,0,3,0,0,.462,.375,.692,1.067,https://www.mlb.com/player/462101
Dayan Viciedo,LF,CWS,--,11,9,4,0,0,1,14,1,2,0,0,.364,.429,.636,1.065,https://www.mlb.com/player/493364
Carlos Pena,1B,TB,--,10,12,3,0,0,1,9,2,4,0,0,.300,.462,.600,1.062,https://www.mlb.com/player/150289
Chris Davis,1B,BAL,--,11,4,4,1,0,1,12,0,3,0,0,.364,.333,.727,1.061,https://www.mlb.com/player/448801
Carlos Beltran,RF,STL,--,11,10,3,2,0,1,10,1,2,0,0,.273,.333,.727,1.061,https://www.mlb.com/player/136860
Neil Walker,2B,PIT,--,9,8,3,1,0,1,12,0,2,0,0,.333,.273,.778,1.051,https://www.mlb.com/player/435522
Carlos Quentin,LF,SD,--,6,7,2,1,0,0,9,2,0,0,0,.333,.545,.500,1.045,https://www.mlb.com/player/435041
Jimmy Rollins,SS,PHI,--,6,14,2,2,0,0,7,1,1,0,0,.333,.375,.667,1.042,https://www.mlb.com/player/276519
Andre Ethier,RF,LAD,--,19,8,7,1,0,1,19,3,2,0,0,.368,.455,.579,1.033,https://www.mlb.com/player/444843
Ben Zobrist,2B,TB,--,10,12,5,1,0,0,13,0,2,0,0,.500,.417,.600,1.017,https://www.mlb.com/player/450314
Ryan Roberts,2B,TB,--,11,6,5,1,0,0,9,1,2,0,0,.455,.462,.545,1.007,https://www.mlb.com/player/440251
John McDonald,SS,ARI,--,4,3,2,0,0,0,4,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/150348
Henry Blanco,C,ARI,--,0,1,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/111072
Brandon Beachy,P,ATL,--,2,1,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/545404
Randy Wolf,P,BAL,--,2,2,1,0,0,0,3,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/150116
Xavier Avery,LF,BAL,--,0,2,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/542897
Jim Thome,DH,BAL,--,4,2,2,0,0,0,4,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/123272
Travis Wood,P,CHC,--,2,1,1,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/475243
Dave Sappelt,CF,CHC,--,2,2,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/543743
Miguel Cairo,3B,CIN,--,2,1,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/111867
Ramon Santiago,2B,DET,--,6,3,3,0,0,0,6,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/421124
Bud Norris,P,HOU,--,2,2,1,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502032
Scott Moore,3B,HOU,--,2,1,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/445599
Yuniesky Betancourt,2B,KC,--,4,4,2,0,0,0,3,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/435358
Donovan Solano,2B,MIA,--,8,3,4,0,0,0,6,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/456781
Bryan Petersen,LF,MIA,--,6,1,2,0,1,0,4,0,3,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/519128
Austin Kearns,LF,MIA,--,2,2,1,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/400290
Jordany Valdespin,CF,NYM,--,6,3,2,2,0,0,6,0,0,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/518170
Kelly Shoppach,C,NYM,--,5,4,2,1,0,0,4,0,1,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/431159
Anthony Recker,C,NYM,--,0,1,0,0,0,0,2,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/489232
Jonathon Niese,P,NYM,--,2,1,1,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/477003
Chris Dickerson,LF,NYY,--,0,1,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/447736
Chris Carter,1B,OAK,--,2,6,1,0,0,0,4,1,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/474892
Juan Pierre,LF,PHI,--,4,9,2,0,0,0,3,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/334393
Jeremy Hermida,RF,SD,--,2,1,1,0,0,0,2,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/435181
Franklin Gutierrez,CF,SEA,--,2,2,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/429711
Casper Wells,LF,SEA,--,7,6,3,1,0,0,6,0,0,0,0,.429,.429,.571,1.000,https://www.mlb.com/player/489413
Carlos Triunfel,SS,SEA,--,2,0,1,0,0,0,2,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/508892
Matt Young,LF,STL,--,0,2,0,0,0,0,1,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/457568
Brandon Allen,LF,TB,--,0,0,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/450315
Brandon Gomes,P,TB,--,0,0,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/460156
Mike McCoy,2B,TOR,--,2,1,1,0,0,0,2,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/453454
Sandy Leon,C,WSH,--,3,1,1,1,0,0,2,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/506702
Corey Brown,CF,WSH,--,2,1,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/446395
Jason Kipnis,2B,CLE,--,14,11,5,0,0,1,18,2,2,0,0,.357,.412,.571,.983,https://www.mlb.com/player/543401
Mitch Moreland,1B,TEX,--,14,5,5,0,0,1,12,1,1,0,0,.357,.400,.571,.971,https://www.mlb.com/player/519048
Yunel Escobar,SS,TOR,--,9,5,3,1,1,0,9,0,1,0,0,.333,.300,.667,.967,https://www.mlb.com/player/488862
Jason Bay,LF,NYM,--,7,2,2,0,0,1,7,0,2,0,0,.286,.250,.714,.964,https://www.mlb.com/player/424726
Yadier Molina,C,STL,--,18,5,6,2,0,1,16,1,3,0,0,.333,.350,.611,.961,https://www.mlb.com/player/425877
Jordan Schafer,CF,HOU,--,8,4,2,0,0,1,7,1,3,0,0,.250,.333,.625,.958,https://www.mlb.com/player/457788
Jose Lobaton,C,TB,--,5,5,2,0,0,0,8,2,1,0,0,.400,.556,.400,.956,https://www.mlb.com/player/446653
Hanley Ramirez,SS,LAD,--,11,8,5,0,0,0,10,2,2,0,0,.455,.500,.455,.954,https://www.mlb.com/player/434670
Alexi Casilla,2B,MIN,--,7,5,3,1,0,0,6,0,2,0,0,.429,.375,.571,.946,https://www.mlb.com/player/458210
Desmond Jennings,CF,TB,--,14,14,6,1,0,0,12,1,2,0,0,.429,.438,.500,.938,https://www.mlb.com/player/457775
Michael Saunders,CF,SEA,--,10,17,3,0,0,1,11,1,2,0,0,.300,.333,.600,.933,https://www.mlb.com/player/459431
Gerardo Parra,RF,ARI,--,7,8,1,0,0,1,8,2,4,0,0,.143,.333,.571,.905,https://www.mlb.com/player/467827
Pedro Alvarez,3B,PIT,--,14,11,4,1,0,1,16,2,5,0,0,.286,.333,.571,.905,https://www.mlb.com/player/476883
Martin Prado,LF,ATL,--,10,12,4,1,0,0,14,2,1,0,0,.400,.400,.500,.900,https://www.mlb.com/player/445988
Yoenis Cespedes,LF,OAK,--,8,8,3,1,0,0,10,1,2,0,0,.375,.400,.500,.900,https://www.mlb.com/player/493316
Carlos Ruiz,C,PHI,--,13,6,5,2,0,0,13,0,1,0,0,.385,.357,.538,.896,https://www.mlb.com/player/434563
Ryan Doumit,C,MIN,--,27,7,10,1,0,1,24,1,6,0,0,.370,.367,.519,.885,https://www.mlb.com/player/425491
John Jaso,C,SEA,--,7,8,2,1,0,0,7,2,0,0,0,.286,.455,.429,.883,https://www.mlb.com/player/444379
Justin Maxwell,CF,HOU,--,6,1,2,1,0,0,6,1,1,0,0,.333,.375,.500,.875,https://www.mlb.com/player/452239
Josh Donaldson,3B,OAK,--,8,3,3,1,0,0,7,0,1,0,1,.375,.375,.500,.875,https://www.mlb.com/player/518626
Melky Cabrera,LF,SF,--,7,11,3,0,0,0,5,1,2,0,0,.429,.444,.429,.873,https://www.mlb.com/player/466320
Elliot Johnson,SS,TB,--,7,5,3,0,0,0,7,0,2,0,0,.429,.444,.429,.873,https://www.mlb.com/player/471107
Ichiro Suzuki,RF,NYY,--,13,16,5,2,0,0,13,0,0,0,0,.385,.333,.538,.872,https://www.mlb.com/player/400085
Hunter Pence,RF,SF,--,13,15,4,0,0,1,13,1,0,0,0,.308,.333,.538,.872,https://www.mlb.com/player/452254
Mike Baxter,RF,NYM,--,3,2,1,1,0,0,4,0,2,0,0,.333,.200,.667,.867,https://www.mlb.com/player/488689
Chris Nelson,3B,COL,--,7,3,3,0,0,0,5,0,0,0,0,.429,.429,.429,.857,https://www.mlb.com/player/455126
Mark Reynolds,1B,BAL,--,9,5,3,1,0,0,7,1,2,0,0,.333,.400,.444,.844,https://www.mlb.com/player/448602
