player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Mark Trumbo,1B,LAA,--,121,13,31,3,1,8,21,9,34,1,2,.256,.305,.496,.801,https://www.mlb.com/player/444432
Johnny Damon,LF,CLE,--,37,6,10,1,0,2,6,4,5,0,0,.270,.341,.459,.801,https://www.mlb.com/player/113028
Gordon Beckham,2B,CWS,--,147,25,38,5,0,9,18,13,21,5,0,.259,.323,.476,.799,https://www.mlb.com/player/493596
Kevin Youkilis,3B,CWS,--,125,21,31,3,1,6,20,21,31,0,0,.248,.366,.432,.798,https://www.mlb.com/player/425903
Cody Ross,LF,BOS,--,135,15,36,10,1,5,22,13,36,1,1,.267,.331,.467,.798,https://www.mlb.com/player/425496
Nick Johnson,1B,BAL,--,24,2,6,1,0,1,1,3,9,0,0,.250,.379,.417,.796,https://www.mlb.com/player/276376
Michael Bourn,CF,ATL,--,203,37,57,13,3,3,7,30,45,15,8,.281,.373,.419,.792,https://www.mlb.com/player/456422
Jesus Montero,C,SEA,--,158,19,47,5,0,7,21,8,29,0,0,.297,.329,.462,.791,https://www.mlb.com/player/524968
Todd Helton,1B,COL,--,49,4,13,3,0,1,10,12,9,0,0,.265,.403,.388,.791,https://www.mlb.com/player/115732
Willie Bloomquist,SS,ARI,--,98,17,33,8,1,0,3,2,12,6,2,.337,.350,.439,.789,https://www.mlb.com/player/217100
Alejandro De Aza,LF,CWS,--,185,33,50,10,1,6,12,19,47,11,6,.270,.354,.432,.786,https://www.mlb.com/player/457477
Dave Sappelt,CF,CHC,--,17,3,4,1,0,1,3,2,1,0,0,.235,.316,.471,.786,https://www.mlb.com/player/543743
Justin Maxwell,CF,HOU,--,70,10,15,1,0,6,12,8,27,1,2,.214,.300,.486,.786,https://www.mlb.com/player/452239
Michael Saunders,CF,SEA,--,128,22,35,7,1,5,17,10,27,7,1,.273,.324,.461,.785,https://www.mlb.com/player/459431
Pablo Sandoval,3B,SF,--,114,15,32,5,1,4,18,11,21,0,0,.281,.336,.447,.783,https://www.mlb.com/player/467055
Bryce Harper,LF,WSH,--,176,31,48,8,2,6,20,18,41,5,3,.273,.340,.443,.783,https://www.mlb.com/player/547180
A.J. Ellis,C,LAD,--,89,10,23,5,0,2,9,19,24,0,0,.258,.400,.382,.782,https://www.mlb.com/player/454560
Norichika Aoki,RF,MIL,--,185,28,53,13,1,5,12,9,14,13,6,.286,.333,.449,.782,https://www.mlb.com/player/493114
Ryan Doumit,C,MIN,--,96,6,24,7,0,4,13,11,28,0,0,.250,.333,.448,.781,https://www.mlb.com/player/425491
Adrian Cardenas,2B,CHC,--,15,0,4,3,0,0,0,1,1,0,0,.267,.313,.467,.779,https://www.mlb.com/player/502133
Jordan Zimmermann,P,WSH,--,15,1,4,0,0,1,2,1,6,0,0,.267,.313,.467,.779,https://www.mlb.com/player/519455
Logan Forsythe,2B,SD,--,88,16,24,3,1,3,7,8,19,3,0,.273,.347,.432,.779,https://www.mlb.com/player/523253
Rickie Weeks Jr.,2B,MIL,--,176,23,47,7,1,6,15,19,49,10,1,.267,.358,.420,.779,https://www.mlb.com/player/430001
Brett Pill,1B,SF,--,18,1,4,1,0,1,3,2,2,0,0,.222,.333,.444,.778,https://www.mlb.com/player/489209
Dexter Fowler,CF,COL,--,110,18,29,3,3,3,8,15,37,5,2,.264,.349,.427,.776,https://www.mlb.com/player/451594
DJ LeMahieu,2B,COL,--,39,6,13,3,0,0,4,2,5,0,1,.333,.366,.410,.776,https://www.mlb.com/player/518934
Derek Jeter,SS,NYY,--,219,39,68,14,0,4,8,12,29,2,2,.311,.346,.429,.776,https://www.mlb.com/player/116539
Adrian Gonzalez,1B,LAD,--,198,15,56,14,1,6,35,11,30,0,0,.283,.319,.455,.774,https://www.mlb.com/player/408236
Darnell McDonald,LF,NYY,--,19,4,5,4,0,0,3,1,3,0,0,.263,.300,.474,.774,https://www.mlb.com/player/150021
Brett Lawrie,3B,TOR,--,142,23,38,10,1,5,10,10,24,3,3,.268,.316,.458,.774,https://www.mlb.com/player/543434
Eric Thames,RF,SEA,--,62,9,16,3,1,3,8,3,19,1,0,.258,.288,.484,.772,https://www.mlb.com/player/519346
Emilio Bonifacio,CF,MIA,--,82,13,25,2,2,0,2,12,20,17,1,.305,.394,.378,.772,https://www.mlb.com/player/466988
Trayvon Robinson,LF,SEA,--,30,2,8,1,0,1,3,4,9,2,0,.267,.371,.400,.771,https://www.mlb.com/player/477054
Will Venable,CF,SD,--,127,19,35,11,0,3,14,12,28,6,2,.276,.338,.433,.771,https://www.mlb.com/player/461416
Freddie Freeman,1B,ATL,--,138,17,33,11,0,5,27,22,31,0,0,.239,.344,.428,.771,https://www.mlb.com/player/518692
Tyler Colvin,RF,COL,--,89,13,22,8,1,4,11,4,30,1,1,.247,.277,.494,.771,https://www.mlb.com/player/502125
Asdrubal Cabrera,SS,CLE,--,162,20,43,13,0,5,18,16,24,5,2,.265,.331,.438,.770,https://www.mlb.com/player/452678
Gerardo Parra,RF,ARI,--,84,16,24,6,0,1,8,10,14,4,2,.286,.375,.393,.768,https://www.mlb.com/player/467827
Jose Altuve,2B,HOU,--,172,31,47,10,3,4,10,14,17,12,3,.273,.332,.436,.768,https://www.mlb.com/player/514888
Alex Gordon,LF,KC,--,195,29,47,14,0,7,18,31,48,5,1,.241,.346,.421,.767,https://www.mlb.com/player/460086
Franklin Gutierrez,CF,SEA,--,56,4,16,4,0,1,6,4,15,2,1,.286,.355,.411,.766,https://www.mlb.com/player/429711
Vernon Wells,LF,LAA,--,47,9,14,3,0,1,3,3,5,1,0,.298,.340,.426,.766,https://www.mlb.com/player/150484
Jerry Hairston,SS,LAD,--,69,6,18,5,0,3,7,3,7,0,0,.261,.301,.464,.765,https://www.mlb.com/player/150020
Mat Gamel,1B,MIL,--,17,3,4,0,1,1,2,0,2,1,0,.235,.235,.529,.765,https://www.mlb.com/player/451143
Jeff Francoeur,RF,KC,--,129,12,35,8,0,4,12,12,29,0,3,.271,.338,.426,.764,https://www.mlb.com/player/425796
Jose Bautista,RF,TOR,--,99,10,19,2,0,7,14,21,19,2,2,.192,.339,.424,.763,https://www.mlb.com/player/430832
Chris Gimenez,C,TB,--,16,1,5,0,0,0,2,4,7,0,0,.313,.450,.313,.762,https://www.mlb.com/player/460269
Jesus Flores,C,WSH,--,54,7,14,6,0,2,6,2,11,1,0,.259,.281,.481,.762,https://www.mlb.com/player/435520
Mike Baxter,RF,NYM,--,56,6,14,5,1,1,5,7,13,1,0,.250,.333,.429,.762,https://www.mlb.com/player/488689
Jaime Garcia,P,STL,--,6,3,2,0,0,0,0,1,0,0,0,.333,.429,.333,.762,https://www.mlb.com/player/448802
Jason Bourgeois,CF,KC,--,18,1,5,1,1,0,3,1,2,1,2,.278,.316,.444,.760,https://www.mlb.com/player/430652
Matt Diaz,LF,ATL,--,22,4,6,4,0,0,4,1,1,0,0,.273,.304,.455,.759,https://www.mlb.com/player/429841
George Kottaras,C,OAK,--,36,2,7,2,0,2,8,8,10,0,0,.194,.341,.417,.758,https://www.mlb.com/player/435459
Collin Cowgill,RF,OAK,--,27,2,8,2,0,0,2,4,5,0,1,.296,.387,.370,.758,https://www.mlb.com/player/518577
Ryan Wheeler,3B,ARI,--,18,0,6,1,0,0,1,1,5,1,0,.333,.368,.389,.757,https://www.mlb.com/player/572253
Michael Cuddyer,RF,COL,--,79,8,21,6,0,3,15,4,17,0,0,.266,.301,.456,.757,https://www.mlb.com/player/150212
Elvis Andrus,SS,TEX,--,180,29,52,7,2,2,9,22,28,6,4,.289,.373,.383,.756,https://www.mlb.com/player/462101
Russ Canzler,LF,CLE,--,24,2,5,0,0,2,5,3,5,0,0,.208,.296,.458,.755,https://www.mlb.com/player/444453
Brandon Moss,1B,OAK,--,72,7,16,4,0,4,14,7,29,0,0,.222,.309,.444,.753,https://www.mlb.com/player/461235
Chris Stewart,C,NYY,--,25,3,8,1,0,0,1,3,2,0,0,.320,.393,.360,.753,https://www.mlb.com/player/455755
Scott Moore,3B,HOU,--,52,3,13,7,0,1,4,4,13,0,0,.250,.310,.442,.753,https://www.mlb.com/player/445599
Scott Podsednik,CF,BOS,--,53,6,19,1,0,0,2,2,9,2,2,.358,.375,.377,.752,https://www.mlb.com/player/325392
Casper Wells,LF,SEA,--,91,12,25,5,1,2,8,6,26,2,0,.275,.333,.418,.751,https://www.mlb.com/player/489413
Carlos Lee,1B,MIA,--,140,14,40,5,0,2,18,22,8,1,0,.286,.387,.364,.751,https://www.mlb.com/player/150324
John Jaso,C,SEA,--,89,8,23,5,1,2,20,13,14,1,0,.258,.346,.404,.751,https://www.mlb.com/player/444379
Chien-Ming Wang,P,WSH,--,4,0,1,1,0,0,0,0,1,0,0,.250,.250,.500,.750,https://www.mlb.com/player/425426
Ryan Ludwick,LF,CIN,--,116,5,30,11,0,2,13,16,26,0,0,.259,.343,.405,.748,https://www.mlb.com/player/407886
Jonathan Herrera,SS,COL,--,44,8,14,3,0,0,1,2,8,2,0,.318,.362,.386,.748,https://www.mlb.com/player/468406
Jean Segura,SS,MIL,--,20,2,6,0,1,0,2,2,3,1,0,.300,.348,.400,.748,https://www.mlb.com/player/516416
Chris Snyder,C,HOU,--,38,4,7,0,0,3,5,7,11,0,0,.184,.326,.421,.747,https://www.mlb.com/player/430965
Joe Mather,RF,CHC,--,44,3,12,2,0,1,4,6,7,1,1,.273,.360,.386,.746,https://www.mlb.com/player/458628
Jason Kipnis,2B,CLE,--,173,25,49,4,0,5,15,16,34,10,3,.283,.351,.393,.744,https://www.mlb.com/player/543401
Josh Thole,C,NYM,--,67,1,21,4,0,0,7,6,12,0,0,.313,.370,.373,.743,https://www.mlb.com/player/489365
Brett Jackson,CF,CHC,--,23,2,5,2,0,1,1,3,13,0,1,.217,.308,.435,.742,https://www.mlb.com/player/571804
Chris Getz,2B,KC,--,39,4,12,3,0,0,3,3,3,0,1,.308,.357,.385,.742,https://www.mlb.com/player/460051
Mike Moustakas,3B,KC,--,145,17,36,11,0,6,17,8,39,1,1,.248,.292,.448,.740,https://www.mlb.com/player/519058
Chris Davis,1B,BAL,--,138,19,37,6,0,4,15,15,45,1,1,.268,.342,.399,.740,https://www.mlb.com/player/448801
Jason Castro,C,HOU,--,60,8,13,5,0,3,11,7,14,0,0,.217,.290,.450,.740,https://www.mlb.com/player/488771
David DeJesus,CF,CHC,--,167,21,43,16,1,3,11,14,31,2,3,.257,.321,.419,.740,https://www.mlb.com/player/430203
Lance Berkman,1B,STL,--,18,2,5,2,0,0,2,1,4,1,0,.278,.350,.389,.739,https://www.mlb.com/player/204020
Austin Kearns,LF,MIA,--,23,3,6,1,0,0,1,5,4,1,0,.261,.433,.304,.738,https://www.mlb.com/player/400290
Matt Wieters,C,BAL,--,155,9,37,11,0,6,18,15,41,0,0,.239,.310,.426,.736,https://www.mlb.com/player/446308
Jesus Guzman,LF,SD,--,58,4,15,2,0,2,11,7,13,0,0,.259,.338,.397,.735,https://www.mlb.com/player/461882
Carlos Pena,1B,TB,--,135,18,30,5,0,6,17,23,47,0,1,.222,.342,.393,.734,https://www.mlb.com/player/150289
Ian Kinsler,2B,TEX,--,207,32,53,10,1,7,15,17,37,7,1,.256,.319,.415,.734,https://www.mlb.com/player/435079
Randy Wolf,P,BAL,--,5,0,2,0,0,0,3,0,2,0,0,.400,.333,.400,.733,https://www.mlb.com/player/150116
Avisail Garcia,RF,DET,--,9,1,3,0,0,0,0,1,1,0,0,.333,.400,.333,.733,https://www.mlb.com/player/541645
Jamey Carroll,2B,MIN,--,112,10,37,4,0,0,5,5,17,3,4,.330,.367,.366,.733,https://www.mlb.com/player/425206
Charlie Blackmon,RF,COL,--,26,3,7,3,0,0,2,2,6,0,0,.269,.345,.385,.729,https://www.mlb.com/player/453568
Justin Morneau,1B,MIN,--,116,9,26,5,1,5,19,14,19,0,0,.224,.311,.414,.725,https://www.mlb.com/player/408047
Starling Marte,LF,PIT,--,48,4,11,2,2,2,7,0,17,0,0,.229,.245,.479,.724,https://www.mlb.com/player/516782
Brett Wallace,1B,HOU,--,64,5,16,3,0,2,3,7,23,0,0,.250,.333,.391,.724,https://www.mlb.com/player/477165
Adam Dunn,1B,CWS,--,183,20,38,6,0,10,25,31,70,0,0,.208,.319,.404,.724,https://www.mlb.com/player/276055
Shane Robinson,RF,STL,--,28,2,9,1,0,0,3,2,4,0,0,.321,.367,.357,.724,https://www.mlb.com/player/453203
Alex Rodriguez,3B,NYY,--,124,12,37,4,0,0,9,19,35,6,0,.298,.393,.331,.724,https://www.mlb.com/player/121347
Nick Markakis,RF,BAL,--,136,15,37,8,0,2,11,15,17,0,0,.272,.348,.375,.723,https://www.mlb.com/player/455976
Alberto Callaspo,3B,LAA,--,106,11,31,4,0,2,12,7,15,0,0,.292,.336,.387,.723,https://www.mlb.com/player/430948
Brandon Snyder,1B,TEX,--,18,3,5,0,0,1,3,0,6,0,0,.278,.278,.444,.722,https://www.mlb.com/player/474319
Jhonny Peralta,SS,DET,--,118,11,30,5,0,4,11,11,23,1,0,.254,.323,.398,.721,https://www.mlb.com/player/425509
Omar Infante,2B,DET,--,163,17,45,10,1,4,15,4,25,4,0,.276,.293,.423,.717,https://www.mlb.com/player/408299
Taylor Teagarden,C,BAL,--,15,1,3,1,0,1,4,1,5,0,0,.200,.250,.467,.717,https://www.mlb.com/player/460003
Jon Jay,CF,STL,--,129,22,33,9,2,0,8,16,28,3,4,.256,.360,.357,.717,https://www.mlb.com/player/445055
Dan Uggla,2B,ATL,--,120,17,25,6,0,4,19,24,43,0,2,.208,.358,.358,.716,https://www.mlb.com/player/462564
Erik Kratz,C,PHI,--,31,3,6,2,0,2,3,3,8,0,0,.194,.265,.452,.716,https://www.mlb.com/player/456124
Adam Kennedy,2B,LAD,--,34,5,8,2,0,1,2,5,9,0,0,.235,.333,.382,.716,https://www.mlb.com/player/150456
Hanley Ramirez,SS,LAD,--,191,18,49,10,1,5,29,18,44,6,2,.257,.318,.398,.715,https://www.mlb.com/player/434670
Ryan Roberts,2B,TB,--,88,9,23,3,0,3,10,8,16,4,1,.261,.316,.398,.714,https://www.mlb.com/player/440251
Danny Worth,SS,DET,--,20,3,6,1,0,0,1,2,4,0,0,.300,.364,.350,.714,https://www.mlb.com/player/519445
Jarrod Saltalamacchia,C,BOS,--,97,11,21,5,0,4,9,15,29,0,0,.216,.321,.392,.713,https://www.mlb.com/player/457454
Brandon Crawford,SS,SF,--,87,7,23,5,1,1,7,7,20,1,1,.264,.333,.379,.713,https://www.mlb.com/player/543063
Michael Brantley,LF,CLE,--,143,20,37,6,2,3,18,14,18,4,3,.259,.321,.392,.712,https://www.mlb.com/player/488726
Carlos Gomez,CF,MIL,--,102,13,25,5,1,4,10,3,28,9,3,.245,.280,.431,.712,https://www.mlb.com/player/460576
Greg Dobbs,1B,MIA,--,69,8,21,0,0,1,8,7,19,1,0,.304,.364,.348,.712,https://www.mlb.com/player/425785
Pedro Alvarez,3B,PIT,--,114,9,27,5,0,5,17,10,40,0,0,.237,.298,.412,.711,https://www.mlb.com/player/476883
Steve Clevenger,C,CHC,--,44,4,12,4,0,0,3,5,8,0,1,.273,.347,.364,.711,https://www.mlb.com/player/502182
Everth Cabrera,SS,SD,--,89,14,22,6,0,1,4,16,27,8,1,.247,.362,.348,.710,https://www.mlb.com/player/465784
Chris Nelson,3B,COL,--,57,4,15,1,1,2,8,2,17,1,0,.263,.288,.421,.709,https://www.mlb.com/player/455126
Adam Eaton,CF,ARI,--,24,7,6,1,1,0,0,3,3,0,1,.250,.333,.375,.708,https://www.mlb.com/player/594809
Xavier Avery,LF,BAL,--,27,8,7,2,0,0,0,5,6,1,1,.259,.375,.333,.708,https://www.mlb.com/player/542897
Adam Rosales,2B,OAK,--,18,4,5,2,0,0,1,1,5,0,0,.278,.316,.389,.705,https://www.mlb.com/player/489267
Carlos Santana,3B,CLE,--,139,21,31,8,0,4,17,25,24,0,0,.223,.337,.367,.704,https://www.mlb.com/player/467793
Nate McLouth,LF,BAL,--,84,11,21,5,0,2,5,9,22,5,0,.250,.323,.381,.704,https://www.mlb.com/player/434661
Zack Cozart,SS,CIN,--,204,30,53,12,1,6,11,7,33,2,0,.260,.286,.417,.703,https://www.mlb.com/player/446359
Brennan Boesch,RF,DET,--,114,8,31,6,2,2,12,1,26,1,2,.272,.291,.412,.703,https://www.mlb.com/player/453269
Travis Snider,RF,PIT,--,40,6,12,1,0,0,0,5,13,1,0,.300,.378,.325,.703,https://www.mlb.com/player/501983
Kelly Johnson,2B,TOR,--,126,11,29,5,0,3,15,25,38,7,1,.230,.361,.341,.703,https://www.mlb.com/player/430637
Casey McGehee,1B,NYY,--,59,5,16,2,0,2,8,2,9,0,0,.271,.295,.407,.702,https://www.mlb.com/player/431171
Alex Presley,LF,PIT,--,112,17,28,6,2,3,5,5,26,2,2,.250,.282,.420,.702,https://www.mlb.com/player/502100
Dustin Pedroia,2B,BOS,--,183,14,46,12,1,3,17,18,24,3,0,.251,.324,.377,.701,https://www.mlb.com/player/456030
Todd Frazier,3B,CIN,--,115,11,29,5,0,4,14,7,30,0,1,.252,.298,.400,.698,https://www.mlb.com/player/453943
Jose Lobaton,C,TB,--,43,2,12,4,0,0,5,3,13,0,0,.279,.326,.372,.698,https://www.mlb.com/player/446653
Bobby Abreu,RF,LAD,--,60,5,14,4,1,1,8,7,16,0,0,.233,.313,.383,.697,https://www.mlb.com/player/110029
Scott Cousins,CF,TOR,--,15,0,3,1,1,0,2,2,3,0,0,.200,.294,.400,.694,https://www.mlb.com/player/502161
Chris Carter,1B,OAK,--,57,6,11,3,0,2,5,13,19,0,0,.193,.343,.351,.694,https://www.mlb.com/player/474892
Daniel Murphy,2B,NYM,--,162,15,48,9,1,0,13,8,27,2,1,.296,.329,.364,.694,https://www.mlb.com/player/502517
Ryan Kalish,CF,BOS,--,27,4,8,2,0,0,1,1,8,0,0,.296,.321,.370,.692,https://www.mlb.com/player/501888
Mike Carp,LF,SEA,--,38,3,10,3,0,0,8,4,9,0,0,.263,.349,.342,.691,https://www.mlb.com/player/455077
Kelly Shoppach,C,NYM,--,46,1,10,4,0,1,5,6,22,0,0,.217,.321,.370,.690,https://www.mlb.com/player/431159
Brandon Inge,3B,OAK,--,72,9,16,1,0,4,18,7,24,0,0,.222,.288,.403,.690,https://www.mlb.com/player/276346
Ben Francisco,LF,TB,--,44,3,12,1,0,1,4,4,10,0,1,.273,.327,.364,.690,https://www.mlb.com/player/450204
Yuniesky Betancourt,2B,KC,--,61,6,13,5,1,3,8,0,7,0,0,.213,.213,.475,.688,https://www.mlb.com/player/435358
Chris Denorfia,RF,SD,--,103,15,26,2,1,3,5,8,16,5,2,.252,.310,.379,.688,https://www.mlb.com/player/456121
Josh Reddick,RF,OAK,--,200,20,44,9,1,9,23,15,46,3,0,.220,.276,.410,.686,https://www.mlb.com/player/502210
Jordan Pacheco,3B,COL,--,110,7,30,9,0,1,11,5,15,1,0,.273,.304,.382,.686,https://www.mlb.com/player/457574
Brendan Ryan,SS,SEA,--,90,12,21,6,1,2,10,7,17,3,2,.233,.296,.389,.685,https://www.mlb.com/player/453895
Mike Aviles,SS,TOR,--,138,17,39,5,0,3,10,4,19,3,4,.283,.301,.384,.685,https://www.mlb.com/player/449107
Desmond Jennings,CF,TB,--,169,29,41,3,3,5,14,14,45,10,0,.243,.299,.385,.684,https://www.mlb.com/player/457775
Michael Martinez,2B,PHI,--,26,2,7,0,0,1,3,1,4,0,0,.269,.296,.385,.681,https://www.mlb.com/player/492841
Starlin Castro,SS,CHC,--,198,19,52,5,5,3,15,9,32,9,4,.263,.295,.384,.679,https://www.mlb.com/player/516770
Juan Pierre,LF,PHI,--,116,16,33,0,3,0,5,9,7,9,3,.284,.341,.336,.678,https://www.mlb.com/player/334393
Alfonso Soriano,LF,CHC,--,149,12,33,6,0,6,27,13,46,1,2,.221,.293,.383,.676,https://www.mlb.com/player/150093
Adam Lind,1B,TOR,--,87,7,18,6,0,5,14,2,22,0,0,.207,.225,.448,.673,https://www.mlb.com/player/452252
Lew Ford,LF,BAL,--,21,2,4,1,0,1,1,3,5,0,0,.190,.292,.381,.673,https://www.mlb.com/player/217915
Alex Avila,C,DET,--,86,9,21,4,1,1,8,10,22,0,0,.244,.323,.349,.672,https://www.mlb.com/player/488671
Steve Lombardozzi,2B,WSH,--,118,14,29,6,2,2,5,6,18,1,1,.246,.288,.381,.669,https://www.mlb.com/player/543459
Nelson Cruz,RF,TEX,--,135,16,29,11,0,4,15,13,32,3,1,.215,.282,.385,.667,https://www.mlb.com/player/443558
Henry Blanco,C,ARI,--,3,1,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,https://www.mlb.com/player/111072
Fernando Abad,P,HOU,--,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,https://www.mlb.com/player/472551
Hank Conger,C,LAA,--,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,https://www.mlb.com/player/474233
Ted Lilly,P,LAD,--,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,https://www.mlb.com/player/150404
Scott Diamond,P,MIN,--,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/539438
Pete Orr,2B,PHI,--,6,1,2,0,0,0,0,0,3,1,0,.333,.333,.333,.667,https://www.mlb.com/player/434681
Anthony Bass,P,SD,--,6,1,2,0,0,0,2,0,2,0,0,.333,.333,.333,.667,https://www.mlb.com/player/542914
Casey Kelly,P,SD,--,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,https://www.mlb.com/player/543391
Tyler Moore,LF,WSH,--,39,4,7,3,0,2,6,4,12,1,0,.179,.256,.410,.666,https://www.mlb.com/player/489138
Peter Bourjos,CF,LAA,--,29,8,7,1,0,0,2,5,8,0,1,.241,.389,.276,.665,https://www.mlb.com/player/488721
Omar Quintanilla,SS,BAL,--,43,6,10,3,0,1,2,2,12,0,1,.233,.292,.372,.664,https://www.mlb.com/player/435560
Matt Downs,1B,HOU,--,37,3,8,1,0,2,4,1,4,1,2,.216,.256,.405,.662,https://www.mlb.com/player/453303
Brian Bogusevic,RF,HOU,--,67,5,19,3,0,0,4,4,14,3,1,.284,.333,.328,.662,https://www.mlb.com/player/460131
Jemile Weeks,2B,OAK,--,153,21,41,5,3,0,5,13,28,7,3,.268,.321,.340,.661,https://www.mlb.com/player/457789
Ryan Theriot,2B,SF,--,96,10,25,5,0,0,6,12,13,2,1,.260,.349,.313,.661,https://www.mlb.com/player/444135
Andruw Jones,RF,NYY,--,32,2,5,0,0,2,7,7,13,0,0,.156,.317,.344,.661,https://www.mlb.com/player/116662
James McDonald,P,PIT,--,7,2,2,0,0,0,0,1,4,0,0,.286,.375,.286,.661,https://www.mlb.com/player/457428
Josh Donaldson,3B,OAK,--,69,5,17,2,0,2,7,4,13,1,0,.246,.297,.362,.660,https://www.mlb.com/player/518626
Wilson Betemit,3B,BAL,--,69,7,16,2,0,2,6,8,22,0,1,.232,.312,.348,.660,https://www.mlb.com/player/400140
Kurt Suzuki,C,WSH,--,92,7,23,4,0,2,10,5,10,0,0,.250,.300,.359,.659,https://www.mlb.com/player/435559
Rafael Furcal,SS,STL,--,158,20,41,8,2,1,8,10,13,3,3,.259,.304,.354,.658,https://www.mlb.com/player/279577
Ben Revere,RF,MIN,--,158,15,45,6,0,0,6,11,14,19,3,.285,.333,.323,.656,https://www.mlb.com/player/519184
Tyler Pastornicky,SS,ATL,--,31,6,8,2,0,0,3,4,3,0,0,.258,.333,.323,.656,https://www.mlb.com/player/543629
Tony Cruz,C,STL,--,29,4,7,2,0,1,1,0,3,0,0,.241,.241,.414,.655,https://www.mlb.com/player/488810
Logan Morrison,LF,MIA,--,81,7,17,3,0,3,9,9,18,0,0,.210,.297,.358,.655,https://www.mlb.com/player/489149
Marlon Byrd,CF,BOS,--,25,0,7,1,0,0,2,1,6,0,0,.280,.333,.320,.653,https://www.mlb.com/player/407781
Jeff Keppinger,2B,TB,--,104,9,27,3,0,2,12,5,8,0,0,.260,.307,.346,.653,https://www.mlb.com/player/433898
Ian Stewart,3B,CHC,--,50,5,10,1,1,2,4,5,13,0,1,.200,.273,.380,.653,https://www.mlb.com/player/456655
Daniel Descalso,SS,STL,--,87,8,19,4,3,1,5,7,21,2,0,.218,.284,.368,.652,https://www.mlb.com/player/518614
Drew Stubbs,CF,CIN,--,171,24,41,6,0,4,12,16,58,12,2,.240,.307,.345,.652,https://www.mlb.com/player/453211
Andrew Brown,RF,COL,--,18,2,3,0,0,1,1,4,5,0,2,.167,.318,.333,.652,https://www.mlb.com/player/518500
Michael Young,1B,TEX,--,147,10,42,7,0,0,13,7,20,0,2,.286,.318,.333,.652,https://www.mlb.com/player/276545
Carl Crawford,LF,LAD,--,35,7,8,4,0,0,2,3,8,3,0,.229,.308,.343,.650,https://www.mlb.com/player/408307
Jhoulys Chacin,P,COL,--,4,0,1,0,0,0,0,1,0,0,0,.250,.400,.250,.650,https://www.mlb.com/player/468504
Brett Gardner,CF,NYY,--,4,1,1,0,0,0,0,1,3,0,0,.250,.400,.250,.650,https://www.mlb.com/player/458731
Brandon Hicks,SS,OAK,--,10,1,1,0,0,1,1,2,5,1,0,.100,.250,.400,.650,https://www.mlb.com/player/518794
Justin Christian,LF,SF,--,8,0,2,0,0,0,0,2,0,1,0,.250,.400,.250,.650,https://www.mlb.com/player/451629
Marco Scutaro,2B,SF,--,171,27,44,5,2,2,15,13,12,4,1,.257,.305,.345,.650,https://www.mlb.com/player/340192
Elian Herrera,LF,LAD,--,54,7,14,3,0,0,5,5,16,2,2,.259,.333,.315,.648,https://www.mlb.com/player/467070
Rajai Davis,RF,TOR,--,119,21,28,8,1,2,9,5,24,15,3,.235,.278,.370,.648,https://www.mlb.com/player/434658
Jordan Schafer,CF,HOU,--,97,12,23,3,2,1,5,10,33,6,5,.237,.306,.340,.646,https://www.mlb.com/player/457788
Chone Figgins,LF,SEA,--,52,10,9,2,1,2,4,8,16,1,0,.173,.279,.365,.644,https://www.mlb.com/player/408210
Jack Wilson,SS,ATL,--,14,2,4,1,0,0,2,0,0,0,0,.286,.286,.357,.643,https://www.mlb.com/player/333292
Mike Napoli,C,TEX,--,72,9,12,0,0,3,6,21,22,1,0,.167,.351,.292,.643,https://www.mlb.com/player/435063
Mauro Gomez,1B,BOS,--,21,2,4,2,1,0,3,2,5,0,0,.190,.261,.381,.642,https://www.mlb.com/player/450855
Brian Schneider,C,PHI,--,23,3,5,1,0,1,2,1,4,0,0,.217,.250,.391,.641,https://www.mlb.com/player/150411
Shane Victorino,LF,LAD,--,186,18,45,8,1,3,16,15,25,14,1,.242,.297,.344,.641,https://www.mlb.com/player/425664
Hector Luna,1B,PIT,--,13,0,3,1,0,0,1,2,4,0,0,.231,.333,.308,.641,https://www.mlb.com/player/425659
John Baker,C,SD,--,39,2,11,1,0,0,2,3,4,0,0,.282,.333,.308,.641,https://www.mlb.com/player/434633
Lonnie Chisenhall,3B,CLE,--,34,4,8,2,0,1,5,1,8,0,0,.235,.257,.382,.640,https://www.mlb.com/player/502082
Jose Constanza,LF,ATL,--,14,1,3,1,0,0,1,3,3,0,1,.214,.353,.286,.639,https://www.mlb.com/player/468429
Rod Barajas,C,PIT,--,69,3,15,3,0,2,7,6,12,0,0,.217,.289,.348,.637,https://www.mlb.com/player/150148
Ryan Zimmerman,3B,WSH,--,186,13,42,14,0,3,24,16,43,1,0,.226,.288,.349,.637,https://www.mlb.com/player/475582
Steve Tolleson,3B,BAL,--,11,1,2,0,0,1,2,0,3,0,0,.182,.182,.455,.636,https://www.mlb.com/player/476270
