player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Stephen Vogt,C,OAK,--,140,20,42,8,2,4,23,0,31,0,0,.300,.303,.471,.775,https://www.mlb.com/player/519390
Eddie Rosario,LF,MIN,--,139,24,43,7,3,3,10,0,24,7,4,.309,.307,.468,.775,https://www.mlb.com/player/592696
Cameron Rupp,C,PHI,--,103,8,31,6,1,3,17,0,18,0,0,.301,.308,.466,.774,https://www.mlb.com/player/519237
Wilmer Flores,SS,NYM,--,150,23,43,6,0,8,25,0,14,0,1,.287,.287,.487,.773,https://www.mlb.com/player/527038
Bryan Holaday,C,DET,--,22,1,7,3,0,0,7,0,5,0,0,.318,.318,.455,.773,https://www.mlb.com/player/592407
Carlos Beltran,RF,NYY,--,167,14,49,14,1,5,20,0,30,0,0,.293,.292,.479,.771,https://www.mlb.com/player/136860
Luis Valbuena,3B,HOU,--,175,29,44,5,0,13,27,0,32,0,0,.251,.268,.503,.771,https://www.mlb.com/player/472528
Xander Bogaerts,SS,BOS,--,213,36,69,11,0,5,39,0,27,4,2,.324,.324,.446,.770,https://www.mlb.com/player/593428
Todd Frazier,3B,CIN,--,242,25,64,20,0,12,34,0,35,7,5,.264,.274,.496,.770,https://www.mlb.com/player/453943
Jonathan Lucroy,C,MIL,--,126,20,39,8,1,3,10,0,15,0,0,.310,.310,.460,.770,https://www.mlb.com/player/518960
Taylor Jungmann,P,MIL,--,13,1,5,0,0,0,0,0,1,0,0,.385,.385,.385,.769,https://www.mlb.com/player/543380
Chris Stewart,C,PIT,--,55,2,20,3,0,0,6,0,5,0,0,.364,.351,.418,.769,https://www.mlb.com/player/455755
Robinson Cano,2B,SEA,--,228,32,67,11,0,10,31,0,33,0,2,.294,.293,.474,.767,https://www.mlb.com/player/429664
Evan Gattis,C,HOU,--,222,25,59,9,5,11,35,0,40,0,1,.266,.267,.500,.767,https://www.mlb.com/player/594828
Kyle Schwarber,LF,CHC,--,92,22,21,2,1,8,16,0,27,2,1,.228,.234,.533,.767,https://www.mlb.com/player/656941
Danny Espinosa,SS,WSH,--,132,16,36,12,1,5,15,0,22,2,1,.273,.274,.492,.766,https://www.mlb.com/player/457787
Joc Pederson,CF,LAD,--,171,29,40,7,1,13,28,0,47,1,4,.234,.251,.515,.766,https://www.mlb.com/player/592626
Starlin Castro,SS,CHC,--,181,20,54,6,1,7,30,0,22,2,3,.298,.306,.459,.765,https://www.mlb.com/player/516770
John Ryan Murphy,C,NYY,--,58,8,18,5,0,1,4,0,15,0,0,.310,.317,.448,.765,https://www.mlb.com/player/571974
Gregorio Petit,2B,NYY,--,17,4,5,3,0,0,4,0,5,0,0,.294,.294,.471,.765,https://www.mlb.com/player/463610
Tim Hudson,P,SF,--,17,1,4,2,0,1,1,0,3,0,0,.235,.235,.529,.765,https://www.mlb.com/player/218596
Jace Peterson,2B,ATL,--,181,24,55,13,2,4,23,0,31,7,3,.304,.301,.464,.765,https://www.mlb.com/player/607054
Steve Pearce,1B,BAL,--,118,21,30,5,0,8,24,0,28,0,0,.254,.264,.500,.764,https://www.mlb.com/player/456665
Jordy Mercer,SS,PIT,--,137,15,45,8,0,2,14,0,20,1,1,.328,.333,.431,.764,https://www.mlb.com/player/474568
Rajai Davis,CF,DET,--,111,22,34,4,2,3,14,0,17,8,2,.306,.304,.459,.764,https://www.mlb.com/player/434658
Russell Martin,C,TOR,--,163,29,43,7,1,9,28,0,39,0,0,.264,.278,.485,.763,https://www.mlb.com/player/431145
Mike Moustakas,3B,KC,--,194,27,55,13,1,6,28,0,21,0,0,.284,.309,.454,.762,https://www.mlb.com/player/519058
Kelly Johnson,2B,NYM,--,119,13,34,5,0,6,21,0,25,1,1,.286,.283,.479,.762,https://www.mlb.com/player/430637
Ben Zobrist,2B,KC,--,180,25,54,15,1,4,21,0,18,2,1,.300,.301,.461,.762,https://www.mlb.com/player/450314
Anthony Rendon,3B,WSH,--,103,12,30,8,0,3,8,0,25,0,0,.291,.302,.456,.758,https://www.mlb.com/player/543685
Ruben Tejada,SS,NYM,--,131,12,41,11,0,1,14,0,21,1,0,.313,.338,.420,.758,https://www.mlb.com/player/514913
Matt Duffy,3B,SF,--,234,29,72,11,3,5,37,0,30,5,0,.308,.314,.444,.758,https://www.mlb.com/player/622110
Greg Bird,1B,NYY,--,58,11,15,2,0,4,11,0,11,0,0,.259,.254,.500,.754,https://www.mlb.com/player/595885
Andrew Susac,C,SF,--,66,7,17,4,1,3,13,0,16,0,0,.258,.269,.485,.754,https://www.mlb.com/player/572180
Evan Longoria,3B,TB,--,227,27,61,13,1,11,32,0,34,0,0,.269,.272,.480,.752,https://www.mlb.com/player/446334
Dee Strange-Gordon,2B,MIA,--,228,37,74,8,3,3,16,0,24,25,7,.325,.325,.425,.750,https://www.mlb.com/player/543829
Pedro Ciriaco,3B,ATL,--,44,6,13,4,0,1,2,0,4,3,2,.295,.295,.455,.750,https://www.mlb.com/player/465674
Mike Foltynewicz,P,ATL,--,4,0,1,1,0,0,2,0,2,0,0,.250,.250,.500,.750,https://www.mlb.com/player/592314
Henry Urrutia,LF,BAL,--,12,1,4,1,0,0,2,0,0,0,0,.333,.333,.417,.750,https://www.mlb.com/player/625329
Clayton Richard,P,CHC,--,4,0,1,1,0,0,2,0,1,0,0,.250,.250,.500,.750,https://www.mlb.com/player/453385
Michael Blazek,P,MIL,--,4,0,1,1,0,0,1,0,2,0,0,.250,.250,.500,.750,https://www.mlb.com/player/518468
Jackson Williams,C,SF,--,4,0,1,1,0,0,0,0,0,1,0,.250,.250,.500,.750,https://www.mlb.com/player/519425
