id,Season,Pitches,Zone %,Zone Swing %,Zone Contact %,Chase %,Chase Contact %,Edge %,1st Pitch Strike %,Swing %,Whiff %,Meatball %,Meatball Swing %
605232,ALL,4272.0,47.9,64.5,83.1,26.0,63.0,43.3,54.9,44.4,23.0,7.1,77.7
605232,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
623430,2015,254.0,46.5,57.6,85.3,27.2,48.6,39.8,50.0,41.3,27.6,7.9,65.0
623430,2016,1217.0,47.7,66.0,80.2,27.8,52.0,42.8,63.4,46.0,28.8,6.0,74.0
623430,2017,733.0,43.2,62.5,83.8,32.4,51.5,41.2,66.7,45.4,29.4,5.6,80.5
623430,2018,408.0,44.4,71.8,81.5,30.4,65.2,39.0,64.4,48.8,24.1,8.1,81.8
623430,2019,270.0,44.8,66.4,82.7,25.2,60.0,41.7,70.4,44.4,25.0,5.2,76.9
623430,ALL,2882.0,45.7,65.3,81.8,29.1,54.2,41.5,63.8,45.7,27.8,6.3,76.1
623430,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
450580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503566,2017,30.0,40.0,66.7,87.5,33.3,16.7,56.7,62.5,46.7,42.9,3.3,100.0
503566,ALL,30.0,40.0,66.7,87.5,33.3,16.7,56.7,62.5,46.7,42.9,3.3,100.0
503566,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
468528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641341,2018,565.0,51.2,72.3,80.4,25.4,61.4,41.1,62.2,49.4,24.4,8.1,89.1
641341,2019,396.0,49.2,66.0,79.0,23.7,60.9,41.6,53.4,44.2,25.1,8.9,79.4
641341,2020,132.0,50.8,68.7,84.8,18.5,50.0,43.2,55.3,43.9,22.4,7.6,60.0
641341,ALL,1093.0,50.4,69.7,80.5,23.9,60.2,41.5,58.0,46.8,24.4,8.3,82.2
641341,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
547888,2015,2290.0,45.7,64.0,84.9,36.4,61.1,45.0,62.6,49.0,24.7,7.3,67.3
547888,2016,2935.0,46.5,68.2,85.0,34.2,62.1,43.9,64.5,50.0,23.4,6.5,73.7
547888,2017,2810.0,46.7,70.8,80.1,33.4,47.8,43.7,64.8,50.9,31.3,5.8,73.2
547888,2018,2398.0,46.6,69.4,81.0,33.8,51.6,45.9,68.2,50.3,29.5,6.0,81.1
547888,2019,2787.0,47.1,67.9,86.6,34.6,58.9,46.7,68.8,50.3,23.3,4.7,79.1
547888,2020,769.0,46.4,73.4,79.4,32.8,52.6,43.7,63.5,51.6,29.7,7.0,81.5
547888,ALL,13989.0,46.5,68.5,83.2,34.3,56.3,44.9,65.7,50.2,26.6,6.1,74.9
547888,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
518418,2015,104.0,41.3,74.4,96.9,14.8,55.6,34.6,65.2,39.4,12.2,10.6,72.7
518418,ALL,104.0,41.3,74.4,96.9,14.8,55.6,34.6,65.2,39.4,12.2,10.6,72.7
518418,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
444553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608718,2016,347.0,52.4,67.0,85.2,26.7,61.4,42.4,69.2,47.8,21.1,5.8,50.0
608718,2017,1283.0,52.1,64.5,85.6,29.3,61.1,43.3,67.4,47.7,21.6,8.7,66.7
608718,2018,1638.0,50.2,64.9,82.9,30.3,63.6,43.9,68.9,47.6,23.2,7.3,73.9
608718,2019,233.0,51.9,71.9,78.2,35.7,62.5,41.6,70.8,54.5,26.8,7.3,64.7
608718,2020,516.0,48.6,68.5,79.1,27.2,44.4,41.5,56.6,47.3,31.1,8.9,82.6
608718,ALL,4017.0,50.9,65.8,83.2,29.6,60.2,43.1,67.0,48.0,23.7,7.8,70.6
608718,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
112526,2015,2706.0,54.3,62.0,87.9,31.4,79.4,42.0,66.6,48.0,14.6,9.5,71.2
112526,2016,2853.0,52.8,62.0,90.3,29.7,77.2,44.5,63.2,46.7,13.7,8.3,71.2
112526,2017,2286.0,49.9,64.4,90.8,28.4,79.1,46.1,65.1,46.4,12.7,7.4,74.4
112526,2018,2228.0,49.9,62.4,91.1,29.6,79.8,44.3,63.9,46.0,12.6,6.6,74.8
112526,ALL,10073.0,51.9,62.6,89.9,29.8,78.8,44.2,64.7,46.8,13.5,8.0,72.5
112526,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
429719,2015,876.0,43.7,70.8,87.5,29.2,54.9,42.4,54.4,47.4,23.9,7.1,85.5
429719,2016,1401.0,49.1,65.0,84.3,24.7,59.7,46.2,53.4,44.5,22.6,7.0,86.7
429719,2017,1302.0,50.5,67.7,85.4,23.9,51.9,43.9,55.5,46.0,23.2,6.6,74.4
429719,2018,1482.0,44.8,70.4,88.7,27.2,59.9,39.7,54.6,46.5,20.6,7.1,81.0
429719,2019,1315.0,46.4,71.0,84.8,24.3,54.4,42.7,55.4,45.9,23.8,8.1,81.1
429719,ALL,6376.0,47.1,68.7,86.0,25.7,56.5,43.0,54.6,46.0,22.7,7.2,81.6
429719,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
573127,2015,520.0,41.2,72.0,81.2,28.1,53.5,43.1,58.1,46.2,28.8,4.6,91.7
573127,2017,125.0,47.2,54.2,87.5,39.4,34.6,42.4,71.9,46.4,36.2,9.6,83.3
573127,2018,200.0,39.5,69.6,76.4,36.4,34.1,35.0,53.2,49.5,42.4,4.0,87.5
573127,2019,402.0,34.4,61.7,73.4,30.3,41.9,34.4,40.4,41.0,42.4,5.1,73.7
573127,ALL,1247.0,39.4,66.7,79.1,31.2,43.9,39.0,53.1,45.1,35.9,5.2,84.1
573127,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
429400,2015,393.0,45.5,59.2,81.1,27.1,51.7,36.6,48.4,41.7,29.3,7.1,71.4
429400,2016,126.0,44.4,62.5,80.0,14.3,60.0,45.2,41.9,35.7,24.4,4.0,100.0
429400,ALL,519.0,45.3,60.0,80.9,23.9,52.9,38.7,46.8,40.3,28.2,6.4,75.8
429400,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608650,2017,86.0,45.3,71.8,85.7,34.0,81.3,47.7,76.2,51.2,15.9,4.7,75.0
608650,ALL,86.0,45.3,71.8,85.7,34.0,81.3,47.7,76.2,51.2,15.9,4.7,75.0
608650,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
455092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584171,2017,382.0,53.9,71.8,85.8,25.0,72.7,47.6,60.4,50.3,17.2,7.3,71.4
584171,2018,1389.0,48.0,72.7,88.8,27.1,63.8,44.2,64.1,49.0,18.4,7.5,86.5
584171,2019,981.0,44.8,68.1,82.9,27.2,63.2,43.3,60.3,45.4,23.8,6.9,72.7
584171,ALL,2752.0,47.7,71.0,86.5,26.9,64.6,44.4,62.3,47.9,20.0,7.3,79.8
584171,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
657786,2018,96.0,55.2,64.2,82.4,30.2,84.6,45.8,57.1,49.0,17.0,3.1,100.0
657786,ALL,96.0,55.2,64.2,82.4,30.2,84.6,45.8,57.1,49.0,17.0,3.1,100.0
657786,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
575070,2019,88.0,54.5,77.1,78.4,35.0,71.4,45.5,65.0,58.0,23.5,11.4,70.0
575070,ALL,88.0,54.5,77.1,78.4,35.0,71.4,45.5,65.0,58.0,23.5,11.4,70.0
575070,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
430613,2015,153.0,46.4,63.4,86.7,32.9,77.8,39.2,63.9,47.1,16.7,7.2,81.8
430613,ALL,153.0,46.4,63.4,86.7,32.9,77.8,39.2,63.9,47.1,16.7,7.2,81.8
430613,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
400058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431162,2015,385.0,45.2,59.2,89.3,25.6,75.9,44.4,58.0,40.8,15.3,6.2,83.3
431162,ALL,385.0,45.2,59.2,89.3,25.6,75.9,44.4,58.0,40.8,15.3,6.2,83.3
431162,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543935,2015,1014.0,54.3,68.6,89.9,30.2,68.6,46.9,62.6,51.1,15.8,6.4,73.8
543935,2016,1130.0,42.9,68.0,90.6,30.4,60.2,42.7,58.2,46.5,20.7,5.7,81.3
543935,2017,951.0,49.2,72.7,87.3,30.6,67.3,43.3,55.4,51.2,18.9,6.5,82.0
543935,2018,941.0,38.5,67.7,90.6,34.0,65.5,44.5,57.1,47.0,20.6,4.8,77.8
543935,2019,202.0,38.1,64.9,92.0,36.0,64.4,43.6,64.9,47.0,21.1,3.0,83.3
543935,ALL,4238.0,45.8,69.1,89.6,31.6,65.0,44.3,58.7,48.8,19.1,5.7,78.8
543935,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
446003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553970,2015,384.0,47.1,72.4,84.0,30.0,72.1,39.1,52.0,50.0,19.8,7.3,71.4
553970,ALL,384.0,47.1,72.4,84.0,30.0,72.1,39.1,52.0,50.0,19.8,7.3,71.4
553970,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
407911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598286,2019,1323.0,39.2,69.0,81.0,32.6,59.2,44.4,54.9,46.9,28.2,3.7,69.4
598286,2020,186.0,39.8,70.3,78.8,25.9,72.4,39.8,60.9,43.5,23.5,5.9,100.0
598286,ALL,1509.0,39.3,69.1,80.7,31.8,60.5,43.8,55.6,46.5,27.7,4.0,75.0
598286,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605280,2018,499.0,43.7,60.1,85.5,18.1,60.8,46.1,48.8,36.5,21.4,5.8,86.2
605280,2019,915.0,45.5,55.9,86.9,22.1,48.6,40.2,55.4,37.4,27.5,7.7,65.7
605280,2020,22.0,27.3,66.7,100.0,31.3,20.0,36.4,50.0,40.9,44.4,4.5,100.0
605280,ALL,1436.0,44.5,57.5,86.6,20.8,51.6,42.3,53.1,37.1,25.7,7.0,72.2
605280,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
622797,2019,417.0,44.6,60.2,83.0,28.6,57.6,40.8,56.3,42.7,26.4,6.2,69.2
622797,ALL,417.0,44.6,60.2,83.0,28.6,57.6,40.8,56.3,42.7,26.4,6.2,69.2
622797,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
435080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606959,2017,522.0,46.1,68.8,80.0,19.6,72.7,39.5,63.4,42.1,21.8,7.1,89.2
606959,2019,192.0,46.9,80.0,80.6,21.6,59.1,46.4,54.9,49.0,24.5,3.6,71.4
606959,ALL,714.0,46.3,71.8,80.2,20.1,68.8,41.4,60.9,44.0,22.6,6.2,86.4
606959,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592833,2017,142.0,50.0,70.4,80.0,26.8,68.4,50.7,41.7,48.6,23.2,7.0,100.0
592833,2018,112.0,52.7,67.8,77.5,22.6,41.7,42.9,69.0,46.4,30.8,8.0,88.9
592833,2020,38.0,47.4,61.1,81.8,30.0,50.0,34.2,36.4,44.7,29.4,13.2,100.0
592833,ALL,292.0,50.7,68.2,79.2,25.7,56.8,45.5,51.3,47.3,26.8,8.2,95.8
592833,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
656798,2018,656.0,53.4,62.9,88.2,23.2,74.6,41.9,58.4,44.4,15.1,7.5,75.5
656798,ALL,656.0,53.4,62.9,88.2,23.2,74.6,41.9,58.4,44.4,15.1,7.5,75.5
656798,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592473,2017,135.0,49.6,68.7,91.3,22.1,60.0,39.3,62.5,45.2,16.4,11.1,73.3
592473,2018,504.0,53.1,64.4,87.2,33.1,62.8,42.3,61.7,49.6,20.4,6.6,69.7
592473,2019,794.0,46.0,64.9,84.0,33.1,61.3,44.1,63.3,47.7,24.5,5.8,63.0
592473,2020,252.0,45.2,65.8,88.0,31.2,72.1,44.4,58.3,46.8,17.8,5.6,71.4
592473,ALL,1685.0,48.3,65.2,86.2,31.9,63.3,43.2,62.0,48.0,21.7,6.4,67.6
592473,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
606167,2016,42.0,47.6,80.0,93.8,13.6,33.3,47.6,61.5,45.2,15.8,0.0,NA
606167,2017,1752.0,47.2,69.4,83.7,28.8,60.4,42.2,57.1,48.0,23.7,7.7,76.1
606167,2018,357.0,46.8,68.3,88.6,28.9,61.8,40.9,54.3,47.3,20.1,6.4,78.3
606167,2019,629.0,45.8,71.9,83.1,23.5,60.0,41.5,53.8,45.6,23.3,5.7,80.6
606167,ALL,2780.0,46.8,70.0,84.4,27.3,60.3,41.9,56.1,47.3,23.0,7.0,77.2
606167,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
276914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456701,2015,171.0,40.4,66.7,89.1,33.3,73.5,45.6,62.7,46.8,17.5,5.3,77.8
456701,2016,458.0,46.3,68.4,87.6,27.6,60.3,44.5,54.1,46.5,21.1,6.1,78.6
456701,2017,1575.0,52.2,68.0,82.6,23.4,63.6,45.1,61.2,46.7,22.0,7.4,83.6
456701,2018,1789.0,52.5,68.7,87.9,30.4,61.6,44.0,62.6,50.5,19.6,8.0,80.6
456701,2019,2836.0,49.4,67.3,84.2,29.4,57.4,42.2,63.6,48.4,24.2,7.5,72.5
456701,2020,133.0,50.4,68.7,82.6,27.3,61.1,47.4,57.6,48.1,23.4,6.8,88.9
456701,ALL,6962.0,50.4,67.9,85.1,28.2,60.5,43.7,62.0,48.4,22.1,7.4,78.0
456701,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605242,2016,2473.0,48.0,68.3,82.1,30.2,64.4,43.0,61.1,48.5,23.6,7.7,72.1
605242,2017,2479.0,50.6,68.9,84.3,29.2,64.0,43.2,61.4,49.3,21.5,6.8,75.7
605242,2018,2152.0,50.7,69.2,82.5,30.2,62.7,43.4,62.7,50.0,23.3,7.1,74.3
605242,2020,528.0,43.4,65.1,89.9,26.4,63.3,41.5,52.2,43.2,19.3,5.9,87.1
605242,ALL,7632.0,49.3,68.6,83.4,29.6,63.7,43.1,61.0,48.8,22.6,7.1,74.7
605242,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
150188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459987,2015,789.0,44.9,69.2,90.6,27.4,57.1,42.1,63.3,46.1,20.3,6.1,66.7
459987,2016,785.0,47.0,66.9,87.9,25.2,67.6,44.1,64.2,44.8,18.2,6.0,76.6
459987,ALL,1574.0,45.9,68.0,89.2,26.3,62.1,43.1,63.7,45.5,19.3,6.0,71.6
459987,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
542947,2016,349.0,46.1,67.7,85.3,35.6,73.1,40.1,59.8,50.4,19.3,9.5,75.8
542947,2017,914.0,54.7,74.8,86.8,32.2,67.7,40.9,59.6,55.4,18.2,10.3,84.8
542947,2018,452.0,56.3,71.3,86.7,27.4,61.1,40.1,65.4,52.0,19.1,8.0,77.8
542947,2019,762.0,52.7,70.1,89.0,31.1,67.9,44.5,62.1,51.6,17.0,9.7,82.4
542947,2020,218.0,48.2,61.9,92.3,36.3,68.3,43.6,70.1,48.6,17.0,6.0,69.2
542947,ALL,2695.0,52.8,71.0,87.6,32.0,67.8,41.9,62.2,52.5,18.1,9.3,81.0
542947,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592858,2018,133.0,61.7,74.4,85.2,35.3,61.1,42.1,71.1,59.4,20.3,4.5,83.3
592858,2019,587.0,51.6,72.3,79.9,23.9,54.4,41.6,58.6,48.9,26.1,8.3,83.7
592858,2020,304.0,54.3,63.0,79.8,26.6,59.5,42.4,56.8,46.4,25.5,8.9,66.7
592858,ALL,1024.0,53.7,69.8,80.7,25.9,56.9,41.9,59.9,49.5,25.0,8.0,78.0
592858,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
458584,2015,742.0,47.2,57.7,78.7,35.2,50.7,41.6,53.4,45.8,32.6,7.3,51.9
458584,2016,692.0,42.9,62.3,81.1,33.7,58.6,41.6,62.6,46.0,28.3,5.6,69.2
458584,2017,71.0,43.7,67.7,90.5,17.5,85.7,39.4,61.9,39.4,10.7,7.0,100.0
458584,2018,591.0,46.0,63.5,80.2,26.4,45.2,42.3,60.0,43.5,31.1,6.6,79.5
458584,2019,45.0,42.2,73.7,85.7,19.2,80.0,22.2,46.2,42.2,15.8,11.1,80.0
458584,ALL,2141.0,45.3,61.4,80.5,31.3,53.4,41.3,58.3,44.9,29.8,6.6,66.9
458584,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621295,2016,842.0,53.8,68.0,83.8,25.4,84.8,44.4,62.0,48.3,16.0,9.0,76.3
621295,2017,753.0,53.1,67.8,76.0,23.2,67.1,44.5,65.4,46.9,26.1,10.5,84.8
621295,2018,601.0,52.1,70.6,80.5,22.2,67.2,39.3,66.2,47.4,22.5,9.0,81.5
621295,2019,975.0,50.7,65.9,80.5,27.0,67.4,44.0,61.2,46.7,23.3,7.8,81.3
621295,2020,377.0,47.7,70.6,77.2,24.9,55.1,41.6,57.1,46.7,29.0,7.2,74.1
621295,ALL,3548.0,51.9,68.1,80.0,24.8,70.0,43.1,62.7,47.2,22.6,8.8,80.4
621295,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
448693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447755,2015,543.0,46.8,78.0,79.3,29.8,59.3,40.9,65.1,52.3,26.8,6.1,93.9
447755,2016,173.0,43.9,75.0,71.9,18.6,50.0,39.3,57.5,43.4,33.3,5.2,100.0
447755,ALL,716.0,46.1,77.3,77.6,26.9,57.7,40.5,63.3,50.1,28.1,5.9,95.2
447755,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
430904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502706,2015,909.0,44.6,64.2,90.4,28.6,68.1,39.2,63.7,44.4,17.6,7.5,75.0
502706,2016,1828.0,48.4,67.9,86.5,29.1,74.5,43.9,62.3,47.9,17.3,8.2,74.0
502706,2017,2460.0,45.8,62.0,87.8,23.3,65.8,42.4,63.7,41.0,18.8,6.8,75.0
502706,2018,2908.0,49.9,66.4,80.9,27.2,64.1,45.1,62.9,46.7,24.0,6.7,80.0
502706,2019,1487.0,46.5,66.0,81.2,27.3,56.7,41.4,64.1,45.4,27.0,6.4,76.6
502706,2020,719.0,48.7,61.7,82.9,25.2,51.6,44.9,65.9,43.0,26.5,7.0,86.0
502706,ALL,10311.0,47.6,65.1,84.4,26.6,64.9,43.2,63.4,44.9,21.6,7.0,77.1
502706,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605143,2018,407.0,46.7,67.6,71.7,27.0,43.1,39.0,51.6,46.2,37.2,8.2,87.9
605143,2019,282.0,50.2,70.5,76.3,26.7,54.3,35.4,62.9,47.9,31.1,10.6,92.9
605143,2020,67.0,49.3,60.6,80.0,17.6,66.7,34.3,64.3,38.8,23.1,7.5,80.0
605143,ALL,756.0,48.2,68.0,74.2,26.1,48.5,37.2,57.0,46.2,33.8,9.0,89.4
605143,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
596071,2017,519.0,48.0,66.3,79.4,22.6,63.9,43.5,58.3,43.5,24.8,7.9,73.2
596071,2018,504.0,52.7,63.5,86.2,19.1,66.7,45.9,61.2,42.3,17.8,5.2,65.4
596071,2019,1274.0,49.5,67.3,84.4,27.0,67.8,45.3,63.0,46.9,20.4,7.4,75.5
596071,2020,36.0,66.7,70.8,82.4,25.0,66.7,47.2,55.6,55.6,20.0,5.6,50.0
596071,ALL,2333.0,50.1,66.3,83.7,24.4,66.8,45.1,61.4,45.3,20.8,7.0,73.0
596071,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
641482,2018,108.0,50.0,64.8,74.3,18.5,80.0,46.3,53.8,41.7,24.4,3.7,25.0
641482,2019,1301.0,48.4,66.4,78.2,25.7,64.2,43.4,63.1,45.4,25.2,8.5,72.4
641482,2020,165.0,47.3,64.1,82.0,16.1,64.3,45.5,61.4,38.8,20.3,7.3,83.3
641482,ALL,1574.0,48.4,66.0,78.3,24.2,65.1,43.8,62.2,44.5,24.7,8.0,71.9
641482,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
519301,2015,365.0,51.5,70.2,82.6,26.0,69.6,39.5,54.3,48.8,20.8,8.8,84.4
519301,2016,663.0,46.5,68.5,84.4,29.6,49.5,42.8,64.5,47.7,27.2,6.6,84.1
519301,2017,439.0,45.6,61.5,82.9,20.5,57.1,44.0,56.3,39.2,24.4,8.0,60.0
519301,2018,727.0,49.8,70.2,76.4,27.9,60.8,43.3,60.5,49.0,28.1,7.0,64.7
519301,ALL,2194.0,48.2,68.1,81.0,26.6,57.6,42.7,59.8,46.6,25.9,7.4,72.8
519301,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571578,2015,1254.0,48.5,66.6,85.7,35.1,61.2,45.6,61.3,50.4,23.1,6.7,72.6
571578,2016,2539.0,43.1,64.6,88.4,30.0,59.0,42.6,56.9,44.9,22.8,5.4,78.1
571578,2017,3084.0,46.7,66.8,84.9,28.8,53.0,42.3,62.5,46.6,25.6,6.0,81.4
571578,2018,3142.0,41.3,64.7,79.6,34.7,46.5,41.2,64.4,47.0,34.7,5.4,69.2
571578,2019,3299.0,41.7,64.9,84.2,34.0,46.4,42.0,62.4,46.9,31.8,5.5,71.4
571578,2020,1068.0,46.4,69.8,88.2,33.2,54.7,42.8,64.1,50.2,23.7,7.2,80.5
571578,ALL,14386.0,43.9,65.8,84.6,32.4,51.6,42.4,61.9,47.1,28.1,5.8,75.2
571578,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
457429,2015,658.0,45.4,63.9,76.4,30.4,42.2,38.1,61.3,45.6,36.0,6.2,75.6
457429,2016,748.0,42.9,62.3,78.0,32.3,39.9,39.6,65.2,45.2,37.6,7.0,65.4
457429,2017,363.0,45.9,67.5,73.6,33.9,38.5,37.7,56.0,49.6,38.9,6.8,62.5
457429,2018,224.0,45.1,65.3,78.8,30.9,42.1,45.1,56.9,46.4,34.6,9.8,77.3
457429,ALL,1993.0,44.5,64.1,76.7,31.8,40.6,39.4,61.3,46.3,37.0,7.0,69.8
457429,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
430630,2015,543.0,48.3,66.0,85.0,24.2,67.6,42.9,65.3,44.4,19.9,8.1,75.0
430630,ALL,543.0,48.3,66.0,85.0,24.2,67.6,42.9,65.3,44.4,19.9,8.1,75.0
430630,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543045,2015,1102.0,50.1,70.1,80.9,29.5,66.7,42.6,58.4,49.8,23.3,6.9,80.3
543045,2016,2274.0,47.0,66.7,85.0,27.5,58.4,42.6,63.9,45.9,23.5,6.4,80.7
543045,2017,1723.0,50.4,69.3,83.5,24.9,60.8,41.2,57.7,47.3,22.5,7.6,79.4
543045,2018,774.0,48.2,72.9,79.4,29.9,45.0,39.7,62.4,50.6,31.1,8.1,79.4
543045,2019,1061.0,51.6,74.6,83.8,25.3,53.8,41.7,62.9,50.7,23.2,8.2,89.7
543045,ALL,6934.0,49.1,69.8,83.1,27.1,58.1,41.8,61.1,48.1,24.1,7.2,81.7
543045,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
542882,2015,1088.0,49.5,63.8,86.3,28.1,64.3,42.7,58.9,45.8,20.5,7.3,70.9
542882,2016,1983.0,51.1,63.6,86.2,33.9,58.7,42.2,66.0,49.1,23.0,8.3,64.2
542882,2017,1441.0,50.1,69.0,81.5,26.7,59.7,42.1,61.5,48.0,24.7,9.2,78.0
542882,2018,1345.0,50.0,71.0,81.3,31.4,58.3,43.0,57.6,51.2,25.7,8.3,77.5
542882,2019,1204.0,50.5,64.5,80.9,29.2,60.9,43.1,61.6,47.0,25.3,8.1,77.3
542882,2020,500.0,50.4,66.7,86.9,27.0,53.7,43.2,58.7,47.0,22.6,7.8,82.1
542882,ALL,7561.0,50.3,66.3,83.6,30.0,59.6,42.6,61.5,48.3,23.8,8.2,73.5
542882,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
573124,2016,1006.0,51.5,58.7,90.5,25.8,59.5,39.4,56.4,42.7,18.6,10.4,70.5
