id,Year,Pitch Type,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
596295,2018.0, Curveball,0.8,2.0,269.0,21.9,75.0,0.229,0.314,0.258,24.3,26.7,17.7,0.246,0.352,0.283,31.4
596295,2018.0, 4-Seamer,-0.3,-2.0,597.0,48.7,152.0,0.313,0.477,0.383,17.0,17.8,21.3,0.323,0.586,0.426,40.6
518566,2019.0, Cutter,4.6,2.0,40.0,4.4,9.0,0.429,0.857,0.578,22.2,0.0,0.0,0.329,0.644,0.469,28.6
518566,2019.0, Curveball,-3.9,-2.0,44.0,4.8,12.0,0.167,0.167,0.15,30.4,16.7,16.7,0.269,0.347,0.268,10.0
518566,2019.0, Slider,2.0,4.0,198.0,21.7,41.0,0.342,0.421,0.406,23.1,14.6,13.6,0.328,0.459,0.364,43.8
518566,2019.0, 4-Seamer,0.9,3.0,339.0,37.2,80.0,0.319,0.391,0.359,20.6,15.0,15.0,0.318,0.409,0.35,33.9
518566,2019.0, Changeup,-0.1,0.0,290.0,31.8,85.0,0.234,0.39,0.306,34.4,35.3,25.0,0.22,0.296,0.266,44.7
518566,2018.0, Slider,-1.0,-2.0,205.0,35.9,37.0,0.111,0.194,0.17,37.6,27.0,20.0,0.212,0.295,0.237,11.5
518566,2018.0, 4-Seamer,-0.2,0.0,223.0,39.1,44.0,0.216,0.351,0.307,20.0,11.4,11.6,0.298,0.448,0.372,33.3
518566,2018.0, Changeup,-2.2,-3.0,143.0,25.0,54.0,0.178,0.289,0.275,45.3,44.4,29.6,0.12,0.159,0.209,22.7
518566,2017.0, Changeup,9.0,1.0,16.0,39.0,3.0,0.667,1.0,0.717,50.0,33.3,25.0,0.349,0.556,0.394,50.0
518566,2017.0, 4-Seamer,10.9,3.0,23.0,56.1,7.0,0.8,0.8,0.714,0.0,0.0,0.0,0.467,0.544,0.517,60.0
518566,2017.0, Sinker,-4.7,0.0,1.0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518566,2017.0, Slider,-3.8,0.0,1.0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434671,2020.0, Curveball,1.1,1.0,60.0,6.2,13.0,0.308,0.846,0.473,28.6,15.4,16.7,0.236,0.477,0.28,18.2
434671,2020.0, Sinker,3.3,3.0,84.0,8.7,16.0,0.538,1.0,0.659,26.9,6.3,8.3,0.529,0.944,0.605,58.3
434671,2020.0, Changeup,2.4,1.0,63.0,6.5,18.0,0.333,0.389,0.369,25.7,22.2,11.8,0.264,0.328,0.248,21.4
434671,2020.0, Cutter,-0.1,0.0,204.0,21.0,50.0,0.244,0.422,0.326,16.7,18.0,11.4,0.258,0.41,0.319,33.3
434671,2020.0, 4-Seamer,4.4,12.0,277.0,28.5,61.0,0.441,0.864,0.57,12.2,4.9,4.6,0.381,0.749,0.454,53.6
434671,2020.0, Splitter,-2.3,-7.0,283.0,29.1,85.0,0.211,0.25,0.256,35.7,28.2,22.6,0.194,0.257,0.246,26.9
434671,2019.0, Curveball,-0.4,-1.0,160.0,5.9,20.0,0.35,0.75,0.458,28.6,10.0,16.7,0.378,0.662,0.434,33.3
434671,2019.0, Slider,2.7,2.0,74.0,2.8,25.0,0.292,0.542,0.392,15.0,12.0,10.3,0.324,0.596,0.383,22.7
434671,2019.0, Changeup,-2.0,-2.0,120.0,4.5,41.0,0.083,0.194,0.187,31.3,34.1,15.7,0.192,0.281,0.26,22.7
434671,2019.0, Sinker,0.6,2.0,261.0,9.7,59.0,0.37,0.5,0.402,12.1,8.5,12.2,0.314,0.489,0.363,20.0
434671,2019.0, 4-Seamer,-0.2,-2.0,809.0,30.1,145.0,0.267,0.474,0.342,16.4,12.4,10.8,0.309,0.602,0.398,46.2
434671,2019.0, Splitter,-0.3,-2.0,633.0,23.5,197.0,0.237,0.409,0.314,32.5,23.4,19.9,0.217,0.341,0.263,22.1
434671,2019.0, Cutter,-1.8,-12.0,632.0,23.5,215.0,0.188,0.318,0.281,18.6,21.4,20.3,0.224,0.357,0.293,23.8
434671,2018.0, Slider,-0.6,-1.0,104.0,4.9,24.0,0.174,0.522,0.283,14.9,16.7,14.3,0.227,0.435,0.272,30.0
434671,2018.0, Curveball,0.6,1.0,197.0,9.2,31.0,0.379,0.586,0.418,26.7,19.4,28.6,0.324,0.556,0.404,34.8
434671,2018.0, Sinker,3.0,5.0,165.0,7.7,52.0,0.326,0.465,0.412,12.9,17.3,11.5,0.283,0.426,0.377,32.4
434671,2018.0, Changeup,-4.4,-6.0,126.0,5.9,64.0,0.089,0.089,0.158,38.7,42.2,29.0,0.09,0.105,0.164,10.3
434671,2018.0, Splitter,-2.7,-11.0,404.0,19.0,116.0,0.164,0.255,0.218,36.9,28.4,23.9,0.174,0.272,0.215,16.7
434671,2018.0, 4-Seamer,0.3,2.0,701.0,32.9,128.0,0.262,0.458,0.355,19.4,17.2,17.2,0.24,0.41,0.33,34.1
434671,2018.0, Cutter,-2.3,-10.0,429.0,20.1,135.0,0.206,0.357,0.265,20.4,25.2,23.8,0.231,0.388,0.291,26.6
434671,2018.0, N/A,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434671,2017.0, Changeup,-0.7,0.0,44.0,2.4,17.0,0.125,0.188,0.168,45.8,47.1,22.9,0.103,0.141,0.138,25.0
434671,2017.0, Cutter,-1.0,-1.0,135.0,7.3,36.0,0.235,0.324,0.268,20.8,33.3,20.0,0.169,0.206,0.196,18.2
434671,2017.0, Curveball,2.5,5.0,189.0,10.2,39.0,0.436,0.718,0.495,19.4,5.1,8.7,0.315,0.484,0.337,29.7
434671,2017.0, Slider,3.9,9.0,228.0,12.3,41.0,0.471,0.882,0.578,31.7,7.3,10.0,0.33,0.687,0.456,28.1
434671,2017.0, Splitter,-0.8,-3.0,336.0,18.1,99.0,0.239,0.413,0.304,35.5,34.3,32.4,0.213,0.368,0.275,23.7
434671,2017.0, 4-Seamer,1.7,8.0,486.0,26.2,107.0,0.34,0.608,0.437,22.7,19.6,17.8,0.311,0.584,0.402,50.6
434671,2017.0, Sinker,1.6,7.0,434.0,23.4,142.0,0.311,0.561,0.399,12.0,16.9,17.1,0.297,0.553,0.379,43.6
519293,2020.0, Curveball,3.1,1.0,20.0,7.9,2.0,0.5,2.0,1.0,25.0,0.0,0.265,0.719,0.37,50.0,NA
519293,2020.0, Slider,1.1,1.0,112.0,44.4,19.0,0.263,0.737,0.411,55.0,42.1,18.2,0.266,0.642,0.35,63.6
519293,2020.0, 4-Seamer,-3.6,-4.0,105.0,41.7,37.0,0.121,0.303,0.232,13.7,21.6,23.5,0.21,0.459,0.31,36.0
519293,2019.0, Changeup,-1.0,0.0,19.0,1.8,4.0,0.25,0.25,0.225,14.3,0.0,0.254,0.338,0.256,75.0,NA
519293,2019.0, Curveball,-1.4,-1.0,94.0,9.0,11.0,0.091,0.091,0.164,20.8,9.1,25.0,0.209,0.235,0.201,40.0
519293,2019.0, 4-Seamer,0.3,1.0,489.0,46.9,111.0,0.293,0.535,0.396,20.0,21.6,19.2,0.303,0.527,0.389,42.7
519293,2019.0, Slider,-3.3,-15.0,441.0,42.3,129.0,0.124,0.24,0.189,47.5,55.0,31.6,0.134,0.231,0.184,31.4
519293,2018.0, Sinker,0.0,0.0,9.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.021,0.044,0.025,0.0,NA
519293,2018.0, Curveball,1.0,1.0,123.0,15.1,16.0,0.375,0.438,0.359,23.1,6.3,100.0,0.351,0.499,0.368,53.3
519293,2018.0, 4-Seamer,-0.2,-1.0,373.0,45.9,90.0,0.273,0.377,0.33,17.4,17.8,14.4,0.226,0.359,0.307,37.5
519293,2018.0, Slider,-3.2,-10.0,304.0,37.4,97.0,0.105,0.189,0.13,48.1,54.6,34.4,0.107,0.181,0.132,16.3
621289,2019.0, Changeup,1.0,0.0,18.0,18.8,1.0,0.7,0.0,0.0,0.0,0.7,NA,NA,NA,NA,NA
621289,2019.0, Curveball,11.8,2.0,16.0,16.7,4.0,0.5,1.25,0.725,25.0,25.0,25.0,0.471,1.089,0.63,100.0
621289,2019.0, Slider,11.5,1.0,13.0,13.5,5.0,0.5,0.75,0.57,14.3,0.0,0.0,0.296,0.337,0.363,25.0
621289,2019.0, 4-Seamer,-3.6,-2.0,49.0,51.0,12.0,0.182,0.273,0.238,32.1,16.7,14.3,0.182,0.338,0.255,33.3
621289,2018.0, Curveball,0.0,0.0,57.0,9.8,10.0,0.111,0.222,0.195,29.4,50.0,13.5,0.106,0.291,0.217,50.0
621289,2018.0, Slider,10.3,6.0,58.0,9.9,15.0,0.333,1.083,0.6,21.9,0.0,0.0,0.304,0.72,0.484,25.0
621289,2018.0, 4-Seamer,-1.0,-5.0,468.0,80.3,100.0,0.159,0.317,0.27,35.1,30.0,22.1,0.141,0.309,0.271,42.6
518633,2020.0, Sinker,1.1,1.0,133.0,14.1,19.0,0.467,1.0,0.632,18.9,5.3,10.0,0.459,1.009,0.598,35.7
518633,2020.0, Curveball,0.5,1.0,133.0,14.1,20.0,0.25,0.3,0.243,17.6,20.0,14.8,0.288,0.368,0.275,37.5
518633,2020.0, Changeup,-0.4,-1.0,143.0,15.2,43.0,0.263,0.395,0.316,35.7,27.9,26.7,0.218,0.348,0.273,18.5
518633,2020.0, Slider,2.4,4.0,162.0,17.2,50.0,0.188,0.354,0.248,34.5,28.0,21.5,0.197,0.329,0.234,38.2
518633,2020.0, 4-Seamer,-0.8,-3.0,372.0,39.4,110.0,0.239,0.435,0.358,21.4,23.6,23.0,0.248,0.469,0.334,41.4
518633,2019.0, Sinker,-1.6,-3.0,192.0,8.9,37.0,0.219,0.344,0.338,13.3,2.7,8.3,0.279,0.488,0.377,41.9
518633,2019.0, Curveball,0.2,0.0,195.0,9.0,39.0,0.333,0.41,0.327,25.7,23.1,12.3,0.337,0.437,0.333,30.0
518633,2019.0, Changeup,0.2,0.0,249.0,11.5,68.0,0.231,0.446,0.304,32.3,19.1,18.3,0.236,0.386,0.281,26.9
518633,2019.0, Slider,0.3,2.0,569.0,26.3,150.0,0.239,0.479,0.325,30.9,23.3,17.9,0.24,0.479,0.316,36.1
518633,2019.0, 4-Seamer,0.2,2.0,956.0,44.2,261.0,0.255,0.427,0.36,19.6,21.8,20.4,0.273,0.503,0.38,43.0
518633,2018.0, Curveball,0.6,1.0,264.0,9.5,63.0,0.213,0.262,0.225,25.2,31.7,16.9,0.228,0.3,0.248,31.7
518633,2018.0, Sinker,0.2,1.0,488.0,17.5,112.0,0.341,0.549,0.441,16.4,11.6,16.9,0.325,0.555,0.434,53.8
518633,2018.0, Slider,2.7,12.0,449.0,16.1,115.0,0.296,0.574,0.387,27.5,20.0,16.2,0.278,0.551,0.373,35.3
518633,2018.0, Changeup,0.4,2.0,516.0,18.5,148.0,0.248,0.409,0.309,29.1,18.2,18.1,0.255,0.441,0.324,27.7
518633,2018.0, 4-Seamer,-0.8,-8.0,1058.0,38.0,253.0,0.239,0.357,0.328,21.6,22.9,19.1,0.251,0.416,0.345,38.4
518633,2017.0, Curveball,5.0,1.0,15.0,0.7,4.0,0.5,1.0,0.625,0.0,0.0,0.0,0.219,0.308,0.228,0.0
518633,2017.0, Sinker,0.5,3.0,514.0,22.6,131.0,0.297,0.495,0.399,15.8,13.0,18.3,0.275,0.499,0.379,39.6
518633,2017.0, Slider,-0.2,-1.0,636.0,27.9,151.0,0.241,0.312,0.262,33.1,25.8,18.2,0.228,0.324,0.267,27.6
518633,2017.0, 4-Seamer,0.5,3.0,562.0,24.7,156.0,0.308,0.462,0.364,16.3,19.9,21.2,0.293,0.482,0.358,34.2
518633,2017.0, Changeup,-1.0,-5.0,520.0,22.8,159.0,0.187,0.327,0.254,31.1,25.8,24.1,0.217,0.359,0.269,23.6
456027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605483,2020.0, Changeup,-1.3,-2.0,173.0,19.8,28.0,0.259,0.37,0.289,31.5,0.0,0.0,0.259,0.358,0.289,18.5
605483,2020.0, Slider,-4.0,-5.0,131.0,15.0,31.0,0.033,0.033,0.052,49.3,54.8,23.3,0.044,0.048,0.066,7.7
605483,2020.0, Curveball,-2.6,-3.0,127.0,14.6,39.0,0.132,0.237,0.171,61.8,64.1,32.9,0.156,0.242,0.178,30.8
605483,2020.0, 4-Seamer,1.5,7.0,441.0,50.6,105.0,0.326,0.663,0.465,23.0,20.0,18.4,0.32,0.598,0.41,50.7
605483,2019.0, Slider,2.5,3.0,127.0,6.7,29.0,0.32,0.56,0.404,50.9,31.0,20.9,0.224,0.395,0.323,31.3
605483,2019.0, Changeup,0.6,2.0,385.0,20.4,76.0,0.246,0.323,0.326,46.7,10.5,12.7,0.235,0.298,0.299,14.0
605483,2019.0, Curveball,-0.2,-1.0,464.0,24.5,119.0,0.174,0.376,0.277,54.9,51.3,28.2,0.161,0.311,0.239,37.5
605483,2019.0, 4-Seamer,-0.5,-4.0,914.0,48.3,216.0,0.265,0.4,0.32,27.2,31.9,21.2,0.22,0.349,0.271,37.9
605483,2018.0, Slider,-4.1,-11.0,266.0,9.1,87.0,0.096,0.193,0.132,48.3,48.3,33.3,0.174,0.274,0.212,23.3
605483,2018.0, Curveball,-2.1,-12.0,588.0,20.2,145.0,0.126,0.196,0.164,53.4,64.1,30.5,0.122,0.178,0.138,38.0
605483,2018.0, Changeup,-1.9,-10.0,559.0,19.2,145.0,0.195,0.361,0.299,31.0,6.2,14.1,0.256,0.44,0.333,22.6
605483,2018.0, 4-Seamer,-0.5,-8.0,1500.0,51.4,320.0,0.222,0.359,0.32,25.0,24.1,19.9,0.231,0.407,0.336,39.8
605483,2017.0, Curveball,-1.1,-3.0,229.0,10.1,52.0,0.184,0.224,0.21,51.1,53.8,29.5,0.126,0.162,0.16,9.5
605483,2017.0, Slider,1.0,3.0,313.0,13.7,88.0,0.205,0.301,0.258,48.8,47.7,24.9,0.168,0.259,0.214,29.3
605483,2017.0, Changeup,-1.0,-5.0,481.0,21.1,134.0,0.258,0.419,0.314,27.0,11.2,18.3,0.261,0.437,0.325,28.2
605483,2017.0, 4-Seamer,0.2,2.0,1252.0,55.0,271.0,0.24,0.44,0.354,14.4,12.5,11.7,0.268,0.468,0.373,33.3
150274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658792,2019.0, Changeup,1.5,1.0,50.0,15.0,13.0,0.417,0.75,0.512,25.0,15.4,11.1,0.194,0.331,0.256,20.0
658792,2019.0, Slider,0.1,0.0,58.0,17.4,15.0,0.286,0.357,0.263,13.6,0.0,0.0,0.258,0.348,0.247,26.7
658792,2019.0, Curveball,-2.7,-2.0,57.0,17.1,15.0,0.286,0.286,0.287,18.2,20.0,21.4,0.228,0.313,0.261,18.2
658792,2019.0, 4-Seamer,4.4,7.0,168.0,50.5,36.0,0.4,0.767,0.528,22.1,16.7,10.5,0.302,0.509,0.399,37.5
658792,2018.0, Curveball,5.1,1.0,20.0,12.0,5.0,0.4,1.2,0.65,10.0,0.0,0.0,0.222,0.344,0.237,20.0
658792,2018.0, Slider,-3.1,-1.0,38.0,22.9,8.0,0.25,0.625,0.363,18.2,25.0,20.0,0.322,0.703,0.43,33.3
658792,2018.0, Changeup,5.8,1.0,17.0,10.2,8.0,0.375,0.375,0.338,12.5,12.5,16.7,0.305,0.373,0.301,28.6
658792,2018.0, 4-Seamer,5.1,5.0,91.0,54.8,22.0,0.278,0.611,0.432,27.5,31.8,25.9,0.235,0.475,0.374,27.3
658792,2017.0, Changeup,-4.3,0.0,10.0,7.2,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.149,0.167,0.154,0.0
658792,2017.0, Slider,2.4,1.0,24.0,17.4,9.0,0.222,0.667,0.361,15.4,0.0,0.0,0.293,0.607,0.381,33.3
658792,2017.0, Curveball,-3.1,-1.0,27.0,19.6,12.0,0.167,0.25,0.179,7.1,8.3,20.0,0.258,0.394,0.286,18.2
658792,2017.0, 4-Seamer,-0.1,0.0,76.0,55.1,14.0,0.154,0.308,0.229,33.3,42.9,30.0,0.121,0.212,0.18,28.6
605447,2020.0, 4-Seamer,-3.5,-3.0,95.0,40.1,23.0,0.05,0.05,0.13,52.4,56.5,43.3,0.09,0.137,0.173,57.1
605447,2020.0, Slider,-2.8,-4.0,142.0,59.9,34.0,0.219,0.438,0.301,38.6,23.5,26.7,0.23,0.45,0.299,50.0
605447,2019.0, Slider,-2.4,-3.0,113.0,36.3,29.0,0.154,0.154,0.197,34.6,37.9,25.0,0.209,0.246,0.254,40.0
605447,2019.0, 4-Seamer,2.7,5.0,197.0,63.3,46.0,0.361,0.722,0.521,26.8,21.7,21.7,0.328,0.645,0.469,42.3
605447,2019.0, Sinker,3.0,0.0,1.0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448802,2018.0, Curveball,0.7,0.0,68.0,4.9,8.0,0.125,0.25,0.156,26.3,12.5,8.3,0.105,0.122,0.104,0.0
448802,2018.0, Changeup,3.7,6.0,169.0,12.2,52.0,0.267,0.467,0.382,39.2,21.2,19.3,0.226,0.411,0.329,47.1
448802,2018.0, Slider,-2.1,-5.0,221.0,16.0,76.0,0.086,0.186,0.16,35.7,53.9,27.2,0.133,0.246,0.205,34.5
448802,2018.0, 4-Seamer,1.9,9.0,480.0,34.8,115.0,0.4,0.695,0.494,9.8,5.2,12.8,0.333,0.577,0.439,45.6
448802,2018.0, Sinker,0.4,2.0,442.0,32.0,116.0,0.25,0.44,0.351,18.7,12.1,20.9,0.277,0.499,0.373,41.6
448802,2017.0, Cutter,-0.2,0.0,114.0,4.7,19.0,0.375,0.5,0.432,22.7,5.3,5.9,0.333,0.506,0.415,26.7
448802,2017.0, Curveball,1.6,3.0,166.0,6.8,28.0,0.286,0.536,0.346,39.1,39.3,33.3,0.22,0.331,0.235,29.4
448802,2017.0, Changeup,-0.5,-2.0,454.0,18.7,107.0,0.235,0.347,0.306,39.6,21.5,20.5,0.241,0.352,0.295,21.3
448802,2017.0, Slider,1.2,4.0,330.0,13.6,129.0,0.221,0.377,0.263,41.9,50.4,29.4,0.196,0.345,0.241,36.7
448802,2017.0, 4-Seamer,0.1,1.0,673.0,27.7,188.0,0.301,0.558,0.426,14.0,3.2,7.1,0.349,0.65,0.465,46.4
448802,2017.0, Sinker,-1.3,-9.0,686.0,28.2,196.0,0.254,0.376,0.313,18.4,11.2,19.8,0.258,0.37,0.306,37.1
621363,2019.0, Splitter,15.6,2.0,13.0,1.5,4.0,1.0,1.667,1.025,0.0,0.0,0.0,0.468,0.534,0.496,0.0
621363,2019.0, Curveball,-2.5,-2.0,87.0,10.0,10.0,0.1,0.2,0.0,50.0,40.0,15.4,0.07,0.197,0.106,33.3
621363,2019.0, 4-Seamer,-0.7,-5.0,769.0,88.4,192.0,0.172,0.361,0.278,34.4,35.4,24.5,0.171,0.34,0.266,39.2
519105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543169,2019.0, 4-Seamer,-1.5,-2.0,105.0,20.5,28.0,0.261,0.348,0.33,5.7,21.4,21.4,0.346,0.609,0.436,44.4
543169,2019.0, Slider,-0.2,0.0,214.0,41.7,54.0,0.289,0.356,0.339,26.6,18.5,15.2,0.287,0.367,0.337,18.9
543169,2019.0, Sinker,1.9,4.0,187.0,36.5,55.0,0.413,0.63,0.474,17.6,10.9,15.8,0.348,0.548,0.42,47.6
543169,2019.0, Changeup,0.6,0.0,7.0,1.4,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543169,2018.0, Changeup,-1.7,0.0,7.0,0.6,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.092,0.107,0.101,0.0
543169,2018.0, 4-Seamer,2.9,8.0,273.0,21.8,73.0,0.391,0.531,0.466,8.1,15.1,13.9,0.274,0.422,0.346,31.5
543169,2018.0, Slider,0.3,1.0,384.0,30.7,74.0,0.194,0.328,0.268,35.5,24.3,13.7,0.28,0.487,0.364,36.7
543169,2018.0, Sinker,-1.1,-6.0,585.0,46.8,184.0,0.301,0.411,0.352,14.2,9.8,18.8,0.31,0.469,0.373,45.6
543169,2017.0, Sinker,6.3,1.0,9.0,31.0,2.0,0.5,1.5,0.8,0.0,0.0,0.0,0.36,0.578,0.396,50.0
543169,2017.0, Slider,-1.7,0.0,9.0,31.0,2.0,0.5,1.5,0.8,0.0,0.0,0.0,0.529,0.616,0.508,0.0
543169,2017.0, 4-Seamer,1.7,0.0,10.0,34.5,3.0,0.333,0.333,0.3,0.0,0.0,0.0,0.166,0.225,0.168,33.3
452240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542953,2019.0, Changeup,9.2,2.0,26.0,6.8,4.0,1.0,1.75,1.175,42.9,0.0,0.0,0.664,1.327,0.82,50.0
542953,2019.0, Sinker,1.6,2.0,152.0,39.6,36.0,0.3,0.433,0.371,7.4,13.9,10.2,0.212,0.282,0.283,19.2
542953,2019.0, Curveball,-2.5,-5.0,206.0,53.6,51.0,0.156,0.311,0.279,32.0,41.2,26.9,0.164,0.267,0.244,29.2
542953,2017.0, Changeup,-4.1,-4.0,88.0,15.7,19.0,0.211,0.211,0.189,40.8,21.1,25.0,0.229,0.373,0.259,40.0
542953,2017.0, Curveball,-0.5,-1.0,198.0,35.4,44.0,0.22,0.439,0.31,33.8,36.4,20.0,0.213,0.359,0.273,34.6
542953,2017.0, Sinker,2.5,7.0,274.0,48.9,89.0,0.308,0.564,0.42,13.0,9.0,11.3,0.312,0.558,0.398,31.9
448694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543343,2019.0, Changeup,-5.3,-1.0,10.0,13.7,2.0,0.0,0.0,0.0,33.3,0.0,0.0,0.047,0.048,0.042,0.0
543343,2019.0, Slider,-7.1,-1.0,20.0,27.4,3.0,0.0,0.0,0.0,50.0,100.0,37.5,0.0,NA,NA,NA
543343,2019.0, Sinker,-6.4,-1.0,15.0,20.5,5.0,0.0,0.0,0.14,0.0,0.0,0.0,0.357,0.514,0.438,25.0
543343,2019.0, 4-Seamer,12.9,4.0,28.0,38.4,8.0,0.667,0.667,0.625,30.0,25.0,25.0,0.477,0.566,0.511,25.0
502026,2020.0, Curveball,-1.8,-2.0,85.0,25.0,13.0,0.0,0.0,0.162,41.4,30.8,17.4,0.184,0.332,0.316,33.3
502026,2020.0, 4-Seamer,-2.8,-1.0,39.0,11.5,14.0,0.182,0.182,0.279,5.9,7.1,9.1,0.406,0.674,0.485,50.0
502026,2020.0, Sinker,-3.9,-4.0,107.0,31.5,26.0,0.158,0.316,0.308,11.4,11.5,15.0,0.267,0.339,0.358,58.8
502026,2020.0, Splitter,-3.3,-4.0,109.0,32.1,34.0,0.152,0.182,0.163,30.0,26.5,31.0,0.211,0.294,0.227,37.5
502026,2019.0, Splitter,1.0,1.0,78.0,8.9,23.0,0.4,0.5,0.423,17.8,13.0,9.1,0.256,0.391,0.315,33.3
502026,2019.0, 4-Seamer,-0.5,-1.0,245.0,27.9,52.0,0.222,0.311,0.287,23.5,28.8,17.6,0.258,0.442,0.34,32.3
502026,2019.0, Curveball,-0.4,-1.0,244.0,27.8,55.0,0.222,0.407,0.291,34.3,27.3,24.2,0.197,0.382,0.246,35.9
502026,2019.0, Sinker,0.6,2.0,293.0,33.4,92.0,0.288,0.4,0.352,10.1,14.1,16.7,0.325,0.481,0.392,38.8
502026,2018.0, 4-Seamer,-0.5,-2.0,300.0,24.8,62.0,0.17,0.377,0.297,31.3,37.1,22.1,0.191,0.351,0.301,43.3
502026,2018.0, Splitter,-3.6,-7.0,192.0,15.9,68.0,0.188,0.188,0.226,27.3,25.0,18.3,0.234,0.291,0.26,57.4
502026,2018.0, Curveball,-2.9,-11.0,373.0,30.8,77.0,0.151,0.233,0.177,42.5,40.3,27.4,0.188,0.317,0.227,29.5
502026,2018.0, Sinker,-1.7,-6.0,346.0,28.6,88.0,0.215,0.304,0.294,20.9,20.5,27.3,0.241,0.339,0.3,32.8
502026,2017.0, 4-Seamer,0.7,1.0,199.0,17.4,38.0,0.355,0.516,0.436,23.9,13.2,11.6,0.229,0.363,0.336,30.8
502026,2017.0, Curveball,1.2,2.0,212.0,18.5,47.0,0.227,0.409,0.304,39.0,31.9,21.7,0.199,0.291,0.245,10.3
502026,2017.0, Splitter,-1.2,-2.0,166.0,14.5,53.0,0.192,0.231,0.213,35.4,35.8,26.4,0.179,0.233,0.19,27.3
502026,2017.0, Sinker,0.7,4.0,550.0,48.1,150.0,0.331,0.567,0.431,15.2,8.0,9.3,0.301,0.519,0.404,28.2
518468,2019.0, Changeup,-2.1,0.0,6.0,7.0,1.0,0.0,0.0,0.0,50.0,0.0,0.002,0.0,0.002,0.0,NA
518468,2019.0, Slider,3.2,0.0,15.0,17.4,3.0,0.667,0.667,0.6,40.0,0.0,0.0,0.557,0.622,0.511,33.3
518468,2019.0, 4-Seamer,1.3,1.0,62.0,72.1,22.0,0.235,0.471,0.389,4.0,0.0,0.0,0.256,0.648,0.439,35.3
518468,2019.0, Curveball,-3.1,0.0,3.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518468,2017.0, Changeup,3.4,0.0,14.0,9.5,3.0,0.333,1.333,0.667,66.7,66.7,40.0,0.321,1.124,0.578,100.0
518468,2017.0, Sinker,10.0,2.0,18.0,12.2,7.0,0.6,1.2,0.75,0.0,0.0,0.0,0.343,0.694,0.474,16.7
518468,2017.0, Slider,-1.9,-1.0,39.0,26.5,13.0,0.154,0.615,0.308,40.0,38.5,41.7,0.191,0.558,0.303,37.5
518468,2017.0, 4-Seamer,4.4,3.0,68.0,46.3,14.0,0.429,0.929,0.568,6.7,0.0,0.0,0.42,0.914,0.555,28.6
518468,2017.0, Curveball,2.0,0.0,8.0,5.4,100.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669270,2020.0, Sinker,0.8,0.0,11.0,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.126,0.127,0.0
669270,2020.0, Slider,-1.1,0.0,20.0,35.1,4.0,0.25,0.25,0.225,25.0,75.0,75.0,0.023,0.026,0.025,0.0
669270,2020.0, 4-Seamer,1.9,0.0,22.0,38.6,8.0,0.375,1.125,0.613,16.7,0.0,0.0,0.298,1.032,0.497,25.0
669270,2020.0, Changeup,2.9,0.0,4.0,7.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669270,2019.0, Slider,-2.4,-1.0,54.0,32.5,9.0,0.125,0.125,0.178,38.5,22.2,20.0,0.231,0.262,0.273,66.7
669270,2019.0, Sinker,5.1,2.0,42.0,25.3,10.0,0.3,0.3,0.36,10.5,10.0,9.1,0.231,0.34,0.25,33.3
669270,2019.0, 4-Seamer,0.5,0.0,62.0,37.3,23.0,0.211,0.421,0.341,33.3,26.1,28.6,0.163,0.302,0.284,15.4
669270,2019.0, Changeup,-2.1,0.0,8.0,4.8,25.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
425827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
