id,Year,Pitch,Team,Hand,#,MPH,Inches of Drop,vs Avg,% vs Avg,Inches of Break,vs Avg,% Break vs Avg
548389,2019.0,Curveball, LAD , R,412.0,79.8,58.7,3.2,6.0,5.4,-0.8,-12.0
548389,2019.0,4-Seamer, LAD , R,520.0,90.6,15.8,0.8,5.0,3.5,-1.8,-34.0
548389,2019.0,Slider, LAD , R,230.0,86.3,31.3,-3.5,-10.0,4.9,0.7,16.0
548389,2019.0,Cutter, LAD , R,42.0,88.5,23.2,4.3,16.0,1.1,-0.9,-46.0
548389,2019.0,Sinker, LAD , R,28.0,88.8,20.7,-2.5,-11.0,11.2,-2.1,-16.0
548389,2018.0,Changeup, LAD , R,213.0,84.4,30.1,-1.0,-3.0,11.4,-1.5,-12.0
548389,2018.0,Cutter, LAD , R,54.0,89.6,21.4,5.3,20.0,1.3,-0.9,-41.0
548389,2018.0,Curveball, LAD , R,419.0,80.4,59.4,5.1,9.0,5.4,-1.5,-22.0
548389,2018.0,Slider, LAD , R,486.0,87.0,30.6,-3.7,-11.0,4.6,0.6,15.0
548389,2018.0,4-Seamer, LAD , R,758.0,91.8,15.2,1.1,6.0,3.1,-3.1,-50.0
548389,2017.0,4-Seamer, LAD , R,448.0,92.9,12.0,1.9,14.0,2.1,-4.9,-70.0
548389,2017.0,Curveball, LAD , R,238.0,80.4,56.6,3.7,7.0,4.9,-1.3,-20.0
548389,2017.0,Slider, LAD , R,397.0,88.8,27.2,-3.0,-10.0,5.5,2.4,79.0
548389,2017.0,Changeup, LAD , R,73.0,84.9,24.8,-3.1,-11.0,8.6,-4.3,-33.0
548389,2016.0,Changeup, LAD , R,157.0,82.7,27.1,-2.4,-8.0,10.7,-1.6,-13.0
548389,2016.0,Sinker, LAD , R,60.0,90.2,17.8,-2.6,-13.0,12.6,-0.8,-6.0
548389,2016.0,4-Seamer, LAD , R,674.0,91.2,13.7,0.9,6.0,5.0,-2.2,-31.0
548389,2016.0,Curveball, LAD , R,340.0,78.2,58.2,3.4,6.0,4.7,-2.0,-30.0
548389,2016.0,Slider, LAD , R,328.0,86.9,29.9,-1.3,-4.0,2.2,-0.6,-22.0
622608,2020.0,Curveball, COL , R,104.0,79.3,50.0,-3.8,-7.0,7.5,-1.1,-13.0
622608,2020.0,4-Seamer, COL , R,635.0,94.3,20.0,-5.0,-34.0,5.9,-1.5,-21.0
622608,2020.0,Slider, COL , R,279.0,86.4,34.5,0.2,1.0,5.2,1.0,23.0
622608,2020.0,Changeup, COL , R,118.0,86.4,27.7,-2.5,-8.0,8.2,-5.3,-39.0
622608,2019.0,4-Seamer, COL , R,1385.0,93.7,20.0,-4.5,-29.0,5.0,-2.3,-31.0
622608,2019.0,Slider, COL , R,436.0,84.3,38.8,1.2,3.0,5.6,0.8,16.0
622608,2019.0,Changeup, COL , R,178.0,87.0,25.9,-3.1,-11.0,6.8,-6.8,-50.0
622608,2019.0,Curveball, COL , R,238.0,78.8,49.7,-5.6,-10.0,5.7,-2.1,-27.0
622608,2018.0,4-Seamer, COL , R,976.0,93.6,19.2,-3.6,-23.0,4.4,-2.9,-40.0
622608,2018.0,Slider, COL , R,276.0,83.0,41.9,2.6,7.0,6.5,0.9,17.0
622608,2018.0,Curveball, COL , R,138.0,78.2,50.4,-5.6,-10.0,9.1,0.3,3.0
622608,2018.0,Changeup, COL , R,133.0,86.6,27.2,-2.6,-9.0,9.2,-4.5,-33.0
622608,2017.0,4-Seamer, COL , R,1595.0,94.3,15.5,-1.9,-14.0,3.6,-4.1,-54.0
622608,2017.0,Curveball, COL , R,68.0,77.6,50.0,-4.9,-9.0,10.0,1.7,20.0
622608,2017.0,Slider, COL , R,483.0,82.7,39.4,1.5,4.0,6.7,1.4,27.0
622608,2017.0,Changeup, COL , R,60.0,85.1,24.8,-3.6,-13.0,6.9,-6.4,-48.0
518858,2020.0,Sinker, CIN , R,188.0,95.9,13.9,-5.6,-29.0,12.7,-2.0,-14.0
518858,2020.0,Slider, CIN , R,167.0,88.0,30.5,-1.6,-5.0,1.0,-2.2,-69.0
518858,2020.0,4-Seamer, CIN , R,5.0,95.5,13.5,0.5,3.0,3.7,-3.4,-48.0
518858,2020.0,Changeup, CIN , R,1.0,89.3,20.1,-8.5,-30.0,11.7,-2.4,-17.0
518858,2019.0,Changeup, CWS , R,6.0,87.7,21.6,-8.1,-27.0,13.3,-0.5,-4.0
518858,2019.0,Sinker, CWS , R,120.0,94.9,14.8,-6.4,-30.0,13.7,-1.3,-9.0
518858,2019.0,Slider, CWS , R,80.0,87.1,31.6,-3.3,-9.0,0.2,-3.7,-95.0
518858,2018.0,Slider, CWS , R,171.0,88.8,31.8,-1.2,-4.0,2.0,-1.9,-48.0
518858,2018.0,Sinker, CWS , R,333.0,97.2,13.9,-5.5,-28.0,12.1,-2.7,-18.0
518858,2018.0,Changeup, CWS , R,11.0,88.5,23.9,-5.2,-18.0,12.6,-1.5,-10.0
518858,2017.0,Sinker, CWS , R,106.0,97.2,12.4,-6.0,-33.0,14.9,-0.9,-6.0
518858,2017.0,Slider, CWS , R,95.0,88.0,33.1,1.3,4.0,1.1,-2.0,-64.0
518858,2017.0,Changeup, CWS , R,2.0,88.4,23.7,-4.8,-17.0,9.0,-4.7,-34.0
518858,2016.0,4-Seamer, CWS , R,4.0,96.4,8.2,4.3,34.0,7.9,-1.2,-14.0
518858,2016.0,Slider, CWS , R,358.0,88.9,33.1,3.6,12.0,0.5,-1.5,-75.0
518858,2016.0,Sinker, CWS , R,613.0,97.4,13.5,-3.2,-19.0,14.7,-0.4,-3.0
518858,2016.0,Curveball, CWS , R,6.0,80.9,44.7,-5.9,-12.0,12.3,6.1,99.0
518858,2016.0,Changeup, CWS , R,4.0,88.6,22.8,-3.6,-14.0,17.5,4.3,33.0
518858,2015.0,Changeup, CWS , R,4.0,89.0,21.4,-5.2,-20.0,15.1,1.8,13.0
518858,2015.0,4-Seamer, CWS , R,1.0,95.9,12.5,0.5,4.0,10.8,1.9,21.0
518858,2015.0,Slider, CWS , R,123.0,90.0,29.3,0.7,2.0,0.9,-0.9,-52.0
518858,2015.0,Curveball, CWS , R,1.0,81.2,44.6,-5.1,-10.0,13.0,5.7,78.0
518858,2015.0,Sinker, CWS , R,150.0,98.2,12.7,-3.6,-22.0,14.4,-0.7,-5.0
592468,2019.0,Sinker, TOR , R,107.0,90.0,26.6,2.5,10.0,12.2,-2.2,-15.0
592468,2019.0,Cutter, TOR , R,134.0,90.6,25.0,0.6,2.0,2.0,0.0,1.0
592468,2019.0,Curveball, TOR , R,198.0,80.1,55.2,1.5,3.0,9.0,1.2,16.0
592468,2019.0,4-Seamer, TOR , R,403.0,91.9,18.5,-2.2,-13.0,3.1,-3.7,-54.0
592468,2019.0,Slider, TOR , R,13.0,82.0,43.0,1.7,4.0,5.9,-0.6,-9.0
592468,2019.0,Changeup, TOR , R,172.0,85.1,31.7,1.0,3.0,15.3,2.0,15.0
592468,2018.0,Slider, PIT , R,151.0,83.6,39.8,0.0,0.0,2.3,-3.1,-58.0
592468,2018.0,Changeup, PIT , R,201.0,84.5,32.1,0.6,2.0,16.5,3.3,25.0
592468,2018.0,Cutter, PIT , R,119.0,88.2,28.8,-0.4,-1.0,2.1,-0.4,-16.0
592468,2018.0,4-Seamer, PIT , R,518.0,92.3,17.2,-0.8,-5.0,4.8,-2.4,-33.0
592468,2018.0,Curveball, PIT , R,106.0,79.5,54.9,-0.2,0.0,7.1,-0.8,-10.0
592468,2018.0,Sinker, PIT , R,209.0,92.1,22.8,0.6,3.0,14.2,-0.4,-3.0
446135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606273,2019.0,Sinker, WSH , L,52.0,93.7,17.8,-4.9,-21.0,16.6,1.4,9.0
606273,2019.0,4-Seamer, WSH , L,408.0,93.9,13.9,2.1,13.0,9.1,1.1,14.0
606273,2019.0,Changeup, WSH , L,235.0,86.6,29.3,-1.8,-6.0,18.1,4.3,31.0
606273,2019.0,Curveball, WSH , L,108.0,77.5,61.3,3.7,6.0,16.3,7.4,83.0
606273,2018.0,Sinker, SEA , L,184.0,93.9,18.5,-4.1,-18.0,15.1,-0.1,0.0
606273,2018.0,4-Seamer, SEA , L,270.0,94.3,14.6,1.4,9.0,7.7,-0.4,-5.0
606273,2018.0,Curveball, SEA , L,201.0,77.7,58.8,1.7,3.0,15.2,5.8,62.0
606273,2018.0,Changeup, SEA , L,174.0,86.7,29.3,-2.1,-7.0,17.1,3.4,25.0
606273,2017.0,4-Seamer, BOS , L,6.0,92.1,20.1,-2.5,-14.0,9.3,-0.1,-1.0
606273,2017.0,Changeup, BOS , L,3.0,85.1,30.3,-0.9,-3.0,18.7,5.0,36.0
606273,2017.0,Curveball, BOS , L,2.0,76.5,47.4,-5.2,-10.0,16.3,3.9,31.0
606273,2016.0,Curveball, BOS , L,30.0,77.1,52.5,-2.6,-5.0,12.3,3.5,40.0
606273,2016.0,Changeup, BOS , L,20.0,85.5,31.3,1.7,6.0,17.4,4.1,31.0
606273,2016.0,4-Seamer, BOS , L,26.0,93.4,15.0,-0.7,-5.0,11.0,2.1,24.0
606273,2016.0,Sinker, BOS , L,43.0,93.0,19.1,-1.2,-6.0,15.8,1.0,7.0
606273,2015.0,4-Seamer, SEA , L,536.0,92.3,14.5,0.6,4.0,7.7,-0.9,-10.0
606273,2015.0,Curveball, SEA , L,400.0,79.3,51.1,-2.5,-5.0,12.8,5.0,64.0
606273,2015.0,Sinker, SEA , L,437.0,92.0,19.5,-1.7,-8.0,14.0,-0.7,-5.0
606273,2015.0,Changeup, SEA , L,451.0,85.1,32.0,2.4,8.0,16.8,3.5,26.0
646057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543883,2020.0,Sinker, MIA , R,18.0,89.4,20.6,-4.0,-16.0,13.5,-1.2,-8.0
543883,2020.0,4-Seamer, MIA , R,154.0,89.1,17.5,0.7,4.0,5.2,-2.0,-28.0
543883,2020.0,Changeup, MIA , R,26.0,83.1,30.1,-2.1,-6.0,13.4,0.1,0.0
543883,2020.0,Slider, MIA , R,13.0,82.8,36.7,-2.5,-6.0,5.4,-1.4,-20.0
543883,2020.0,Cutter, MIA , R,112.0,87.4,22.6,5.3,19.0,1.7,-0.7,-30.0
543883,2019.0,Slider, PHI , R,6.0,83.5,40.7,1.7,4.0,5.1,-1.4,-22.0
543883,2019.0,Changeup, PHI , R,27.0,83.7,32.1,0.2,1.0,16.6,2.9,21.0
543883,2019.0,Cutter, PHI , R,240.0,86.9,26.0,3.7,12.0,2.9,0.4,15.0
543883,2019.0,Sinker, PHI , R,35.0,89.4,23.5,-1.7,-7.0,13.8,-0.8,-5.0
543883,2019.0,4-Seamer, PHI , R,439.0,88.9,18.8,0.4,2.0,4.3,-2.8,-40.0
543883,2018.0,Cutter, SEA , R,387.0,87.4,24.4,3.8,13.0,2.9,0.8,39.0
543883,2018.0,Sinker, SEA , R,14.0,89.4,23.9,-1.3,-5.0,13.8,-0.9,-6.0
543883,2018.0,Slider, SEA , R,1.0,80.7,49.2,5.8,13.0,4.9,-2.8,-36.0
543883,2018.0,Changeup, SEA , R,31.0,83.4,32.9,0.1,0.0,16.4,2.8,21.0
543883,2018.0,4-Seamer, SEA , R,393.0,89.3,18.4,0.4,2.0,4.5,-3.1,-41.0
543883,2017.0,Curveball, SEA , R,5.0,77.6,56.8,1.6,3.0,13.5,4.5,49.0
543883,2017.0,Cutter, SEA , R,479.0,87.3,24.7,2.7,10.0,2.7,0.7,37.0
543883,2017.0,4-Seamer, SEA , R,339.0,90.1,16.0,1.9,11.0,6.0,-2.8,-31.0
543883,2017.0,Changeup, SEA , R,45.0,84.4,28.8,-1.8,-6.0,16.5,2.9,21.0
543883,2017.0,Slider, SEA , R,8.0,83.1,37.3,-1.5,-4.0,6.4,0.8,14.0
543883,2017.0,Sinker, SEA , R,67.0,90.0,22.9,-0.7,-3.0,13.3,-1.8,-12.0
543883,2016.0,Sinker, SEA , R,83.0,90.6,18.4,-4.1,-18.0,14.5,-0.5,-3.0
543883,2016.0,Slider, SEA , R,428.0,87.1,26.8,-4.4,-14.0,1.6,-0.2,-12.0
543883,2016.0,Changeup, SEA , R,46.0,84.1,31.4,0.8,3.0,18.2,4.8,36.0
543883,2016.0,4-Seamer, SEA , R,357.0,90.3,16.2,1.3,7.0,8.5,-0.6,-7.0
543883,2015.0,4-Seamer, SD , R,133.0,90.1,16.2,0.9,5.0,8.1,-0.6,-7.0
543883,2015.0,Sinker, SD , R,24.0,90.5,19.2,-3.3,-15.0,14.9,-0.1,-1.0
543883,2015.0,Changeup, SD , R,22.0,84.2,33.0,2.8,9.0,14.9,1.2,9.0
543883,2015.0,Slider, SD , R,210.0,87.0,26.1,-5.9,-19.0,2.6,0.4,18.0
543883,2015.0,Curveball, SD , R,1.0,75.6,61.4,4.4,8.0,13.5,5.0,59.0
462945,2015.0,Changeup, MIL , L,80.0,79.7,38.4,4.5,13.0,13.4,0.7,5.0
462945,2015.0,Slider, MIL , L,47.0,80.5,40.0,-0.4,-1.0,2.0,-6.8,-143.0
462945,2015.0,4-Seamer, MIL , L,242.0,89.6,18.1,-1.2,-7.0,12.9,4.8,58.0
502212,2018.0,Slider, TEX , R,166.0,85.2,33.1,-4.1,-11.0,1.0,-4.3,-82.0
502212,2018.0,4-Seamer, TEX , R,264.0,89.4,20.5,-1.6,-8.0,13.5,5.9,77.0
502212,2018.0,Changeup, TEX , R,139.0,82.9,34.6,0.6,2.0,12.8,-1.1,-8.0
502212,2018.0,Curveball, TEX , R,104.0,80.2,48.5,-2.4,-5.0,6.1,-3.7,-38.0
502212,2018.0,Sinker, TEX , R,105.0,89.1,27.1,-5.4,-17.0,16.9,0.4,3.0
502212,2017.0,Slider, TEX , R,344.0,86.6,29.5,-3.7,-11.0,0.6,-4.0,-117.0
502212,2017.0,Sinker, TEX , R,145.0,90.0,25.1,-1.8,-7.0,18.4,2.1,13.0
502212,2017.0,4-Seamer, TEX , R,339.0,90.5,17.8,-0.9,-6.0,13.7,5.2,61.0
502212,2017.0,Changeup, TEX , R,187.0,84.6,32.0,0.7,2.0,15.3,1.5,11.0
502212,2017.0,Curveball, TEX , R,156.0,79.7,47.2,-2.9,-6.0,6.4,-3.4,-35.0
501529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642528,2020.0,Changeup, NYY , R,60.0,88.8,25.2,-3.4,-12.0,15.1,1.4,10.0
642528,2020.0,Curveball, NYY , R,69.0,83.9,42.6,-4.9,-10.0,10.3,3.1,43.0
642528,2020.0,Sinker, NYY , R,97.0,96.3,17.1,-2.1,-11.0,14.7,0.1,1.0
642528,2020.0,4-Seamer, NYY , R,168.0,96.9,12.8,0.7,5.0,5.8,-2.1,-27.0
642528,2019.0,Changeup, NYY , R,76.0,89.6,24.3,-3.5,-13.0,13.4,-0.8,-6.0
642528,2019.0,Curveball, NYY , R,182.0,84.2,45.2,-2.7,-6.0,8.0,0.9,13.0
642528,2019.0,4-Seamer, NYY , R,282.0,96.8,13.0,1.2,9.0,5.0,-3.3,-40.0
642528,2019.0,Sinker, NYY , R,51.0,96.9,17.4,-2.3,-12.0,14.3,-0.7,-5.0
642528,2018.0,Curveball, NYY , R,155.0,84.6,41.5,-5.9,-12.0,5.3,-2.1,-28.0
642528,2018.0,Changeup, NYY , R,65.0,88.2,26.0,-2.7,-10.0,12.8,-1.2,-8.0
642528,2018.0,4-Seamer, NYY , R,278.0,95.9,13.6,1.1,8.0,5.4,-2.6,-32.0
542924,2018.0,Changeup, CLE , L,4.0,80.9,30.7,-6.7,-18.0,15.5,0.2,1.0
542924,2018.0,Curveball, CLE , L,30.0,73.9,63.1,4.3,7.0,15.6,0.4,3.0
542924,2018.0,Cutter, CLE , L,1.0,83.4,29.0,6.9,19.0,3.1,-5.2,-246.0
542924,2018.0,4-Seamer, CLE , L,82.0,88.9,18.9,1.4,7.0,10.1,1.4,16.0
542924,2017.0,Sinker, TOR , L,1.0,89.3,27.1,-0.4,-2.0,11.3,-5.0,-31.0
542924,2017.0,Changeup, TOR , L,19.0,82.1,31.4,-5.1,-14.0,14.3,-0.9,-6.0
542924,2017.0,4-Seamer, TOR , L,195.0,90.1,19.2,0.3,1.0,8.9,-0.8,-8.0
542924,2017.0,Cutter, TOR , L,28.0,84.0,31.9,2.1,6.0,3.0,1.6,113.0
542924,2017.0,Curveball, TOR , L,53.0,74.8,60.5,5.6,10.0,16.2,1.7,12.0
542924,2015.0,Slider, TB , L,1.0,80.0,40.1,-0.8,-2.0,0.8,-6.0,-88.0
542924,2015.0,Curveball, TB , L,5.0,73.6,59.9,2.2,4.0,10.5,0.8,8.0
542924,2015.0,Changeup, TB , L,4.0,81.2,36.4,1.0,3.0,16.7,2.6,19.0
542924,2015.0,Cutter, TB , L,24.0,84.1,28.2,3.5,11.0,1.7,-3.9,-176.0
542924,2015.0,4-Seamer, TB , L,17.0,88.3,20.4,-0.7,-3.0,6.4,-2.7,-29.0
542924,2015.0,Sinker, TB , L,12.0,87.9,22.6,-3.6,-14.0,10.3,-5.0,-33.0
474521,2016.0,Sinker, TEX , R,5.0,93.9,16.4,-2.1,-11.0,11.4,-3.2,-22.0
474521,2016.0,Cutter, TEX , R,37.0,89.1,31.0,-6.9,-29.0,3.7,3.0,414.0
474521,2016.0,Changeup, TEX , R,69.0,82.7,30.2,0.4,2.0,7.3,-5.4,-43.0
474521,2016.0,Slider, TEX , R,143.0,84.6,43.2,8.9,26.0,3.2,0.5,17.0
474521,2016.0,4-Seamer, TEX , R,394.0,93.6,13.8,0.1,0.0,3.4,-5.0,-59.0
474521,2015.0,Slider, TEX , R,147.0,83.8,45.4,9.7,27.0,3.7,0.6,18.0
474521,2015.0,Sinker, TEX , R,54.0,93.6,11.6,-7.3,-39.0,10.4,-4.2,-29.0
474521,2015.0,Changeup, TEX , R,210.0,80.4,33.6,1.3,4.0,9.6,-2.6,-21.0
474521,2015.0,Cutter, TEX , R,5.0,88.5,30.4,-5.7,-23.0,0.1,-0.8,-89.0
474521,2015.0,4-Seamer, TEX , R,700.0,93.5,12.4,1.4,10.0,5.6,-2.4,-30.0
474521,2015.0,Curveball, TEX , R,8.0,80.6,36.5,-8.6,-19.0,3.8,-11.4,-151.0
572703,2020.0,Changeup, LAA , R,4.0,88.1,31.0,1.3,4.0,17.0,3.1,23.0
572703,2020.0,4-Seamer, LAA , R,36.0,94.0,14.0,1.5,10.0,8.7,1.0,13.0
572703,2020.0,Slider, LAA , R,39.0,85.5,37.6,2.0,6.0,6.3,1.6,34.0
572703,2019.0,Sinker, LAA , R,76.0,94.2,16.4,-5.4,-25.0,13.6,-1.4,-9.0
572703,2019.0,4-Seamer, LAA , R,275.0,94.2,14.6,1.2,7.0,10.4,2.3,29.0
572703,2019.0,Changeup, LAA , R,43.0,87.1,29.9,0.3,1.0,16.5,2.3,16.0
572703,2019.0,Slider, LAA , R,400.0,86.0,36.3,0.5,1.0,5.4,0.6,13.0
572703,2018.0,4-Seamer, LAA , R,116.0,92.2,15.7,1.3,7.0,6.7,-1.2,-15.0
572703,2018.0,Slider, LAA , R,77.0,84.5,39.5,1.6,4.0,7.8,2.3,42.0
572703,2018.0,Changeup, LAA , R,14.0,85.9,34.1,2.9,9.0,17.2,3.1,22.0
572703,2018.0,Sinker, LAA , R,2.0,92.6,18.2,-5.1,-22.0,12.5,-2.4,-16.0
622098,2020.0,Changeup, NYM , R,11.0,85.3,24.0,-7.2,-23.0,13.4,-0.1,-1.0
622098,2020.0,Curveball, NYM , R,13.0,79.4,51.3,-1.3,-2.0,11.8,2.7,29.0
622098,2020.0,4-Seamer, NYM , R,51.0,95.1,12.3,2.3,16.0,5.1,-2.3,-31.0
622098,2020.0,Cutter, NYM , R,34.0,89.4,27.1,-1.6,-6.0,4.8,2.6,121.0
622098,2018.0,Changeup, NYM , R,21.0,86.9,24.0,-6.3,-21.0,10.9,-3.0,-22.0
622098,2018.0,Sinker, NYM , R,41.0,96.2,14.5,-5.7,-28.0,10.4,-4.6,-31.0
622098,2018.0,Curveball, NYM , R,112.0,80.5,53.5,0.6,1.0,12.0,3.6,42.0
622098,2018.0,4-Seamer, NYM , R,253.0,96.3,13.4,1.3,9.0,6.4,-1.7,-21.0
119154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491708,2016.0,Slider, SEA , R,253.0,92.6,22.8,-0.3,-1.0,0.8,0.1,7.0
491708,2016.0,Splitter, SEA , R,102.0,90.9,28.9,2.2,8.0,13.7,0.4,3.0
491708,2016.0,Changeup, SEA , R,3.0,87.9,30.8,3.7,14.0,11.6,-2.1,-15.0
491708,2016.0,Sinker, SEA , R,295.0,98.3,17.1,1.2,8.0,14.0,-1.2,-8.0
491708,2016.0,4-Seamer, SEA , R,435.0,98.8,13.9,-1.5,-12.0,8.9,-0.9,-9.0
491708,2015.0,Splitter, PIT , R,127.0,90.1,30.2,2.6,10.0,13.3,-0.3,-2.0
491708,2015.0,Sinker, PIT , R,214.0,97.8,18.5,1.8,11.0,14.9,-0.3,-2.0
491708,2015.0,Slider, PIT , R,246.0,91.7,24.8,-0.5,-2.0,1.1,0.7,165.0
491708,2015.0,4-Seamer, PIT , R,508.0,98.9,13.9,-0.9,-7.0,10.6,-0.1,-1.0
451532,2015.0,Slider, PHI , R,51.0,77.2,58.0,11.4,25.0,7.1,-0.1,-1.0
451532,2015.0,4-Seamer, PHI , R,173.0,91.8,16.7,-1.4,-9.0,5.6,-2.7,-33.0
451532,2015.0,Sinker, PHI , R,168.0,90.8,19.3,-2.3,-11.0,14.6,-0.2,-1.0
451532,2015.0,Changeup, PHI , R,57.0,84.8,30.1,0.7,2.0,16.9,3.3,24.0
451532,2015.0,Cutter, PHI , R,106.0,87.3,28.1,-1.3,-5.0,0.9,0.6,208.0
451532,2015.0,Curveball, PHI , R,17.0,66.7,75.0,5.2,8.0,7.1,0.2,3.0
469134,2015.0,Changeup, NYY , R,8.0,87.0,23.1,-3.9,-14.0,12.4,-0.8,-6.0
469134,2015.0,Slider, NYY , R,102.0,85.1,35.6,0.5,1.0,7.2,4.0,123.0
469134,2015.0,4-Seamer, NYY , R,206.0,94.1,11.8,1.8,14.0,7.0,-1.4,-17.0
469134,2015.0,Curveball, NYY , R,110.0,79.9,51.5,-0.7,-1.0,13.8,6.8,96.0
469134,2015.0,Cutter, NYY , R,18.0,90.7,19.2,3.4,15.0,2.4,2.9,-676.0
469134,2015.0,Sinker, NYY , R,54.0,93.9,22.1,2.9,15.0,15.6,0.8,5.0
451650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456696,2019.0,4-Seamer, CIN , R,214.0,93.6,15.2,0.4,3.0,10.3,3.1,43.0
456696,2019.0,Sinker, CIN , R,190.0,93.4,18.6,-3.0,-14.0,13.5,-1.2,-8.0
456696,2019.0,Cutter, CIN , R,244.0,85.9,32.5,-2.3,-8.0,2.1,-0.4,-18.0
456696,2019.0,Curveball, CIN , R,125.0,82.0,44.7,-6.6,-13.0,5.3,-2.0,-28.0
456696,2019.0,Changeup, CIN , R,3.0,88.0,26.7,-2.2,-8.0,10.1,-3.9,-28.0
456696,2018.0,4-Seamer, CIN , R,127.0,93.4,15.6,0.2,1.0,10.5,3.3,46.0
456696,2018.0,Curveball, CIN , R,189.0,80.8,43.0,-9.7,-18.0,11.1,3.2,41.0
456696,2018.0,Changeup, CIN , R,38.0,87.3,27.2,-1.7,-6.0,9.9,-3.6,-27.0
456696,2018.0,Sinker, CIN , R,438.0,92.9,19.2,-2.5,-11.0,14.3,-0.3,-2.0
456696,2018.0,Cutter, CIN , R,182.0,85.7,33.7,-3.3,-11.0,2.8,-0.1,-5.0
456696,2017.0,Sinker, ARI , R,196.0,93.4,19.3,-0.6,-3.0,15.3,0.4,2.0
456696,2017.0,4-Seamer, ARI , R,218.0,93.9,13.9,0.0,0.0,10.1,2.0,25.0
456696,2017.0,Curveball, ARI , R,186.0,81.2,43.3,-7.5,-15.0,11.2,4.3,62.0
456696,2017.0,Cutter, ARI , R,197.0,87.6,30.5,-3.7,-14.0,0.7,-2.8,-133.0
456696,2016.0,Sinker, PHI , R,194.0,94.6,15.0,-2.6,-15.0,16.7,2.1,14.0
456696,2016.0,Changeup, PHI , R,18.0,87.8,21.2,-5.1,-19.0,10.4,-2.9,-21.0
456696,2016.0,Curveball, PHI , R,432.0,81.4,40.1,-8.8,-18.0,8.8,2.6,43.0
456696,2016.0,4-Seamer, PHI , R,607.0,94.6,12.5,0.4,3.0,12.8,4.2,49.0
456696,2015.0,Curveball, ARI , R,210.0,82.0,41.4,-6.6,-14.0,11.4,4.6,67.0
456696,2015.0,Changeup, ARI , R,11.0,89.1,21.5,-4.3,-17.0,10.3,-3.2,-24.0
456696,2015.0,Sinker, ARI , R,50.0,94.6,17.5,-0.7,-4.0,15.4,0.8,5.0
456696,2015.0,4-Seamer, ARI , R,307.0,94.9,14.6,-1.5,-11.0,11.5,3.1,36.0
476594,2020.0,4-Seamer, BOS , R,162.0,96.8,15.1,-1.3,-9.0,11.1,3.0,38.0
476594,2020.0,Changeup, BOS , R,33.0,82.3,35.1,1.5,5.0,15.3,1.6,12.0
476594,2020.0,Slider, BOS , R,58.0,84.6,41.6,4.6,12.0,7.9,2.3,42.0
476594,2019.0,Sinker, SD , R,2.0,97.7,20.6,1.3,7.0,13.7,-1.5,-10.0
476594,2019.0,Slider, SD , R,86.0,82.8,41.5,1.8,5.0,14.5,6.6,83.0
476594,2019.0,4-Seamer, SD , R,122.0,97.9,15.5,-1.7,-12.0,10.1,1.6,18.0
476594,2019.0,Changeup, SD , R,19.0,84.9,29.9,-1.2,-4.0,14.6,0.7,5.0
476594,2018.0,Sinker, SD , R,46.0,97.6,21.4,2.0,10.0,14.5,-0.9,-6.0
476594,2018.0,Slider, SD , R,229.0,82.7,41.3,1.1,3.0,12.4,5.2,71.0
476594,2018.0,Changeup, SD , R,21.0,82.7,32.5,-1.4,-4.0,14.9,0.9,6.0
476594,2018.0,4-Seamer, SD , R,313.0,97.5,17.2,-2.8,-20.0,11.3,2.8,33.0
475857,2018.0,Slider, SEA , R,85.0,84.7,45.0,6.2,16.0,6.8,1.6,31.0
475857,2018.0,4-Seamer, SEA , R,181.0,94.3,17.2,-1.5,-9.0,8.5,0.6,8.0
475857,2018.0,Sinker, SEA , R,29.0,94.5,25.1,3.6,17.0,16.8,1.9,12.0
475857,2018.0,Changeup, SEA , R,17.0,88.7,29.3,-0.9,-3.0,13.5,-0.8,-6.0
475857,2015.0,Slider, BOS , R,45.0,85.0,37.9,2.1,6.0,3.9,0.8,24.0
475857,2015.0,Changeup, BOS , R,20.0,86.8,29.9,1.1,4.0,13.1,-0.3,-2.0
475857,2015.0,4-Seamer, BOS , R,110.0,94.5,14.9,-1.0,-7.0,11.2,2.3,25.0
475857,2015.0,Sinker, BOS , R,27.0,93.8,21.6,2.1,11.0,16.1,1.2,8.0
592314,2020.0,4-Seamer, ATL , R,15.0,90.9,16.4,0.2,1.0,11.4,4.6,68.0
592314,2020.0,Curveball, ATL , R,8.0,74.1,54.5,-7.6,-12.0,6.7,-4.3,-39.0
592314,2020.0,Slider, ATL , R,22.0,79.2,45.2,1.5,3.0,6.5,-3.2,-33.0
592314,2020.0,Sinker, ATL , R,16.0,89.9,22.8,-0.8,-3.0,18.2,4.0,28.0
592314,2020.0,Changeup, ATL , R,9.0,83.8,22.1,-9.4,-30.0,9.4,-3.7,-28.0
592314,2019.0,Sinker, ATL , R,484.0,95.0,20.5,-0.6,-3.0,15.6,0.6,4.0
