player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Joey Wendle,2B,TB,--,158,17,49,14,3,1,18,0,23,6,2,.310,.319,.456,.775,https://www.mlb.com/player/621563
Salvador Perez,C,KC,--,197,22,54,12,0,10,29,0,33,0,0,.274,.287,.487,.774,https://www.mlb.com/player/521692
Aaron Hicks,CF,NYY,--,182,31,49,7,2,10,31,0,39,8,0,.269,.280,.495,.774,https://www.mlb.com/player/543305
Mitch Garver,C,MIN,--,73,12,23,3,0,2,8,0,14,0,0,.315,.333,.438,.772,https://www.mlb.com/player/641598
Ronald Torreyes,2B,NYY,--,35,2,11,3,1,0,2,0,2,0,0,.314,.314,.457,.771,https://www.mlb.com/player/591720
Erik Gonzalez,2B,CLE,--,58,5,17,5,1,1,9,0,15,1,0,.293,.305,.466,.771,https://www.mlb.com/player/570481
Phillip Ervin,RF,CIN,--,81,9,24,3,1,3,11,0,12,2,1,.296,.301,.469,.770,https://www.mlb.com/player/640447
Andrew Stevenson,LF,WSH,--,26,4,9,2,0,0,4,0,8,0,0,.346,.346,.423,.769,https://www.mlb.com/player/664057
Jake Bauers,1B,TB,--,107,20,29,9,1,4,20,0,26,4,2,.271,.283,.486,.769,https://www.mlb.com/player/641343
Ryan Braun,LF,MIL,--,171,20,46,11,1,9,23,0,25,8,2,.269,.266,.503,.769,https://www.mlb.com/player/460075
Matt Holliday,LF,COL,--,30,2,9,2,0,1,2,0,9,0,0,.300,.300,.467,.767,https://www.mlb.com/player/407812
Jed Lowrie,2B,OAK,--,230,27,62,18,0,11,48,0,47,0,0,.270,.274,.491,.765,https://www.mlb.com/player/476704
John Ryan Murphy,C,ARI,--,77,7,20,4,0,5,13,0,21,0,0,.260,.256,.506,.763,https://www.mlb.com/player/571974
Omar Narvaez,C,CWS,--,115,14,32,5,0,6,14,0,25,0,1,.278,.284,.478,.763,https://www.mlb.com/player/553882
Tyler White,1B,HOU,--,81,7,21,6,2,3,13,0,19,0,0,.259,.268,.494,.762,https://www.mlb.com/player/643603
Gerardo Parra,LF,COL,--,176,24,57,8,0,4,33,0,21,6,2,.324,.324,.438,.762,https://www.mlb.com/player/467827
Brian Anderson,3B,MIA,--,198,29,60,16,2,2,23,0,36,1,1,.303,.327,.434,.761,https://www.mlb.com/player/605119
Isiah Kiner-Falefa,C,TEX,--,116,21,36,8,0,2,10,0,19,2,1,.310,.328,.431,.759,https://www.mlb.com/player/643396
Austin Meadows,CF,TB,--,66,5,21,3,1,1,2,0,16,3,0,.318,.318,.439,.758,https://www.mlb.com/player/640457
Ryan McMahon,2B,COL,--,67,9,20,6,1,1,9,0,12,0,0,.299,.294,.463,.757,https://www.mlb.com/player/641857
Alex Bregman,3B,HOU,--,198,40,54,13,1,8,25,0,27,2,3,.273,.286,.470,.755,https://www.mlb.com/player/608324
Mark Trumbo,DH,BAL,--,118,19,34,3,0,6,14,0,24,0,0,.288,.289,.466,.755,https://www.mlb.com/player/444432
Ben Zobrist,2B,CHC,--,181,31,54,13,1,5,32,0,19,0,0,.298,.290,.464,.754,https://www.mlb.com/player/450314
Dansby Swanson,SS,ATL,--,160,28,44,10,2,6,30,0,32,5,1,.275,.279,.475,.754,https://www.mlb.com/player/621020
Kendrys Morales,DH,TOR,--,138,17,38,6,0,7,18,0,24,0,0,.275,.281,.471,.752,https://www.mlb.com/player/434778
Wei-Yin Chen,P,MIA,--,12,0,4,1,0,0,2,0,1,0,0,.333,.333,.417,.750,https://www.mlb.com/player/612672
Tyler Austin,1B,MIN,--,84,9,21,3,0,6,22,0,25,0,0,.250,.250,.500,.750,https://www.mlb.com/player/592122
Steven Matz,P,NYM,--,16,2,3,0,0,2,3,0,3,0,0,.188,.188,.563,.750,https://www.mlb.com/player/571927
Daniel Vogelbach,1B,SEA,--,40,7,9,0,0,4,10,0,12,0,0,.225,.225,.525,.750,https://www.mlb.com/player/596129
Brandon Snyder,1B,TB,--,4,0,1,1,0,0,0,0,1,0,0,.250,.250,.500,.750,https://www.mlb.com/player/474319
Andrew Velazquez,SS,TB,--,4,0,1,1,0,0,0,0,2,0,0,.250,.250,.500,.750,https://www.mlb.com/player/623205
Tommy La Stella,3B,CHC,--,65,9,21,3,0,1,7,0,8,0,0,.323,.333,.415,.749,https://www.mlb.com/player/600303
Alen Hanson,2B,SF,--,91,14,27,6,1,2,13,0,17,3,1,.297,.297,.451,.747,https://www.mlb.com/player/593700
Denard Span,LF,SEA,--,172,27,47,9,2,7,31,0,22,5,3,.273,.275,.471,.746,https://www.mlb.com/player/452655
DJ LeMahieu,2B,COL,--,163,40,48,11,0,5,24,0,23,4,1,.294,.290,.454,.744,https://www.mlb.com/player/518934
Ozzie Albies,2B,ATL,--,272,50,73,13,2,13,37,0,38,6,1,.268,.269,.474,.743,https://www.mlb.com/player/645277
Matt Duffy,3B,TB,--,184,29,59,8,0,3,18,0,22,4,2,.321,.330,.413,.743,https://www.mlb.com/player/622110
Mike Moustakas,3B,MIL,--,224,25,56,14,0,12,29,0,32,1,0,.250,.270,.473,.743,https://www.mlb.com/player/519058
Johan Camargo,3B,ATL,--,157,26,45,11,0,5,22,0,30,0,0,.287,.289,.452,.742,https://www.mlb.com/player/622666
Wilson Ramos,C,PHI,--,153,13,44,5,0,7,27,0,20,0,0,.288,.284,.458,.741,https://www.mlb.com/player/467092
Yairo Munoz,SS,STL,--,102,18,31,5,0,3,15,0,24,2,1,.304,.298,.441,.739,https://www.mlb.com/player/622168
Yolmer Sanchez,2B,CWS,--,211,33,59,14,3,5,21,0,31,4,3,.280,.293,.445,.738,https://www.mlb.com/player/570560
Wilmer Flores,1B,NYM,--,129,14,37,11,0,3,15,0,9,0,0,.287,.296,.442,.738,https://www.mlb.com/player/527038
Kolten Wong,2B,STL,--,139,18,40,10,1,3,17,0,20,3,2,.288,.299,.439,.738,https://www.mlb.com/player/543939
Charlie Blackmon,RF,COL,--,198,43,55,9,3,6,25,0,37,4,4,.278,.293,.444,.737,https://www.mlb.com/player/453568
Tzu-Wei Lin,SS,BOS,--,19,6,4,1,1,1,2,0,4,0,1,.211,.211,.526,.737,https://www.mlb.com/player/624407
Mitch Moreland,1B,BOS,--,154,17,43,6,2,6,35,0,30,0,0,.279,.276,.461,.737,https://www.mlb.com/player/519048
Daniel Descalso,3B,ARI,--,109,18,30,5,2,4,18,0,26,0,0,.275,.268,.468,.736,https://www.mlb.com/player/518614
Daniel Robertson,2B,TB,--,114,18,31,7,0,4,11,0,29,0,1,.272,.297,.439,.735,https://www.mlb.com/player/621002
Kelby Tomlinson,SS,SF,--,59,5,18,4,1,0,1,0,10,0,2,.305,.328,.407,.735,https://www.mlb.com/player/605509
Shin-Soo Choo,LF,TEX,--,214,28,62,15,0,5,17,0,50,2,0,.290,.305,.430,.734,https://www.mlb.com/player/425783
Melky Cabrera,RF,CLE,--,88,8,28,6,0,1,12,0,9,0,0,.318,.312,.420,.732,https://www.mlb.com/player/466320
Justin Upton,LF,LAA,--,199,28,50,4,0,13,33,0,58,2,1,.251,.265,.467,.732,https://www.mlb.com/player/457708
Franchy Cordero,LF,SD,--,67,9,17,4,1,3,10,0,23,1,0,.254,.254,.478,.731,https://www.mlb.com/player/614173
Yasmani Grandal,C,LAD,--,147,24,38,9,0,7,21,0,44,0,1,.259,.268,.463,.731,https://www.mlb.com/player/518735
Curt Casali,C,CIN,--,58,3,16,3,0,2,6,0,7,0,1,.276,.300,.431,.731,https://www.mlb.com/player/592200
Lonnie Chisenhall,RF,CLE,--,31,2,10,2,0,0,4,0,5,0,0,.323,.344,.387,.731,https://www.mlb.com/player/502082
Travis Shaw,3B,MIL,--,182,33,45,9,0,11,35,0,35,5,0,.247,.253,.478,.731,https://www.mlb.com/player/543768
Robinson Chirinos,C,TEX,--,118,21,27,4,0,8,18,0,39,2,0,.229,.264,.466,.730,https://www.mlb.com/player/455139
Jose Iglesias,SS,DET,--,133,16,40,9,0,2,20,0,10,6,4,.301,.317,.414,.730,https://www.mlb.com/player/578428
Odubel Herrera,CF,PHI,--,193,28,51,10,0,9,30,0,29,3,0,.264,.274,.456,.730,https://www.mlb.com/player/546318
Ender Inciarte,CF,ATL,--,236,39,70,11,4,4,27,0,22,12,3,.297,.301,.428,.729,https://www.mlb.com/player/542255
Yuli Gurriel,1B,HOU,--,229,34,65,15,0,7,38,0,20,3,1,.284,.288,.441,.729,https://www.mlb.com/player/493329
Manuel Margot,CF,SD,--,153,14,47,10,2,1,15,0,28,6,4,.307,.310,.418,.728,https://www.mlb.com/player/622534
Trey Mancini,LF,BAL,--,214,35,55,11,1,11,28,0,46,0,0,.257,.255,.472,.727,https://www.mlb.com/player/641820
Jean Segura,SS,SEA,--,197,34,60,11,1,3,24,0,22,8,5,.305,.310,.416,.727,https://www.mlb.com/player/516416
Matt Wieters,C,WSH,--,86,11,24,4,0,3,9,0,11,0,0,.279,.295,.430,.726,https://www.mlb.com/player/446308
Buster Posey,C,SF,--,148,16,46,9,0,2,13,0,14,1,0,.311,.313,.412,.726,https://www.mlb.com/player/457763
Jesus Aguilar,1B,MIL,--,151,22,36,7,0,10,36,0,38,0,0,.238,.239,.483,.722,https://www.mlb.com/player/542583
Chris Iannetta,C,COL,--,102,15,25,6,0,5,13,0,21,0,0,.245,.271,.451,.722,https://www.mlb.com/player/455104
David Fletcher,3B,LAA,--,109,17,33,10,1,0,10,0,7,2,0,.303,.309,.413,.722,https://www.mlb.com/player/664058
Nick Martini,LF,OAK,--,49,10,14,6,0,0,8,0,13,0,0,.286,.314,.408,.722,https://www.mlb.com/player/605361
Jason Kipnis,2B,CLE,--,168,29,45,8,0,8,25,0,30,3,1,.268,.263,.458,.722,https://www.mlb.com/player/543401
Adrian Gonzalez,1B,NYM,--,51,7,12,1,0,4,13,0,10,0,0,.235,.231,.490,.721,https://www.mlb.com/player/408236
Hunter Dozier,3B,KC,--,138,14,36,10,1,5,20,0,35,0,0,.261,.264,.457,.721,https://www.mlb.com/player/641531
Nomar Mazara,RF,TEX,--,158,20,44,9,0,5,21,0,34,0,0,.278,.290,.430,.720,https://www.mlb.com/player/608577
JaCoby Jones,LF,DET,--,171,19,47,9,5,3,12,0,39,7,1,.275,.282,.439,.720,https://www.mlb.com/player/592444
Willy Adames,SS,TB,--,95,18,28,3,0,3,10,0,22,2,2,.295,.299,.421,.720,https://www.mlb.com/player/642715
Tomas Nido,C,NYM,--,25,5,8,2,0,0,4,0,3,0,0,.320,.320,.400,.720,https://www.mlb.com/player/621512
Tony Kemp,CF,HOU,--,82,12,25,6,0,1,8,0,13,4,2,.305,.305,.415,.720,https://www.mlb.com/player/643393
Jim Adduci,1B,DET,--,72,6,22,1,2,1,7,0,19,0,0,.306,.301,.417,.718,https://www.mlb.com/player/451192
Leury Garcia,CF,CWS,--,106,7,33,3,0,2,16,0,15,9,0,.311,.321,.396,.717,https://www.mlb.com/player/544725
Lucas Duda,1B,ATL,--,118,11,30,8,1,4,22,0,35,0,0,.254,.276,.441,.717,https://www.mlb.com/player/446263
Joey Votto,1B,CIN,--,203,24,60,9,1,4,21,0,34,2,0,.296,.308,.409,.717,https://www.mlb.com/player/458015
Xander Bogaerts,SS,BOS,--,180,24,48,9,1,7,23,0,28,2,0,.267,.272,.444,.716,https://www.mlb.com/player/593428
Brandon Belt,1B,SF,--,146,19,42,7,0,4,16,0,34,3,0,.288,.298,.418,.716,https://www.mlb.com/player/474832
Tim Beckham,3B,BAL,--,146,17,43,9,0,3,14,0,24,1,0,.295,.297,.418,.715,https://www.mlb.com/player/542921
Scott Schebler,RF,CIN,--,157,17,37,6,0,10,17,0,35,2,2,.236,.250,.465,.715,https://www.mlb.com/player/594988
Luis Sardinas,2B,BAL,--,7,2,1,0,0,1,1,0,2,0,0,.143,.143,.571,.714,https://www.mlb.com/player/596143
Brandon Phillips,2B,BOS,--,7,1,1,0,0,1,2,0,3,0,0,.143,.143,.571,.714,https://www.mlb.com/player/408252
Tony Cruz,C,CIN,--,7,2,1,0,0,1,2,0,4,0,0,.143,.143,.571,.714,https://www.mlb.com/player/488810
Brett Phillips,RF,KC,--,49,7,12,1,2,2,8,0,18,0,0,.245,.245,.469,.714,https://www.mlb.com/player/621433
Junior Guerra,P,MIL,--,7,0,2,1,0,0,0,0,1,0,0,.286,.286,.429,.714,https://www.mlb.com/player/448855
John Gant,P,STL,--,7,1,1,0,0,1,2,0,2,0,0,.143,.143,.571,.714,https://www.mlb.com/player/607231
Adolis Garcia,RF,STL,--,7,0,2,1,0,0,1,0,2,0,0,.286,.286,.429,.714,https://www.mlb.com/player/666969
Jorge Polanco,SS,MIN,--,94,6,26,5,0,3,13,0,18,1,3,.277,.289,.426,.714,https://www.mlb.com/player/593871
Victor Reyes,LF,DET,--,64,12,19,4,2,0,6,0,7,1,1,.297,.292,.422,.714,https://www.mlb.com/player/622682
Josh Bell,1B,PIT,--,190,27,51,14,1,6,28,0,36,1,1,.268,.266,.447,.713,https://www.mlb.com/player/605137
Carlos Santana,1B,PHI,--,197,30,52,11,1,8,35,0,31,1,0,.264,.261,.452,.713,https://www.mlb.com/player/467793
Nick Markakis,RF,ATL,--,220,21,67,18,0,2,32,0,23,1,0,.305,.299,.414,.713,https://www.mlb.com/player/455976
Todd Frazier,3B,NYM,--,134,19,33,7,0,7,19,0,31,6,2,.246,.257,.455,.712,https://www.mlb.com/player/453943
Joe Panik,2B,SF,--,136,11,40,8,1,2,11,0,6,3,0,.294,.299,.412,.711,https://www.mlb.com/player/605412
Bradley Zimmer,CF,CLE,--,38,3,10,4,0,1,4,0,11,1,0,.263,.263,.447,.710,https://www.mlb.com/player/605548
Robbie Grossman,RF,MIN,--,146,23,40,9,1,4,21,0,28,0,0,.274,.279,.432,.710,https://www.mlb.com/player/543257
Kyle Schwarber,LF,CHC,--,170,23,41,5,2,10,26,0,56,0,1,.241,.240,.471,.710,https://www.mlb.com/player/656941
Jose Rondon,2B,CWS,--,31,3,8,0,0,2,5,0,7,1,0,.258,.258,.452,.710,https://www.mlb.com/player/602922
Michael Perez,C,TB,--,31,5,9,1,0,1,5,0,8,0,0,.290,.290,.419,.710,https://www.mlb.com/player/605421
Rosell Herrera,RF,KC,--,103,12,30,9,0,1,8,0,24,0,2,.291,.302,.408,.710,https://www.mlb.com/player/594011
Matt Szczur,RF,SD,--,24,5,6,2,0,1,2,0,3,2,0,.250,.250,.458,.708,https://www.mlb.com/player/519333
Gleyber Torres,SS,NYY,--,149,21,38,5,1,7,23,0,35,3,0,.255,.263,.443,.706,https://www.mlb.com/player/650402
Marcus Semien,SS,OAK,--,234,45,61,14,1,9,34,0,53,6,4,.261,.261,.444,.705,https://www.mlb.com/player/543760
Tyler O'Neill,LF,STL,--,46,9,12,1,0,2,3,0,20,1,0,.261,.292,.413,.705,https://www.mlb.com/player/641933
Jonathan Villar,2B,BAL,--,174,23,49,9,0,5,18,0,42,14,1,.282,.284,.420,.704,https://www.mlb.com/player/542340
David Freese,1B,LAD,--,93,16,26,4,0,3,17,0,19,0,0,.280,.284,.419,.704,https://www.mlb.com/player/501896
Austin Romine,C,NYY,--,85,12,22,4,0,4,15,0,18,0,0,.259,.256,.447,.703,https://www.mlb.com/player/519222
Josh Donaldson,3B,CLE,--,70,8,19,5,0,2,6,0,17,1,0,.271,.271,.429,.700,https://www.mlb.com/player/518626
Delino DeShields,CF,TEX,--,121,18,36,7,1,1,11,0,19,8,0,.298,.303,.397,.700,https://www.mlb.com/player/592261
Alex Gordon,LF,KC,--,201,25,55,10,0,6,30,0,37,5,0,.274,.286,.413,.699,https://www.mlb.com/player/460086
Rafael Devers,3B,BOS,--,158,17,43,10,0,5,17,0,35,2,1,.272,.269,.430,.699,https://www.mlb.com/player/646240
Yonder Alonso,1B,CLE,--,188,22,48,5,0,10,24,0,38,0,0,.255,.257,.441,.698,https://www.mlb.com/player/475174
Preston Tucker,LF,ATL,--,59,8,15,6,0,1,4,0,10,0,0,.254,.290,.407,.697,https://www.mlb.com/player/605512
Cody Bellinger,RF,LAD,--,218,28,54,12,4,8,22,0,57,5,1,.248,.247,.450,.696,https://www.mlb.com/player/641355
Brad Miller,2B,MIL,--,92,7,24,5,1,3,9,0,27,0,0,.261,.258,.435,.693,https://www.mlb.com/player/543543
Nicky Delmonico,LF,CWS,--,101,11,24,5,3,3,9,0,19,0,2,.238,.257,.436,.693,https://www.mlb.com/player/547170
Brent Suter,P,MIL,--,13,4,3,0,0,1,1,0,2,0,0,.231,.231,.462,.692,https://www.mlb.com/player/608718
Joe Musgrove,P,PIT,--,13,1,4,1,0,0,0,0,1,0,0,.308,.308,.385,.692,https://www.mlb.com/player/605397
Matt Olson,1B,OAK,--,199,30,49,7,0,10,25,0,45,1,1,.246,.260,.432,.692,https://www.mlb.com/player/621566
Billy Hamilton,CF,CIN,--,190,27,56,3,5,2,9,0,30,16,5,.295,.297,.395,.692,https://www.mlb.com/player/571740
Max Kepler,RF,MIN,--,213,27,52,16,1,8,18,0,36,2,0,.244,.250,.441,.691,https://www.mlb.com/player/596146
Kevin Plawecki,C,NYM,--,82,12,21,5,0,2,8,0,15,0,0,.256,.299,.390,.689,https://www.mlb.com/player/608700
Leonys Martin,CF,CLE,--,128,19,33,4,2,4,15,0,32,2,2,.258,.275,.414,.689,https://www.mlb.com/player/547982
Manny Pina,C,MIL,--,104,10,29,5,1,2,11,0,15,0,0,.279,.284,.404,.688,https://www.mlb.com/player/444489
Kevin Pillar,CF,TOR,--,167,25,43,10,1,5,20,0,24,6,1,.257,.269,.419,.688,https://www.mlb.com/player/607680
Giancarlo Stanton,DH,NYY,--,206,31,49,13,0,9,23,0,71,3,0,.238,.256,.432,.688,https://www.mlb.com/player/519317
Cesar Hernandez,2B,PHI,--,223,38,61,5,1,8,25,0,45,9,4,.274,.274,.413,.687,https://www.mlb.com/player/514917
Albert Almora Jr.,CF,CHC,--,155,28,48,11,0,0,7,0,20,0,1,.310,.306,.381,.686,https://www.mlb.com/player/546991
Jeimer Candelario,3B,DET,--,226,30,53,15,2,10,25,0,63,1,1,.235,.235,.451,.686,https://www.mlb.com/player/600869
Jose Miguel Fernandez,2B,LAA,--,36,3,11,2,0,0,5,0,4,0,0,.306,.324,.361,.685,https://www.mlb.com/player/628336
Erik Kratz,C,MIL,--,82,6,23,3,0,2,8,0,8,0,0,.280,.294,.390,.684,https://www.mlb.com/player/456124
Chris Young,RF,LAA,--,41,6,9,2,1,2,4,0,14,1,0,.220,.220,.463,.683,https://www.mlb.com/player/455759
Tim Anderson,SS,CWS,--,205,29,52,7,0,9,27,0,35,8,1,.254,.263,.420,.683,https://www.mlb.com/player/641313
Andrew Benintendi,LF,BOS,--,203,39,50,14,5,5,27,0,39,6,3,.246,.243,.438,.681,https://www.mlb.com/player/643217
