player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
John Jaso,RF,PIT,68,202,26,56,12,3,4,23,26,38,0,4,.277,.365,.426,.791,https://www.mlb.com/player/444379
Adam Eaton,RF,CWS,78,298,46,83,14,5,7,28,33,58,9,1,.279,.361,.430,.790,https://www.mlb.com/player/594809
Miguel Sano,3B,MIN,54,202,28,45,17,1,11,28,25,84,0,0,.223,.310,.480,.790,https://www.mlb.com/player/593934
Lucas Duda,1B,NYM,21,60,12,14,2,0,4,7,7,15,0,0,.233,.324,.467,.790,https://www.mlb.com/player/446263
Dae-Ho Lee,1B,SEA,56,154,19,41,5,0,8,31,13,40,0,0,.266,.335,.455,.790,https://www.mlb.com/player/493193
Didi Gregorius,SS,NYY,77,272,33,75,18,2,11,36,12,43,3,1,.276,.310,.478,.788,https://www.mlb.com/player/544369
Jace Peterson,LF,ATL,58,184,24,54,11,0,3,12,27,36,2,2,.293,.385,.402,.787,https://www.mlb.com/player/607054
Yasmany Tomas,LF,ARI,72,272,35,72,10,1,16,42,14,66,1,2,.265,.300,.485,.785,https://www.mlb.com/player/630111
David Wright,3B,NYM,17,61,7,16,3,0,2,5,11,21,0,1,.262,.375,.410,.785,https://www.mlb.com/player/431151
Jose Reyes,3B,NYM,28,115,25,28,6,1,6,11,12,22,2,1,.243,.315,.470,.784,https://www.mlb.com/player/408314
Jay Bruce,RF,NYM,73,259,36,62,9,2,17,49,21,72,4,1,.239,.298,.486,.784,https://www.mlb.com/player/457803
Jonathan Villar,2B,MIL,79,293,45,80,20,3,6,21,40,94,29,13,.273,.360,.423,.784,https://www.mlb.com/player/542340
Odubel Herrera,CF,PHI,79,278,36,79,12,2,7,22,35,65,11,3,.284,.366,.417,.784,https://www.mlb.com/player/546318
Derek Dietrich,LF,MIA,63,153,13,40,8,3,3,18,15,34,0,0,.261,.370,.412,.782,https://www.mlb.com/player/518618
Drew Stubbs,CF,BAL,31,44,8,12,0,0,2,4,6,21,6,0,.273,.373,.409,.782,https://www.mlb.com/player/453211
Salvador Perez,C,KC,68,241,32,64,12,1,11,34,14,47,0,0,.266,.321,.461,.781,https://www.mlb.com/player/521692
Daniel Descalso,1B,COL,54,130,22,36,6,2,3,22,17,28,1,0,.277,.358,.423,.781,https://www.mlb.com/player/518614
Russell Martin,C,TOR,66,209,33,52,10,0,8,43,38,66,1,0,.249,.369,.411,.780,https://www.mlb.com/player/431145
Wilmer Flores,3B,NYM,57,172,25,41,6,0,12,29,13,24,0,1,.238,.298,.483,.780,https://www.mlb.com/player/527038
Logan Forsythe,2B,TB,67,272,45,72,11,2,12,25,24,66,3,1,.265,.328,.452,.780,https://www.mlb.com/player/523253
Tucker Barnhart,C,CIN,58,182,18,49,13,1,6,31,17,33,0,0,.269,.328,.451,.779,https://www.mlb.com/player/571466
Tommy La Stella,3B,CHC,40,68,7,18,5,1,1,5,10,11,0,0,.265,.367,.412,.779,https://www.mlb.com/player/600303
Starling Marte,LF,PIT,64,226,29,68,14,3,2,21,14,40,18,7,.301,.363,.416,.779,https://www.mlb.com/player/516782
Matt Kemp,RF,ATL,76,290,36,77,18,0,14,43,19,63,1,0,.266,.305,.472,.777,https://www.mlb.com/player/461314
Cameron Rupp,C,PHI,53,192,17,51,13,1,8,24,11,51,0,0,.266,.307,.469,.776,https://www.mlb.com/player/519237
Troy Tulowitzki,SS,TOR,66,242,29,63,6,0,13,41,24,51,0,0,.260,.330,.446,.776,https://www.mlb.com/player/453064
Christian Yelich,CF,MIA,76,272,35,74,15,0,8,40,36,64,3,1,.272,.359,.415,.774,https://www.mlb.com/player/592885
Guillermo Heredia,LF,SEA,24,57,10,16,3,0,1,10,9,7,1,1,.281,.388,.386,.774,https://www.mlb.com/player/628338
Cristhian Adames,SS,COL,63,106,17,30,5,3,0,8,15,15,2,0,.283,.387,.387,.774,https://www.mlb.com/player/542436
Hyun Soo Kim,LF,BAL,48,152,17,48,4,1,2,10,15,18,1,1,.316,.379,.395,.773,https://www.mlb.com/player/547957
Khris Davis,LF,OAK,74,265,38,61,11,1,19,45,16,79,1,1,.230,.278,.494,.772,https://www.mlb.com/player/501981
Roman Quinn,LF,PHI,9,34,7,9,3,0,0,4,7,10,3,1,.265,.419,.353,.772,https://www.mlb.com/player/596451
Byron Buxton,CF,MIN,50,156,26,39,7,4,6,22,12,55,10,2,.250,.308,.462,.770,https://www.mlb.com/player/621439
Craig Gentry,LF,LAA,7,14,0,4,1,0,0,2,2,2,0,0,.286,.412,.357,.769,https://www.mlb.com/player/502226
Adam Duvall,LF,CIN,73,255,39,56,15,2,16,48,22,79,0,3,.220,.286,.482,.769,https://www.mlb.com/player/594807
Eduardo Nunez,3B,SF,69,273,39,78,13,2,8,28,17,38,21,2,.286,.332,.436,.768,https://www.mlb.com/player/456488
Andrelton Simmons,SS,LAA,59,201,23,60,9,1,4,24,15,15,6,1,.299,.353,.413,.766,https://www.mlb.com/player/592743
Brian McCann,C,NYY,67,221,32,53,7,0,11,35,31,58,0,0,.240,.345,.421,.766,https://www.mlb.com/player/435263
Kevin Pillar,CF,TOR,72,269,38,81,24,1,3,29,9,39,5,3,.301,.333,.431,.765,https://www.mlb.com/player/607680
David Peralta,RF,ARI,29,111,16,30,8,3,3,10,3,28,1,0,.270,.287,.477,.764,https://www.mlb.com/player/444482
Brandon Moss,1B,STL,62,191,30,42,8,1,13,32,17,65,0,0,.220,.288,.476,.764,https://www.mlb.com/player/461235
Yasiel Puig,RF,LAD,48,146,22,39,7,0,6,21,11,30,1,0,.267,.325,.438,.764,https://www.mlb.com/player/624577
David Freese,3B,PIT,72,221,29,63,11,0,5,26,23,70,0,0,.285,.360,.403,.763,https://www.mlb.com/player/501896
Welington Castillo,C,ARI,59,210,24,55,11,0,8,37,21,62,2,0,.262,.333,.429,.762,https://www.mlb.com/player/456078
Jordy Mercer,SS,PIT,75,241,34,70,9,3,4,25,26,31,0,0,.290,.359,.402,.762,https://www.mlb.com/player/474568
Tyler Saladino,2B,CWS,44,138,17,40,5,0,5,22,6,25,5,1,.290,.327,.435,.761,https://www.mlb.com/player/573135
Dexter Fowler,CF,CHC,62,218,39,55,7,5,4,22,37,60,9,2,.252,.374,.385,.759,https://www.mlb.com/player/451594
Whit Merrifield,2B,KC,45,172,27,50,11,2,2,21,15,34,5,2,.291,.346,.413,.758,https://www.mlb.com/player/593160
Justin Turner,3B,LAD,77,271,38,71,11,1,11,40,23,55,1,0,.262,.327,.432,.758,https://www.mlb.com/player/457759
C.J. Cron,1B,LAA,55,197,24,53,13,0,7,28,11,35,1,2,.269,.316,.442,.758,https://www.mlb.com/player/543068
Yangervis Solarte,2B,SD,50,188,27,54,12,0,4,32,15,35,0,0,.287,.343,.415,.758,https://www.mlb.com/player/500208
Chris Young,LF,BOS,43,113,14,31,9,0,2,11,11,28,1,1,.274,.349,.407,.756,https://www.mlb.com/player/455759
Ryan Raburn,LF,COL,57,110,16,24,7,2,5,19,14,40,0,0,.218,.302,.455,.756,https://www.mlb.com/player/430605
Eugenio Suarez,3B,CIN,80,271,36,69,13,0,10,33,31,83,5,1,.255,.342,.413,.755,https://www.mlb.com/player/553993
Geovany Soto,C,LAA,10,23,4,6,4,0,0,2,2,2,0,0,.261,.320,.435,.755,https://www.mlb.com/player/434567
Justin Smoak,1B,TOR,63,164,24,37,4,0,10,21,21,62,0,0,.226,.321,.433,.754,https://www.mlb.com/player/475253
Raimel Tapia,CF,COL,12,25,4,9,0,0,0,2,2,5,3,0,.360,.393,.360,.753,https://www.mlb.com/player/606132
Luke Maile,C,TB,20,55,5,15,4,0,2,9,2,19,0,0,.273,.298,.455,.753,https://www.mlb.com/player/571912
Ryan Howard,1B,PHI,53,157,17,32,5,0,13,28,14,57,0,1,.204,.267,.484,.752,https://www.mlb.com/player/429667
Darwin Barney,2B,TOR,60,168,21,51,10,1,2,11,10,25,2,2,.304,.341,.411,.752,https://www.mlb.com/player/446381
Scooter Gennett,2B,MIL,66,243,29,66,12,1,8,27,18,54,5,1,.272,.323,.428,.751,https://www.mlb.com/player/571697
Cheslor Cuthbert,3B,KC,64,238,29,69,18,1,4,28,14,47,1,0,.290,.327,.424,.751,https://www.mlb.com/player/596144
Brett Gardner,CF,NYY,73,268,42,75,7,3,5,21,34,45,8,0,.280,.366,.384,.750,https://www.mlb.com/player/458731
Josh Rutledge,3B,BOS,15,24,7,6,4,0,0,1,3,9,1,0,.250,.333,.417,.750,https://www.mlb.com/player/592710
Jarrett Parker,RF,SF,29,56,9,11,0,1,3,9,10,17,0,0,.196,.357,.393,.750,https://www.mlb.com/player/592620
Jonathan Schoop,2B,BAL,81,299,43,79,15,1,13,39,11,65,1,0,.264,.298,.452,.750,https://www.mlb.com/player/570731
Nick Markakis,RF,ATL,79,290,39,76,19,0,7,43,38,52,0,1,.262,.349,.400,.749,https://www.mlb.com/player/455976
Tyler Collins,RF,DET,33,77,8,20,0,3,2,9,8,20,0,1,.260,.333,.416,.749,https://www.mlb.com/player/607385
Trevor Plouffe,3B,MIN,45,172,20,46,8,1,7,26,9,30,0,0,.267,.301,.448,.748,https://www.mlb.com/player/461858
Curtis Granderson,CF,NYM,73,259,38,57,11,2,13,28,37,66,1,2,.220,.319,.429,.748,https://www.mlb.com/player/434158
Chris Owings,SS,ARI,56,208,25,53,11,8,5,27,7,47,11,0,.255,.290,.457,.746,https://www.mlb.com/player/572008
Andrew McCutchen,CF,PIT,77,286,36,69,13,2,10,35,39,72,1,3,.241,.338,.406,.744,https://www.mlb.com/player/457705
Brandon Phillips,2B,CIN,67,266,34,76,21,1,6,32,4,36,5,4,.286,.303,.440,.743,https://www.mlb.com/player/408252
Jon Jay,CF,SD,52,202,31,62,14,0,1,12,11,39,0,0,.307,.352,.391,.743,https://www.mlb.com/player/445055
Chris Davis,1B,BAL,80,275,47,54,9,0,17,39,49,102,1,0,.196,.326,.415,.741,https://www.mlb.com/player/448801
Matt Wieters,C,BAL,59,196,24,48,9,0,10,39,12,30,0,0,.245,.296,.444,.740,https://www.mlb.com/player/446308
Nolan Reimold,LF,BAL,52,97,16,23,6,1,3,8,12,28,1,1,.237,.327,.412,.740,https://www.mlb.com/player/460099
Ben Zobrist,2B,CHC,71,244,45,59,11,2,5,37,53,39,3,1,.242,.375,.365,.739,https://www.mlb.com/player/450314
Denard Span,CF,SF,73,282,34,78,14,3,5,26,24,37,2,5,.277,.338,.401,.738,https://www.mlb.com/player/452655
Josh Reddick,RF,LAD,55,187,26,51,10,0,5,19,17,34,3,3,.273,.332,.406,.738,https://www.mlb.com/player/502210
Anthony Recker,C,ATL,16,40,2,11,3,0,0,10,6,7,0,0,.275,.388,.350,.738,https://www.mlb.com/player/489232
Nomar Mazara,RF,TEX,74,256,36,71,5,2,7,29,25,59,0,1,.277,.343,.395,.737,https://www.mlb.com/player/608577
Tommy Pham,CF,STL,40,75,12,16,5,0,3,7,13,31,1,0,.213,.337,.400,.737,https://www.mlb.com/player/502054
Adam Frazier,LF,PIT,35,62,10,17,2,0,2,6,5,13,1,0,.274,.333,.403,.737,https://www.mlb.com/player/624428
Victor Martinez,DH,DET,76,280,27,72,10,0,12,37,23,47,0,0,.257,.315,.421,.736,https://www.mlb.com/player/400121
Joe Mauer,1B,MIN,67,249,35,66,12,2,3,20,42,39,1,0,.265,.370,.365,.735,https://www.mlb.com/player/408045
Jake Smolinski,CF,OAK,51,159,19,44,5,1,4,18,12,21,0,2,.277,.339,.396,.735,https://www.mlb.com/player/519295
Eric Hosmer,1B,KC,78,300,39,81,12,1,8,59,30,58,4,1,.270,.338,.397,.735,https://www.mlb.com/player/543333
Yadier Molina,C,STL,73,260,25,75,14,1,4,26,16,25,3,2,.288,.338,.396,.734,https://www.mlb.com/player/425877
Chad Pinder,2B,OAK,12,26,2,7,4,0,0,2,2,3,0,0,.269,.310,.423,.733,https://www.mlb.com/player/640461
Edwin Jackson,P,SD,15,12,2,3,1,0,0,2,3,5,1,0,.250,.400,.333,.733,https://www.mlb.com/player/429719
Christian Bethancourt,C,SD,37,104,12,27,7,0,4,17,5,31,0,1,.260,.291,.442,.733,https://www.mlb.com/player/542194
Brandon Barnes,LF,COL,28,61,9,17,6,2,0,8,1,17,1,0,.279,.290,.443,.733,https://www.mlb.com/player/488681
Hernan Perez,2B,MIL,64,192,23,52,8,1,7,29,9,48,20,3,.271,.300,.432,.733,https://www.mlb.com/player/541650
Joey Rickard,RF,BAL,43,119,18,36,4,0,2,7,8,20,1,1,.303,.346,.387,.733,https://www.mlb.com/player/572073
Mark Teixeira,1B,NYY,53,176,26,38,6,0,10,29,24,45,2,0,.216,.312,.420,.732,https://www.mlb.com/player/407893
Dee Strange-Gordon,2B,MIA,39,148,23,44,3,3,1,6,13,23,14,3,.297,.352,.378,.730,https://www.mlb.com/player/543829
Conor Gillaspie,3B,SF,57,111,16,28,4,3,3,13,8,14,1,1,.252,.306,.423,.729,https://www.mlb.com/player/543216
Chase Headley,3B,NYY,72,232,33,52,8,1,11,31,31,53,5,1,.224,.320,.409,.729,https://www.mlb.com/player/452104
Zack Cozart,SS,CIN,53,194,28,47,12,0,7,19,22,33,2,1,.242,.317,.412,.729,https://www.mlb.com/player/446359
Eduardo Escobar,SS,MIN,50,163,16,48,5,2,3,22,6,37,1,1,.294,.324,.405,.728,https://www.mlb.com/player/500871
Mike Freeman,2B,SEA,10,16,1,5,1,0,0,1,1,5,0,0,.313,.353,.375,.728,https://www.mlb.com/player/502273
Lorenzo Cain,CF,KC,48,189,30,53,13,1,3,29,12,40,7,2,.280,.320,.407,.728,https://www.mlb.com/player/456715
Domingo Santana,RF,MIL,39,123,16,31,7,0,3,14,17,47,1,2,.252,.345,.382,.727,https://www.mlb.com/player/570267
Martin Maldonado,C,MIL,36,101,10,20,4,0,6,16,16,24,0,0,.198,.311,.416,.727,https://www.mlb.com/player/455117
Tyler Goeddel,LF,PHI,46,108,10,27,2,3,3,10,9,25,3,0,.250,.319,.407,.727,https://www.mlb.com/player/595963
Joe Panik,2B,SF,69,246,41,64,12,6,3,29,26,26,4,0,.260,.332,.394,.726,https://www.mlb.com/player/605412
Adrian Gonzalez,1B,LAD,80,280,31,75,16,0,6,36,28,57,0,1,.268,.334,.389,.724,https://www.mlb.com/player/408236
Martin Prado,3B,MIA,78,297,37,80,22,0,6,42,22,38,0,1,.269,.319,.404,.723,https://www.mlb.com/player/445988
Jacoby Ellsbury,CF,NYY,71,239,39,63,15,1,4,18,27,39,10,2,.264,.337,.385,.722,https://www.mlb.com/player/453056
Marwin Gonzalez,LF,HOU,72,240,28,62,11,1,8,28,15,61,4,4,.258,.309,.413,.721,https://www.mlb.com/player/503556
Max Kepler,RF,MIN,59,202,22,49,11,0,8,31,17,42,2,2,.243,.302,.416,.718,https://www.mlb.com/player/596146
Jeff Francoeur,LF,MIA,62,137,15,41,8,0,1,16,9,34,0,1,.299,.338,.380,.717,https://www.mlb.com/player/425796
Todd Frazier,3B,CWS,79,285,43,62,11,0,16,41,31,73,10,1,.218,.293,.425,.717,https://www.mlb.com/player/453943
Carlos Ruiz,C,LAD,30,95,11,25,4,0,1,3,14,19,2,0,.263,.381,.337,.717,https://www.mlb.com/player/434563
Nick Hundley,C,COL,41,147,16,36,10,1,4,20,14,34,0,0,.245,.309,.408,.717,https://www.mlb.com/player/460026
Jhonny Peralta,3B,STL,38,135,15,36,7,1,4,14,6,21,0,0,.267,.294,.422,.716,https://www.mlb.com/player/425509
Chris Heisey,LF,WSH,43,75,9,17,2,0,4,8,7,20,0,1,.227,.301,.413,.714,https://www.mlb.com/player/502317
Billy Hamilton,CF,CIN,60,194,40,55,6,2,2,7,18,45,30,4,.284,.347,.366,.713,https://www.mlb.com/player/571740
Yunel Escobar,3B,LAA,65,239,30,67,8,1,4,14,22,30,0,0,.280,.341,.372,.713,https://www.mlb.com/player/488862
Ramon Cabrera,C,CIN,28,86,6,22,5,0,3,16,5,16,1,0,.256,.293,.419,.712,https://www.mlb.com/player/541608
Ender Inciarte,CF,ATL,66,252,42,71,12,3,1,14,23,29,10,3,.282,.345,.365,.710,https://www.mlb.com/player/542255
Carlos Martinez,P,STL,17,31,2,11,0,0,0,1,0,8,0,0,.355,.355,.355,.710,https://www.mlb.com/player/593372
Carlos Gomez,CF,TEX,67,243,26,61,13,1,8,34,14,72,13,1,.251,.297,.412,.709,https://www.mlb.com/player/460576
Greg Garcia,2B,STL,43,92,12,25,5,0,0,7,15,19,1,1,.272,.382,.326,.708,https://www.mlb.com/player/594824
Kevin Kiermaier,CF,TB,54,176,25,42,8,1,5,20,20,40,13,2,.239,.327,.381,.707,https://www.mlb.com/player/595281
ByungHo Park,DH,MIN,33,117,14,23,6,0,8,15,9,37,0,0,.197,.254,.453,.707,https://www.mlb.com/player/666560
Adonis Garcia,3B,ATL,69,274,36,76,13,0,5,34,15,43,2,1,.277,.327,.380,.706,https://www.mlb.com/player/611177
Rene Rivera,C,NYM,34,92,9,21,3,0,4,15,9,24,0,0,.228,.314,.391,.706,https://www.mlb.com/player/425784
Cesar Hernandez,2B,PHI,78,269,37,70,3,6,4,14,33,64,7,7,.260,.343,.361,.704,https://www.mlb.com/player/514917
Francisco Cervelli,C,PIT,50,155,16,41,7,1,0,17,28,36,2,2,.265,.381,.323,.704,https://www.mlb.com/player/465041
Kennys Vargas,1B,MIN,21,68,7,14,2,0,4,9,8,25,0,0,.206,.289,.412,.701,https://www.mlb.com/player/573627
Steve Selsky,RF,CIN,11,22,4,5,1,0,1,1,2,10,1,0,.227,.292,.409,.701,https://www.mlb.com/player/592731
Michael Bourn,CF,BAL,56,181,29,49,6,5,1,12,15,43,6,2,.271,.323,.376,.699,https://www.mlb.com/player/456422
J.J. Hardy,SS,BAL,55,187,19,50,11,0,4,15,12,33,0,0,.267,.308,.390,.699,https://www.mlb.com/player/429666
Leury Garcia,CF,CWS,11,24,4,5,1,1,1,3,0,8,1,0,.208,.240,.458,.698,https://www.mlb.com/player/544725
Kole Calhoun,RF,LAA,81,301,38,71,16,4,7,31,32,70,0,0,.236,.313,.385,.698,https://www.mlb.com/player/594777
Aaron Hicks,LF,NYY,63,163,19,36,8,0,7,19,19,38,2,4,.221,.299,.399,.698,https://www.mlb.com/player/543305
Brett Lawrie,2B,CWS,46,162,12,39,8,0,5,22,17,57,5,1,.241,.315,.383,.698,https://www.mlb.com/player/543434
Jayson Werth,LF,WSH,70,245,35,53,10,0,9,31,41,64,3,1,.216,.330,.367,.697,https://www.mlb.com/player/150029
Ichiro Suzuki,RF,MIA,70,145,18,40,5,1,1,10,14,14,6,2,.276,.352,.345,.697,https://www.mlb.com/player/400085
Keon Broxton,CF,MIL,37,98,15,20,7,1,2,8,20,39,12,0,.204,.339,.357,.696,https://www.mlb.com/player/542979
Danny Espinosa,SS,WSH,78,256,36,56,7,0,12,37,26,79,6,2,.219,.309,.387,.696,https://www.mlb.com/player/457787
Travis d'Arnaud,C,NYM,39,123,14,32,2,0,4,11,10,20,0,0,.260,.321,.374,.695,https://www.mlb.com/player/518595
Prince Fielder,DH,TEX,42,149,14,32,7,0,6,24,18,31,0,0,.215,.312,.383,.694,https://www.mlb.com/player/425902
Danny Santana,LF,MIN,33,111,10,32,5,2,0,7,6,20,9,5,.288,.325,.369,.694,https://www.mlb.com/player/542454
Bryan Holaday,C,BOS,20,55,8,14,4,0,1,8,4,11,0,1,.255,.311,.382,.693,https://www.mlb.com/player/592407
Rajai Davis,CF,CLE,66,219,36,61,10,0,3,23,16,51,25,5,.279,.328,.365,.693,https://www.mlb.com/player/434658
Alexi Amarista,3B,SD,36,73,4,23,1,0,0,9,6,11,6,1,.315,.363,.329,.691,https://www.mlb.com/player/506560
Patrick Kivlehan,LF,CIN,7,18,4,4,0,0,1,2,2,8,0,0,.222,.300,.389,.689,https://www.mlb.com/player/623182
A.J. Ellis,C,PHI,30,68,5,15,5,0,1,9,12,9,1,0,.221,.349,.338,.688,https://www.mlb.com/player/454560
Josh Harrison,2B,PIT,69,248,31,68,11,7,2,31,5,34,9,3,.274,.287,.399,.686,https://www.mlb.com/player/543281
Devon Travis,2B,TOR,48,187,20,51,11,1,2,15,11,40,2,1,.273,.312,.374,.686,https://www.mlb.com/player/581527
Robinson Chirinos,C,TEX,25,61,8,14,6,0,1,2,6,20,0,1,.230,.309,.377,.686,https://www.mlb.com/player/455139
Steven Souza Jr.,RF,TB,59,205,24,49,10,1,7,23,12,80,1,3,.239,.285,.400,.685,https://www.mlb.com/player/519306
Brett Eibner,RF,OAK,42,109,11,23,8,1,4,14,9,26,0,0,.211,.271,.413,.684,https://www.mlb.com/player/518649
Avisail Garcia,RF,CWS,57,196,30,52,7,0,5,25,10,57,3,3,.265,.306,.378,.684,https://www.mlb.com/player/541645
Marcus Semien,SS,OAK,78,268,33,63,9,2,10,24,20,63,6,0,.235,.287,.396,.683,https://www.mlb.com/player/543760
B.J. Upton,LF,TOR,73,233,30,56,7,3,7,29,19,64,18,2,.240,.296,.386,.682,https://www.mlb.com/player/425834
Juan Uribe,3B,CLE,34,115,11,28,5,0,4,13,8,20,0,0,.243,.290,.391,.682,https://www.mlb.com/player/346874
Alcides Escobar,SS,KC,81,310,36,84,10,4,5,34,15,47,10,1,.271,.304,.377,.681,https://www.mlb.com/player/444876
Matthew den Dekker,CF,WSH,11,21,3,4,0,0,1,1,4,6,1,0,.190,.346,.333,.680,https://www.mlb.com/player/544925
Justin Morneau,DH,CWS,28,105,7,26,5,1,3,14,4,25,0,0,.248,.279,.400,.679,https://www.mlb.com/player/408047
Brock Holt,LF,BOS,47,147,30,34,8,0,4,16,15,29,3,1,.231,.311,.367,.678,https://www.mlb.com/player/571788
Logan Morrison,1B,TB,56,179,21,36,11,1,6,23,22,44,1,1,.201,.303,.374,.677,https://www.mlb.com/player/489149
Tony Kemp,LF,HOU,27,54,6,13,1,2,1,6,4,14,0,1,.241,.288,.389,.677,https://www.mlb.com/player/643393
Gregor Blanco,RF,SF,57,127,15,29,4,4,1,10,18,23,4,1,.228,.329,.346,.675,https://www.mlb.com/player/453923
Orlando Arcia,SS,MIL,25,89,10,21,5,1,2,8,7,23,5,0,.236,.292,.382,.674,https://www.mlb.com/player/606115
Yuli Gurriel,1B,HOU,18,67,6,18,4,0,1,5,3,6,1,1,.269,.300,.373,.673,https://www.mlb.com/player/493329
Jake Elmore,LF,MIL,29,44,1,11,2,0,0,3,7,12,1,2,.250,.377,.295,.673,https://www.mlb.com/player/518653
Brett Wallace,3B,SD,55,100,9,19,7,0,3,8,17,33,0,0,.190,.322,.350,.672,https://www.mlb.com/player/477165
Phil Gosselin,2B,ARI,64,90,11,24,5,0,1,6,7,23,1,0,.267,.316,.356,.672,https://www.mlb.com/player/594838
Erick Aybar,SS,DET,63,210,16,57,13,1,0,14,15,29,2,4,.271,.329,.343,.672,https://www.mlb.com/player/430947
Stephen Vogt,C,OAK,64,216,19,53,11,1,4,20,18,41,0,0,.245,.309,.361,.670,https://www.mlb.com/player/519390
Bobby Wilson,C,TB,36,113,12,29,3,0,4,18,4,32,0,0,.257,.281,.389,.670,https://www.mlb.com/player/435064
Maikel Franco,3B,PHI,79,305,31,75,13,0,10,45,14,62,1,1,.246,.283,.387,.670,https://www.mlb.com/player/596748
Matt Holliday,LF,STL,60,207,23,42,10,0,9,27,20,37,0,0,.203,.288,.382,.669,https://www.mlb.com/player/407812
Danny Valencia,3B,OAK,71,250,31,65,10,0,4,18,21,53,0,0,.260,.319,.348,.667,https://www.mlb.com/player/502143
Wilfredo Boscan,P,ATL,4,3,0,1,0,0,0,1,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/517448
Trevor Cahill,P,CHC,23,3,1,1,0,0,0,1,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/502239
Brett Oberholtzer,P,LAA,12,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,https://www.mlb.com/player/519085
Gorkys Hernandez,LF,SF,13,27,4,6,3,0,1,3,0,7,0,0,.222,.222,.444,.667,https://www.mlb.com/player/491676
Darin Mastroianni,RF,TEX,1,1,1,0,0,0,0,0,2,0,1,0,.000,.667,.000,.667,https://www.mlb.com/player/518991
Lucas Giolito,P,WSH,5,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/608337
Billy Butler,DH,NYY,47,129,15,32,8,0,2,18,12,23,0,0,.248,.308,.357,.664,https://www.mlb.com/player/456714
Cody Asche,LF,PHI,33,86,8,18,7,0,3,8,7,25,2,0,.209,.269,.395,.664,https://www.mlb.com/player/605125
Josh Phegley,C,OAK,16,51,7,12,4,0,1,4,3,7,0,0,.235,.291,.373,.664,https://www.mlb.com/player/572033
Johnny Giavotella,2B,LAA,46,161,21,43,7,0,3,17,7,24,1,0,.267,.296,.366,.662,https://www.mlb.com/player/543213
Alex Bregman,3B,HOU,25,95,12,22,4,0,3,15,8,30,1,0,.232,.291,.368,.660,https://www.mlb.com/player/608324
Francisco Pena,C,BAL,9,28,4,7,0,0,1,3,2,11,0,0,.250,.300,.357,.657,https://www.mlb.com/player/506747
Oswaldo Arcia,LF,SD,34,105,9,25,5,0,3,9,6,41,1,1,.238,.286,.371,.657,https://www.mlb.com/player/542455
Ji-Man Choi,1B,LAA,29,58,6,11,1,0,3,7,9,11,2,3,.190,.294,.362,.656,https://www.mlb.com/player/596847
Cliff Pennington,2B,LAA,40,98,9,24,2,2,2,7,6,31,1,0,.245,.288,.367,.656,https://www.mlb.com/player/460060
Kurt Suzuki,C,MIN,56,179,15,42,13,0,4,25,9,27,0,0,.235,.281,.374,.656,https://www.mlb.com/player/435559
Howie Kendrick,LF,LAD,76,246,32,61,14,0,3,19,21,39,5,1,.248,.314,.341,.655,https://www.mlb.com/player/435062
Gregorio Petit,2B,LAA,46,101,8,27,7,0,0,5,8,23,1,1,.267,.318,.337,.655,https://www.mlb.com/player/463610
Clayton Kershaw,P,LAD,11,23,1,7,1,0,0,3,0,5,0,0,.304,.304,.348,.652,https://www.mlb.com/player/477132
Wilmer Difo,SS,WSH,17,22,6,4,0,0,1,2,5,5,1,0,.182,.333,.318,.652,https://www.mlb.com/player/594694
Madison Bumgarner,P,SF,18,46,3,9,3,0,2,6,4,23,0,0,.196,.260,.391,.651,https://www.mlb.com/player/518516
Michael A. Taylor,CF,WSH,35,98,12,25,4,0,1,6,9,29,9,1,.255,.324,.327,.651,https://www.mlb.com/player/572191
Corey Dickerson,LF,TB,73,239,20,51,14,2,7,22,20,64,0,2,.213,.273,.377,.650,https://www.mlb.com/player/572816
Max Muncy,2B,OAK,26,58,8,13,2,0,1,4,10,9,0,0,.224,.338,.310,.649,https://www.mlb.com/player/571970
Jeremy Hazelbaker,LF,STL,54,96,11,21,5,1,3,6,6,29,0,2,.219,.262,.385,.648,https://www.mlb.com/player/571757
Leonys Martin,CF,SEA,69,242,34,55,3,2,7,20,26,71,12,3,.227,.302,.343,.645,https://www.mlb.com/player/547982
JB Shuck,CF,CWS,35,102,16,24,5,1,2,9,6,12,3,3,.235,.282,.363,.645,https://www.mlb.com/player/543776
Dioner Navarro,C,TOR,48,137,13,27,7,0,5,15,16,27,0,1,.197,.287,.358,.644,https://www.mlb.com/player/425900
J.T. Realmuto,C,MIA,70,248,25,62,18,0,3,23,12,49,6,3,.250,.284,.359,.643,https://www.mlb.com/player/592663
Jorge Polanco,SS,MIN,31,114,9,28,6,2,1,7,5,21,0,3,.246,.281,.360,.641,https://www.mlb.com/player/593871
Enrique Hernandez,2B,LAD,54,122,11,25,5,0,5,13,11,37,1,0,.205,.271,.369,.640,https://www.mlb.com/player/571771
Ivan De Jesus Jr.,SS,CIN,53,124,15,32,8,0,0,10,10,31,1,0,.258,.316,.323,.639,https://www.mlb.com/player/474443
