player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Starlin Castro,2B,NYY,--,107,28,31,7,0,4,27,5,23,3,0,.290,.321,.467,.789,https://www.mlb.com/player/516770
Eric Campbell,1B,NYM,--,16,4,5,0,0,0,4,4,4,0,0,.313,.476,.313,.789,https://www.mlb.com/player/493472
Dustin Pedroia,2B,BOS,--,95,29,29,4,0,2,21,11,10,2,2,.305,.377,.411,.788,https://www.mlb.com/player/456030
Chris Carter,1B,MIL,--,102,28,18,3,0,9,29,20,37,2,0,.176,.317,.471,.788,https://www.mlb.com/player/474892
Anthony Rizzo,1B,CHC,--,109,32,25,6,0,4,24,24,24,3,3,.229,.391,.394,.786,https://www.mlb.com/player/519203
Brandon Belt,1B,SF,--,85,25,20,4,1,2,19,25,26,0,0,.235,.409,.376,.786,https://www.mlb.com/player/474832
Greg Garcia,2B,STL,--,39,10,12,3,0,0,8,6,6,0,1,.308,.400,.385,.785,https://www.mlb.com/player/594824
Nelson Cruz,DH,SEA,--,123,28,30,3,0,7,28,16,36,2,0,.244,.345,.439,.784,https://www.mlb.com/player/443558
Colby Rasmus,LF,HOU,--,73,12,20,3,0,3,20,8,23,1,0,.274,.346,.438,.784,https://www.mlb.com/player/458675
Marcus Semien,SS,OAK,--,94,20,24,6,1,3,25,13,13,5,2,.255,.346,.436,.782,https://www.mlb.com/player/543760
Maikel Franco,3B,PHI,--,103,24,28,4,0,5,35,8,20,0,0,.272,.324,.456,.781,https://www.mlb.com/player/596748
Pedro Florimon,3B,PIT,--,9,1,2,1,1,0,3,0,3,0,0,.222,.222,.556,.778,https://www.mlb.com/player/465753
Didi Gregorius,SS,NYY,--,109,22,31,6,0,4,32,6,17,4,0,.284,.328,.450,.777,https://www.mlb.com/player/544369
Ian Desmond,CF,TEX,--,99,37,27,4,1,4,24,7,19,8,1,.273,.321,.455,.775,https://www.mlb.com/player/435622
Bryce Brentz,LF,BOS,--,15,2,5,1,0,0,5,1,5,0,0,.333,.375,.400,.775,https://www.mlb.com/player/518490
Rickie Weeks Jr.,LF,ARI,--,37,9,8,1,0,2,9,6,13,3,0,.216,.370,.405,.775,https://www.mlb.com/player/430001
Ben Zobrist,2B,CHC,--,104,28,23,5,1,5,30,18,15,2,2,.221,.341,.433,.774,https://www.mlb.com/player/450314
