player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Nolan Arenado,3B,COL,--,172,34,57,17,2,12,36,0,17,1,0,.331,.330,.663,.992,https://www.mlb.com/player/571448
John Ryan Murphy,C,NYY,--,32,4,13,2,0,1,6,0,6,0,0,.406,.406,.563,.969,https://www.mlb.com/player/571974
Gregorio Petit,SS,HOU,--,31,3,12,3,0,1,4,0,6,0,1,.387,.387,.581,.968,https://www.mlb.com/player/463610
Logan Watkins,2B,CHC,--,22,3,8,2,0,1,4,0,4,1,0,.364,.364,.591,.954,https://www.mlb.com/player/543894
Jonathan Diaz,SS,TOR,--,10,1,4,1,0,0,4,0,3,0,0,.400,.455,.500,.954,https://www.mlb.com/player/502409
Anthony Rizzo,1B,CHC,--,179,35,57,5,0,16,33,0,26,3,1,.318,.339,.615,.953,https://www.mlb.com/player/519203
Justin Turner,3B,LAD,--,99,16,37,11,0,3,14,0,19,2,0,.374,.374,.576,.950,https://www.mlb.com/player/457759
Michael Cuddyer,RF,COL,--,77,18,24,6,0,6,16,0,8,2,0,.312,.312,.623,.935,https://www.mlb.com/player/150212
Carlos Gomez,CF,MIL,--,248,40,84,17,2,13,35,0,33,19,7,.339,.353,.581,.933,https://www.mlb.com/player/460576
Juan Francisco,3B,TOR,--,94,16,27,6,2,8,21,0,28,0,0,.287,.281,.649,.930,https://www.mlb.com/player/464433
Corey Dickerson,LF,COL,--,140,31,45,7,4,8,27,0,27,7,2,.321,.321,.600,.921,https://www.mlb.com/player/572816
Jose Altuve,2B,HOU,--,284,28,108,30,2,3,27,0,12,27,4,.380,.386,.532,.918,https://www.mlb.com/player/514888
Bobby Abreu,RF,NYM,--,40,4,15,4,0,1,7,0,6,1,0,.375,.366,.550,.916,https://www.mlb.com/player/110029
Travis d'Arnaud,C,NYM,--,129,26,38,10,1,10,20,0,17,0,0,.295,.295,.620,.915,https://www.mlb.com/player/518595
AJ Pollock,CF,ARI,--,107,12,36,10,3,3,9,0,14,7,1,.336,.343,.570,.913,https://www.mlb.com/player/572041
J.D. Martinez,RF,DET,--,180,25,56,15,2,11,34,0,34,3,1,.311,.310,.600,.910,https://www.mlb.com/player/502110
Johnny Giavotella,2B,KC,--,14,3,4,1,0,1,4,0,3,0,0,.286,.333,.571,.905,https://www.mlb.com/player/543213
Maicer Izturis,2B,TOR,--,10,2,4,1,0,0,1,0,2,0,0,.400,.400,.500,.900,https://www.mlb.com/player/430895
George Kottaras,C,TOR,--,10,1,3,0,0,1,1,0,6,0,0,.300,.300,.600,.900,https://www.mlb.com/player/435459
Jose Abreu,1B,CWS,--,223,33,74,17,0,11,39,0,38,1,0,.332,.344,.556,.900,https://www.mlb.com/player/547989
Dilson Herrera,2B,NYM,--,19,2,6,0,1,1,5,0,3,0,0,.316,.316,.579,.895,https://www.mlb.com/player/599096
Edwin Encarnacion,DH,TOR,--,179,29,55,13,0,12,32,0,28,0,0,.307,.311,.581,.892,https://www.mlb.com/player/429665
Ryan Braun,LF,MIL,--,195,28,60,14,4,10,45,0,21,5,3,.308,.315,.574,.889,https://www.mlb.com/player/460075
Miguel Cabrera,1B,DET,--,227,39,76,21,1,9,42,0,34,1,0,.335,.333,.555,.888,https://www.mlb.com/player/408234
Erik Kratz,C,KC,--,38,5,12,1,0,3,10,0,3,0,0,.316,.308,.579,.887,https://www.mlb.com/player/456124
Carl Crawford,LF,LAD,--,136,21,47,6,3,4,18,0,12,12,1,.346,.362,.522,.884,https://www.mlb.com/player/408307
